"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-20-1928" "0" "Bowling Green (OH)" "14" "Bowling Green, OH" "" 10 20 1928 "Toledo (OH)"
"L" "10-27-1928" "0" "Defiance (OH)" "15" "Defiance, OH" "" 10 27 1928 "Toledo (OH)"
"L" "11-03-1928" "6" "Wayne St. (MI)" "13" "Detroit, MI" "" 11 3 1928 "Toledo (OH)"
"L" "11-09-1928" "9" "Bluffton (OH)" "33" "Toledo, OH" "" 11 9 1928 "Toledo (OH)"
"L" "11-17-1928" "0" "Michigan JV" "33" "Toledo, OH" "" 11 17 1928 "Toledo (OH)"
"L" "09-28-1929" "0" "Akron (OH)" "26" "Toledo, OH" "" 9 28 1929 "Toledo (OH)"
"W" "10-12-1929" "7" "Findlay (OH)" "0" "Findlay, OH" "" 10 12 1929 "Toledo (OH)"
"T" "10-26-1929" "0" "Bowling Green (OH)" "0" "Toledo, OH" "" 10 26 1929 "Toledo (OH)"
"W" "11-02-1929" "7" "Bluffton (OH)" "0" "Bluffton, OH" "" 11 2 1929 "Toledo (OH)"
"W" "11-09-1929" "17" "Wayne St. (MI)" "0" "Toledo, OH" "" 11 9 1929 "Toledo (OH)"
"L" "11-16-1929" "12" "Central Michigan" "31" "Mount Pleasant, MI" "" 11 16 1929 "Toledo (OH)"
"W" "11-23-1929" "25" "Defiance (OH)" "13" "Toledo, OH" "" 11 23 1929 "Toledo (OH)"
"L" "09-27-1930" "0" "Akron (OH)" "41" "Akron, OH" "" 9 27 1930 "Toledo (OH)"
"L" "10-04-1930" "0" "Ohio Northern" "6" "Ada, OH" "" 10 4 1930 "Toledo (OH)"
"L" "10-11-1930" "12" "Defiance (OH)" "13" "Defiance, OH" "" 10 11 1930 "Toledo (OH)"
"L" "10-17-1930" "6" "Findlay (OH)" "20" "Findlay, OH" "" 10 17 1930 "Toledo (OH)"
"L" "10-24-1930" "0" "Heidelberg (OH)" "58" "Toledo, OH" "" 10 24 1930 "Toledo (OH)"
"T" "11-01-1930" "0" "Bowling Green (OH)" "0" "Bowling Green, OH" "" 11 1 1930 "Toledo (OH)"
"W" "11-08-1930" "14" "Bluffton (OH)" "0" "Toledo, OH" "" 11 8 1930 "Toledo (OH)"
"W" "11-22-1930" "18" "Wayne St. (MI)" "0" "Detroit, MI" "" 11 22 1930 "Toledo (OH)"
"W" "10-01-1932" "18" "Capital (OH)" "0" "Toledo, OH" "" 10 1 1932 "Toledo (OH)"
"L" "10-08-1932" "0" "Wayne St. (MI)" "3" "Toledo, OH" "" 10 8 1932 "Toledo (OH)"
"L" "10-15-1932" "0" "Heidelberg (OH)" "12" "Tiffin, OH" "" 10 15 1932 "Toledo (OH)"
"W" "10-22-1932" "6" "Marietta (OH)" "0" "Toledo, OH" "" 10 22 1932 "Toledo (OH)"
"L" "10-28-1932" "0" "Ohio St. JV" "6" "Toledo, OH" "" 10 28 1932 "Toledo (OH)"
"L" "11-05-1932" "6" "Bowling Green (OH)" "12" "Bowling Green, OH" "" 11 5 1932 "Toledo (OH)"
"W" "11-12-1932" "12" "Otterbein (OH)" "7" "Westerville, OH" "" 11 12 1932 "Toledo (OH)"
"L" "09-30-1933" "2" "Capital (OH)" "7" "Columbus, OH" "" 9 30 1933 "Toledo (OH)"
"T" "10-07-1933" "0" "Wayne St. (MI)" "0" "Detroit, MI" "" 10 7 1933 "Toledo (OH)"
"W" "10-14-1933" "29" "Defiance (OH)" "6" "Toledo, OH" "" 10 14 1933 "Toledo (OH)"
"W" "10-21-1933" "12" "Kenyon (OH)" "0" "Gambier, OH" "" 10 21 1933 "Toledo (OH)"
"W" "10-28-1933" "26" "Bowling Green (OH)" "7" "Toledo, OH" "" 10 28 1933 "Toledo (OH)"
"T" "11-04-1933" "6" "Heidelberg (OH)" "6" "Toledo, OH" "" 11 4 1933 "Toledo (OH)"
"L" "11-11-1933" "13" "John Carroll (OH)" "33" "Toledo, OH" "" 11 11 1933 "Toledo (OH)"
"W" "11-18-1933" "12" "Otterbein (OH)" "7" "Toledo, OH" "" 11 18 1933 "Toledo (OH)"
"W" "09-29-1934" "20" "Capital (OH)" "0" "Toledo, OH" "" 9 29 1934 "Toledo (OH)"
"L" "10-06-1934" "0" "Western Reserve (OH)" "7" "Toledo, OH" "" 10 6 1934 "Toledo (OH)"
"W" "10-13-1934" "19" "Louisville (KY)" "7" "Toledo, OH" "" 10 13 1934 "Toledo (OH)"
"W" "10-20-1934" "40" "Kenyon (OH)" "0" "Toledo, OH" "" 10 20 1934 "Toledo (OH)"
"L" "10-27-1934" "0" "Buffalo (NY)" "8" "Buffalo, NY" "" 10 27 1934 "Toledo (OH)"
"W" "11-03-1934" "22" "Bowling Green (OH)" "0" "Bowling Green, OH" "" 11 3 1934 "Toledo (OH)"
"W" "11-10-1934" "9" "Muskingum (OH)" "0" "New Concord, OH" "" 11 10 1934 "Toledo (OH)"
"L" "11-23-1934" "13" "Case Institute of Technology (OH)" "33" "Toledo, OH" "" 11 23 1934 "Toledo (OH)"
"L" "09-28-1935" "0" "Capital (OH)" "6" "Toledo, OH" "" 9 28 1935 "Toledo (OH)"
"L" "10-05-1935" "0" "Boston (MA)" "6" "Boston, MA" "" 10 5 1935 "Toledo (OH)"
"T" "10-12-1935" "0" "Haskell Indian Nations (KS)" "0" "Toledo, OH" "" 10 12 1935 "Toledo (OH)"
"W" "10-19-1935" "18" "Case Institute of Technology (OH)" "7" "Cleveland, OH" "" 10 19 1935 "Toledo (OH)"
"W" "10-26-1935" "13" "Denison (OH)" "0" "Toledo, OH" "" 10 26 1935 "Toledo (OH)"
"W" "11-02-1935" "63" "Bowling Green (OH)" "0" "Toledo, OH" "" 11 2 1935 "Toledo (OH)"
"W" "11-09-1935" "41" "Louisville (KY)" "7" "Louisville, KY" "" 11 9 1935 "Toledo (OH)"
"W" "11-16-1935" "19" "Buffalo (NY)" "6" "Toledo, OH" "" 11 16 1935 "Toledo (OH)"
"W" "11-23-1935" "31" "Heidelberg (OH)" "0" "Toledo, OH" "" 11 23 1935 "Toledo (OH)"
"W" "10-03-1936" "32" "Findlay (OH)" "0" "Toledo, OH" "" 10 3 1936 "Toledo (OH)"
"L" "10-10-1936" "0" "Boston (MA)" "6" "Toledo, OH" "" 10 10 1936 "Toledo (OH)"
"L" "10-17-1936" "6" "Denison (OH)" "9" "Defiance, OH" "" 10 17 1936 "Toledo (OH)"
"L" "10-24-1936" "0" "Western Reserve (OH)" "14" "Toledo, OH" "" 10 24 1936 "Toledo (OH)"
"L" "10-31-1936" "6" "Wayne St. (MI)" "9" "Toledo, OH" "" 10 31 1936 "Toledo (OH)"
"L" "11-07-1936" "0" "Miami (OH)" "13" "Oxford, OH" "" 11 7 1936 "Toledo (OH)"
"L" "11-14-1936" "0" "Heidelberg (OH)" "7" "Tiffin, OH" "" 11 14 1936 "Toledo (OH)"
"W" "11-21-1936" "50" "Otterbein (OH)" "0" "Toledo, OH" "" 11 21 1936 "Toledo (OH)"
"W" "09-25-1937" "26" "Bluffton (OH)" "0" "Toledo, OH" "" 9 25 1937 "Toledo (OH)"
"W" "10-02-1937" "19" "Georgetown (KY)" "0" "Toledo, OH" "" 10 2 1937 "Toledo (OH)"
"W" "10-09-1937" "6" "Ohio Wesleyan" "0" "Ada, OH" "" 10 9 1937 "Toledo (OH)"
"L" "10-16-1937" "7" "Akron (OH)" "21" "Toledo, OH" "" 10 16 1937 "Toledo (OH)"
"W" "10-23-1937" "13" "Miami (OH)" "7" "Toledo, OH" "" 10 23 1937 "Toledo (OH)"
"W" "10-30-1937" "39" "Wayne St. (MI)" "19" "Detroit, MI" "" 10 30 1937 "Toledo (OH)"
"W" "11-06-1937" "12" "Dayton (OH)" "7" "Toledo, OH" "" 11 6 1937 "Toledo (OH)"
"L" "11-13-1937" "0" "West Virginia" "34" "Morgantown, WV" "" 11 13 1937 "Toledo (OH)"
"L" "11-20-1937" "6" "Xavier (OH)" "8" "Cincinnati, OH" "" 11 20 1937 "Toledo (OH)"
"W" "09-24-1938" "13" "West Liberty St. (WV)" "0" "Toledo, OH" "" 9 24 1938 "Toledo (OH)"
"W" "10-01-1938" "26" "Saint Joseph's (IN)" "0" "Toledo, OH" "" 10 1 1938 "Toledo (OH)"
"W" "10-08-1938" "26" "Ohio Wesleyan" "0" "Toledo, OH" "" 10 8 1938 "Toledo (OH)"
"L" "10-15-1938" "13" "Dayton (OH)" "17" "Dayton, OH" "" 10 15 1938 "Toledo (OH)"
"W" "10-22-1938" "13" "Marshall (WV)" "7" "Toledo, OH" "" 10 22 1938 "Toledo (OH)"
"W" "10-29-1938" "39" "Wayne St. (MI)" "20" "Detroit, MI" "" 10 29 1938 "Toledo (OH)"
"T" "11-05-1938" "6" "John Carroll (OH)" "6" "Toledo, OH" "" 11 5 1938 "Toledo (OH)"
"L" "11-12-1938" "7" "Akron (OH)" "13" "Akron, OH" "" 11 12 1938 "Toledo (OH)"
"L" "11-24-1938" "0" "Xavier (OH)" "13" "Cincinnati, OH" "" 11 24 1938 "Toledo (OH)"
"W" "12-02-1938" "13" "Saint Mary's (TX)" "7" "San Marcos, TX" "" 12 2 1938 "Toledo (OH)"
"W" "09-23-1939" "39" "Valparaiso (IN)" "0" "Toledo, OH" "" 9 23 1939 "Toledo (OH)"
"W" "09-30-1939" "19" "Detroit Tech (MI)" "6" "Toledo, OH" "" 9 30 1939 "Toledo (OH)"
"W" "10-07-1939" "20" "Saint Mary's (TX)" "12" "Toledo, OH" "" 10 7 1939 "Toledo (OH)"
"W" "10-14-1939" "26" "North Dakota" "7" "Toledo, OH" "" 10 14 1939 "Toledo (OH)"
"L" "10-20-1939" "6" "Scranton (PA)" "7" "Scranton, PA" "" 10 20 1939 "Toledo (OH)"
"W" "10-28-1939" "6" "Western Michigan" "0" "Toledo, OH" "" 10 28 1939 "Toledo (OH)"
"W" "11-04-1939" "20" "John Carroll (OH)" "0" "Cleveland, OH" "" 11 4 1939 "Toledo (OH)"
"L" "11-11-1939" "12" "Marshall (WV)" "14" "Huntington, WV" "" 11 11 1939 "Toledo (OH)"
"L" "11-18-1939" "12" "Long Island-Brooklyn (NY)" "13" "Toledo, OH" "" 11 18 1939 "Toledo (OH)"
"W" "11-23-1939" "20" "Xavier (OH)" "0" "Cincinnati, OH" "" 11 23 1939 "Toledo (OH)"
"W" "09-28-1940" "21" "Detroit Tech (MI)" "3" "Toledo, OH" "" 9 28 1940 "Toledo (OH)"
"W" "10-05-1940" "34" "Davis & Elkins (WV)" "12" "Toledo, OH" "" 10 5 1940 "Toledo (OH)"
"W" "10-12-1940" "7" "Marshall (WV)" "6" "Toledo, OH" "" 10 12 1940 "Toledo (OH)"
"L" "10-19-1940" "0" "Scranton (PA)" "6" "Toledo, OH" "" 10 19 1940 "Toledo (OH)"
"W" "10-26-1940" "12" "Western Michigan" "0" "Kalamazoo, MI" "" 10 26 1940 "Toledo (OH)"
"W" "11-02-1940" "33" "John Carroll (OH)" "12" "Toledo, OH" "" 11 2 1940 "Toledo (OH)"
"L" "11-09-1940" "12" "Baldwin-Wallace (OH)" "14" "Berea, OH" "" 11 9 1940 "Toledo (OH)"
"W" "11-16-1940" "20" "Butler (IN)" "6" "Indianapolis, IN" "" 11 16 1940 "Toledo (OH)"
"L" "11-23-1940" "7" "Long Island-Brooklyn (NY)" "19" "Brooklyn, NY" "Ebbets Field" 11 23 1940 "Toledo (OH)"
"L" "09-27-1941" "0" "Saint Joseph's (IN)" "3" "Toledo, OH" "" 9 27 1941 "Toledo (OH)"
"W" "10-04-1941" "55" "Detroit Tech (MI)" "0" "Toledo, OH" "" 10 4 1941 "Toledo (OH)"
"L" "10-11-1941" "7" "Marshall (WV)" "33" "Huntington, WV" "" 10 11 1941 "Toledo (OH)"
"W" "10-18-1941" "20" "John Carroll (OH)" "0" "Cleveland, OH" "" 10 18 1941 "Toledo (OH)"
"L" "10-25-1941" "0" "Western Michigan" "34" "Kalamazoo, MI" "" 10 25 1941 "Toledo (OH)"
"W" "11-02-1941" "9" "Illinois Wesleyan" "0" "Bloomington, IL" "" 11 2 1941 "Toledo (OH)"
