"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-23-1899" "0" "Notre Dame (IN)" "17" "South Bend, IN" "" 10 23 1899 "Indiana"
"W" "10-28-1899" "20" "Vanderbilt (TN)" "0" "Nashville, TN" "" 10 28 1899 "Indiana"
"W" "11-04-1899" "35" "Cincinnati (OH)" "0" "Bloomington, IN" "" 11 4 1899 "Indiana"
"W" "11-11-1899" "34" "DePauw (IN)" "0" "Bloomington, IN" "" 11 11 1899 "Indiana"
"L" "11-18-1899" "6" "Northwestern (IL)" "11" "Evanston, IL" "" 11 18 1899 "Indiana"
"W" "11-30-1899" "17" "Purdue (IN)" "5" "West Lafayette, IN" "" 11 30 1899 "Indiana"
"T" "09-29-1900" "0" "Indiana Alumni" "0" "Bloomington, IN" "" 9 29 1900 "Indiana"
"W" "10-06-1900" "18" "Earlham (IN)" "0" "Bloomington, IN" "" 10 6 1900 "Indiana"
"L" "10-13-1900" "0" "Northwestern (IL)" "12" "Evanston, IL" "" 10 13 1900 "Indiana"
"W" "10-20-1900" "62" "Vincennes (IN)" "0" "Bloomington, IN" "" 10 20 1900 "Indiana"
"W" "10-25-1900" "6" "Notre Dame (IN)" "0" "Bloomington, IN" "" 10 25 1900 "Indiana"
"L" "11-03-1900" "0" "Michigan" "12" "Ann Arbor, MI" "" 11 3 1900 "Indiana"
"T" "11-17-1900" "0" "Illinois" "0" "Indianapolis, IN" "" 11 17 1900 "Indiana"
"W" "11-29-1900" "24" "Purdue (IN)" "5" "West Lafayette, IN" "" 11 29 1900 "Indiana"
"W" "09-28-1901" "24" "Wabash (IN)" "6" "Bloomington, IN" "" 9 28 1901 "Indiana"
"W" "10-05-1901" "56" "Rose-Hulman Tech (IN)" "0" "Bloomington, IN" "" 10 5 1901 "Indiana"
"L" "10-12-1901" "0" "Michigan" "33" "Ann Arbor, MI" "" 10 12 1901 "Indiana"
"W" "10-19-1901" "76" "Franklin (IN)" "0" "Bloomington, IN" "" 10 19 1901 "Indiana"
"W" "10-26-1901" "11" "Purdue (IN)" "6" "Bloomington, IN" "" 10 26 1901 "Indiana"
"L" "11-02-1901" "0" "Illinois" "18" "Indianapolis, IN" "" 11 2 1901 "Indiana"
"L" "11-16-1901" "5" "Notre Dame (IN)" "18" "South Bend, IN" "" 11 16 1901 "Indiana"
"W" "11-23-1901" "18" "Ohio St." "6" "Columbus, OH" "" 11 23 1901 "Indiana"
"W" "11-28-1901" "24" "DePauw (IN)" "0" "Bloomington, IN" "" 11 28 1901 "Indiana"
"W" "10-04-1902" "34" "Wabash (IN)" "0" "Bloomington, IN" "" 10 4 1902 "Indiana"
"L" "10-11-1902" "0" "Michigan" "60" "Ann Arbor, MI" "" 10 11 1902 "Indiana"
"W" "10-18-1902" "16" "DePauw (IN)" "5" "Bloomington, IN" "" 10 18 1902 "Indiana"
"L" "10-25-1902" "5" "Notre Dame (IN)" "11" "Bloomington, IN" "" 10 25 1902 "Indiana"
"L" "11-01-1902" "0" "Illinois" "47" "Champaign, IL" "" 11 1 1902 "Indiana"
"L" "11-08-1902" "0" "Chicago (IL)" "39" "Chicago, IL" "" 11 8 1902 "Indiana"
"L" "11-15-1902" "0" "Purdue (IN)" "39" "West Lafayette, IN" "" 11 15 1902 "Indiana"
"W" "11-22-1902" "33" "Vincennes (IN)" "0" "Bloomington, IN" "" 11 22 1902 "Indiana"
"T" "11-27-1902" "6" "Ohio St." "6" "Columbus, OH" "" 11 27 1902 "Indiana"
"L" "09-26-1903" "0" "Wabash (IN)" "5" "Bloomington, IN" "" 9 26 1903 "Indiana"
"L" "10-03-1903" "0" "Chicago (IL)" "34" "Chicago, IL" "" 10 3 1903 "Indiana"
"W" "10-10-1903" "39" "Earlham (IN)" "0" "Bloomington, IN" "" 10 10 1903 "Indiana"
"L" "10-17-1903" "0" "Michigan" "51" "Ann Arbor, MI" "" 10 17 1903 "Indiana"
"W" "11-06-1903" "17" "Illinois" "0" "Bloomington, IN" "" 11 6 1903 "Indiana"
"W" "11-14-1903" "70" "DePauw (IN)" "0" "Bloomington, IN" "" 11 14 1903 "Indiana"
"L" "11-19-1903" "5" "Transylvania (KY)" "18" "Lexington, KY" "" 11 19 1903 "Indiana"
"W" "11-26-1903" "17" "Ohio St." "16" "Columbus, OH" "" 11 26 1903 "Indiana"
"W" "09-24-1904" "11" "Indiana Alumni" "5" "Bloomington, IN" "" 9 24 1904 "Indiana"
"W" "09-28-1904" "12" "Indiana Medical College" "0" "Bloomington, IN" "" 9 28 1904 "Indiana"
"L" "10-01-1904" "0" "Chicago (IL)" "56" "Chicago, IL" "" 10 1 1904 "Indiana"
"L" "10-08-1904" "0" "Kentucky" "12" "Bloomington, IN" "" 10 8 1904 "Indiana"
"L" "10-15-1904" "0" "Illinois" "10" "Champaign, IL" "" 10 15 1904 "Indiana"
"W" "10-22-1904" "22" "Washington (MO)" "6" "Saint Louis, MO" "" 10 22 1904 "Indiana"
"W" "10-29-1904" "8" "Ohio St." "0" "Bloomington, IN" "" 10 29 1904 "Indiana"
"W" "11-05-1904" "4" "Wabash (IN)" "0" "Crawfordsville, IN" "" 11 5 1904 "Indiana"
"L" "11-12-1904" "0" "Purdue (IN)" "27" "Indianapolis, IN" "" 11 12 1904 "Indiana"
"W" "11-19-1904" "27" "Transylvania (KY)" "0" "Bloomington, IN" "" 11 19 1904 "Indiana"
