"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-07-1903" "16" "Adrian (MI)" "0" "Adrian, MI" "" 11 7 1903 "Eastern Michigan"
"W" "11-12-1903" "5" "Detroit (MI)" "0" "Ypsilanti, MI" "" 11 12 1903 "Eastern Michigan"
"L" "11-14-1903" "11" "Hillsdale (MI)" "12" "Hillsdale, MI" "" 11 14 1903 "Eastern Michigan"
"W" "11-21-1903" "36" "Adrian (MI)" "0" "Ypsilanti, MI" "" 11 21 1903 "Eastern Michigan"
"W" "10-08-1904" "24" "Detroit Business University (MI)" "5" "Ypsilanti, MI" "" 10 8 1904 "Eastern Michigan"
"L" "10-15-1904" "0" "Albion (MI)" "68" "Albion, MI" "" 10 15 1904 "Eastern Michigan"
"W" "10-22-1904" "18" "Michigan School for the Deaf" "11" "Flint, MI" "" 10 22 1904 "Eastern Michigan"
"L" "10-29-1904" "0" "Michigan Freshmen" "43" "Ann Arbor, MI" "" 10 29 1904 "Eastern Michigan"
"W" "11-05-1904" "23" "Adrian (MI)" "11" "Adrian, MI" "" 11 5 1904 "Eastern Michigan"
"W" "11-12-1904" "16" "Michigan School for the Deaf" "0" "Ypsilanti, MI" "" 11 12 1904 "Eastern Michigan"
"W" "11-19-1904" "28" "Adrian (MI)" "10" "Ypsilanti, MI" "" 11 19 1904 "Eastern Michigan"
"W" "11-24-1904" "12" "Hillsdale (MI)" "11" "Ypsilanti, MI" "" 11 24 1904 "Eastern Michigan"
"L" "09-30-1905" "0" "Michigan Freshmen" "20" "Ypsilanti, MI" "" 9 30 1905 "Eastern Michigan"
"W" "10-07-1905" "30" "Detroit Business University (MI)" "0" "Ypsilanti, MI" "" 10 7 1905 "Eastern Michigan"
"W" "10-14-1905" "17" "Michigan Military Academy" "12" "Orchard Lake, MI" "" 10 14 1905 "Eastern Michigan"
"W" "10-21-1905" "16" "Eastern Michigan Alumni" "0" "Ypsilanti, MI" "" 10 21 1905 "Eastern Michigan"
"L" "10-28-1905" "0" "Olivet (MI)" "69" "Olivet, MI" "" 10 28 1905 "Eastern Michigan"
"W" "11-04-1905" "6" "Michigan School for the Deaf" "5" "Flint, MI" "" 11 4 1905 "Eastern Michigan"
"L" "11-17-1905" "0" "Central Michigan" "13" "Mount Pleasant, MI" "" 11 17 1905 "Eastern Michigan"
"L" "11-29-1905" "12" "Hillsdale (MI)" "38" "Hillsdale, MI" "" 11 29 1905 "Eastern Michigan"
"T" "10-20-1906" "0" "Michigan School for the Deaf" "0" "Flint, MI" "" 10 20 1906 "Eastern Michigan"
