"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-04-1884" "5" "Princeton (NJ)" "23" "New Brunswick, NJ" "" 10 4 1884 "Rutgers (NJ)"
"W" "10-15-1884" "37" "Columbia (NY)" "5" "New Brunswick, NJ" "" 10 15 1884 "Rutgers (NJ)"
"L" "10-18-1884" "0" "Princeton (NJ)" "35" "Princeton, NJ" "" 10 18 1884 "Rutgers (NJ)"
"L" "10-22-1884" "10" "Yale (CT)" "76" "New Brunswick, NJ" "" 10 22 1884 "Rutgers (NJ)"
"W" "11-01-1884" "61" "Lehigh (PA)" "0" "New Brunswick, NJ" "" 11 1 1884 "Rutgers (NJ)"
"W" "11-08-1884" "26" "Lafayette (PA)" "0" "New Brunswick, NJ" "" 11 8 1884 "Rutgers (NJ)"
"L" "11-15-1884" "0" "Wesleyan (CT)" "31" "New York, NY" "" 11 15 1884 "Rutgers (NJ)"
"W" "11-22-1884" "16" "Hand Picked Eleven" "14" "New Brunswick, NJ" "" 11 22 1884 "Rutgers (NJ)"
"L" "11-14-1885" "5" "Lehigh (PA)" "10" "Bethlehem, PA" "" 11 14 1885 "Rutgers (NJ)"
"L" "10-16-1886" "2" "Lafayette (PA)" "24" "Easton, PA" "" 10 16 1886 "Rutgers (NJ)"
"W" "11-06-1886" "58" "Vineland AC (NJ)" "0" "New Brunswick, NJ" "" 11 6 1886 "Rutgers (NJ)"
"L" "11-10-1886" "0" "Pennsylvania" "65" "Philadelphia, PA" "" 11 10 1886 "Rutgers (NJ)"
"L" "11-17-1886" "10" "Lafayette (PA)" "26" "New Brunswick, NJ" "" 11 17 1886 "Rutgers (NJ)"
"W" "10-08-1887" "26" "Stevens Tech (NJ)" "0" "New Brunswick, NJ" "" 10 8 1887 "Rutgers (NJ)"
"L" "10-12-1887" "0" "Princeton (NJ)" "30" "New Brunswick, NJ" "" 10 12 1887 "Rutgers (NJ)"
"L" "10-15-1887" "0" "Lafayette (PA)" "20" "Easton, PA" "" 10 15 1887 "Rutgers (NJ)"
"W" "10-19-1887" "5" "Stevens Tech (NJ)" "2" "Hoboken, NJ" "" 10 19 1887 "Rutgers (NJ)"
"L" "10-29-1887" "6" "Williams (MA)" "12" "Williamstown, MA" "" 10 29 1887 "Rutgers (NJ)"
"L" "11-02-1887" "10" "Pennsylvania" "13" "New Brunswick, NJ" "Rutgers led 10-8 as time expires- time extended to allow Penn goal from field for 13-10 win" 11 2 1887 "Rutgers (NJ)"
"L" "11-06-1887" "0" "Yale (CT)" "74" "New Haven, CT" "" 11 6 1887 "Rutgers (NJ)"
"W" "11-08-1887" "34" "Commuters" "0" "New Brunswick, NJ" "" 11 8 1887 "Rutgers (NJ)"
"L" "11-12-1887" "0" "Lafayette (PA)" "36" "New Brunswick, NJ" "" 11 12 1887 "Rutgers (NJ)"
"L" "10-06-1888" "0" "Yale (CT)" "65" "New Haven, CT" "" 10 6 1888 "Rutgers (NJ)"
"L" "10-13-1888" "0" "Lehigh (PA)" "30" "Bethlehem, PA" "" 10 13 1888 "Rutgers (NJ)"
"L" "10-17-1888" "0" "Princeton (NJ)" "78" "New Brunswick, NJ" "" 10 17 1888 "Rutgers (NJ)"
"L" "10-20-1888" "0" "Lafayette (PA)" "4" "New Brunswick, NJ" "" 10 20 1888 "Rutgers (NJ)"
"L" "10-24-1888" "0" "Princeton (NJ)" "82" "Princeton, NJ" "" 10 24 1888 "Rutgers (NJ)"
"T" "11-01-1888" "18" "Stevens Tech (NJ)" "18" "New Brunswick, NJ" "" 11 1 1888 "Rutgers (NJ)"
"L" "11-03-1888" "0" "Williams (MA)" "48" "New Brunswick, NJ" "" 11 3 1888 "Rutgers (NJ)"
"W" "11-05-1888" "18" "Ridgefield AC (NY)" "6" "Albany, NY" "" 11 5 1888 "Rutgers (NJ)"
"L" "01-19-1889" "0" "Pennsylvania" "10" "New York, NY" "Madison Square Garden" 1 19 1889 "Rutgers (NJ)"
"L" "10-12-1889" "0" "Pennsylvania" "4" "New Brunswick, NJ" "" 10 12 1889 "Rutgers (NJ)"
"L" "10-16-1889" "0" "Lafayette (PA)" "16" "New Brunswick, NJ" "" 10 16 1889 "Rutgers (NJ)"
"L" "10-19-1889" "4" "Wesleyan (CT)" "58" "Middletown, CT" "" 10 19 1889 "Rutgers (NJ)"
"L" "10-26-1889" "0" "Pennsylvania" "14" "Philadelphia, PA" "" 10 26 1889 "Rutgers (NJ)"
"W" "11-01-1889" "18" "Ridgefield AC (NY)" "0" "New Brunswick, NJ" "" 11 1 1889 "Rutgers (NJ)"
"L" "10-04-1890" "4" "Pennsylvania" "16" "Philadelphia, PA" "" 10 4 1890 "Rutgers (NJ)"
"L" "10-08-1890" "0" "Princeton (NJ)" "27" "Princeton, NJ" "" 10 8 1890 "Rutgers (NJ)"
"W" "10-18-1890" "30" "New York AC (NY)" "0" "New York, NY" "" 10 18 1890 "Rutgers (NJ)"
