"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-08-1919" "21" "Southern Methodist (TX)" "14" "Houston, TX" "" 11 8 1919 "Rice (TX)"
"W" "11-15-1919" "19" "Sewanee (TN)" "7" "Houston, TX" "" 11 15 1919 "Rice (TX)"
"W" "11-21-1919" "7" "Howard Payne (TX)" "0" "Houston, TX" "" 11 21 1919 "Rice (TX)"
"W" "11-27-1919" "40" "Arkansas" "7" "Houston, TX" "" 11 27 1919 "Rice (TX)"
"W" "10-09-1920" "28" "Baylor (TX)" "0" "Houston, TX" "" 10 9 1920 "Rice (TX)"
"T" "10-16-1920" "0" "Tulane (LA)" "0" "New Orleans, LA" "" 10 16 1920 "Rice (TX)"
"W" "10-23-1920" "19" "Southwestern (TX)" "0" "Houston, TX" "" 10 23 1920 "Rice (TX)"
"L" "10-30-1920" "0" "Texas" "21" "Houston, TX" "" 10 30 1920 "Rice (TX)"
"W" "11-06-1920" "10" "Southern Methodist (TX)" "0" "Dallas, TX" "" 11 6 1920 "Rice (TX)"
"L" "11-15-1920" "0" "Texas A&M" "7" "College Station, TX" "" 11 15 1920 "Rice (TX)"
"W" "11-19-1920" "48" "Texas St." "0" "Houston, TX" "" 11 19 1920 "Rice (TX)"
"T" "11-25-1920" "0" "Arkansas" "0" "Houston, TX" "" 11 25 1920 "Rice (TX)"
"W" "10-01-1921" "54" "Louisiana-Lafayette" "0" "Houston, TX" "" 10 1 1921 "Rice (TX)"
"L" "10-08-1921" "14" "Baylor (TX)" "17" "Waco, TX" "" 10 8 1921 "Rice (TX)"
"L" "10-15-1921" "6" "Tulane (LA)" "7" "Houston, TX" "" 10 15 1921 "Rice (TX)"
"W" "10-22-1921" "28" "Southwestern (TX)" "0" "Houston, TX" "" 10 22 1921 "Rice (TX)"
"L" "10-29-1921" "0" "Texas" "56" "Austin, TX" "" 10 29 1921 "Rice (TX)"
"W" "11-05-1921" "7" "Southern Methodist (TX)" "0" "Houston, TX" "" 11 5 1921 "Rice (TX)"
"T" "11-11-1921" "7" "Texas A&M" "7" "Houston, TX" "" 11 11 1921 "Rice (TX)"
"W" "11-18-1921" "28" "Trinity (TX)" "14" "San Antonio, TX" "" 11 18 1921 "Rice (TX)"
"L" "11-24-1921" "0" "Oklahoma" "27" "Houston, TX" "" 11 24 1921 "Rice (TX)"
"W" "10-07-1922" "23" "Sam Houston St. (TX)" "3" "Houston, TX" "" 10 7 1922 "Rice (TX)"
"L" "10-14-1922" "0" "Baylor (TX)" "31" "Houston, TX" "" 10 14 1922 "Rice (TX)"
"L" "10-21-1922" "0" "Oklahoma St." "21" "Stillwater, OK" "" 10 21 1922 "Rice (TX)"
"W" "10-28-1922" "28" "Southwestern (TX)" "6" "Houston, TX" "" 10 28 1922 "Rice (TX)"
"L" "11-04-1922" "0" "Texas" "29" "Houston, TX" "" 11 4 1922 "Rice (TX)"
"W" "11-11-1922" "31" "Arkansas" "7" "Houston, TX" "" 11 11 1922 "Rice (TX)"
"L" "11-18-1922" "0" "Texas A&M" "24" "College Station, TX" "" 11 18 1922 "Rice (TX)"
"W" "11-30-1922" "14" "Arizona" "7" "Houston, TX" "" 11 30 1922 "Rice (TX)"
"W" "10-06-1923" "10" "Sam Houston St. (TX)" "0" "Houston, TX" "" 10 6 1923 "Rice (TX)"
"L" "10-13-1923" "0" "Arkansas" "23" "Little Rock, AR" "" 10 13 1923 "Rice (TX)"
"L" "10-20-1923" "0" "Oklahoma St." "13" "Houston, TX" "" 10 20 1923 "Rice (TX)"
"L" "10-27-1923" "6" "Texas St." "19" "Houston, TX" "" 10 27 1923 "Rice (TX)"
"L" "11-03-1923" "0" "Texas" "27" "Austin, TX" "" 11 3 1923 "Rice (TX)"
"W" "11-10-1923" "12" "Southwestern (TX)" "0" "Houston, TX" "" 11 10 1923 "Rice (TX)"
"W" "11-17-1923" "7" "Texas A&M" "6" "Houston, TX" "" 11 17 1923 "Rice (TX)"
"L" "11-29-1923" "0" "Texas Christian" "6" "Houston, TX" "" 11 29 1923 "Rice (TX)"
"W" "10-04-1924" "22" "Sam Houston St. (TX)" "7" "Houston, TX" "" 10 4 1924 "Rice (TX)"
"W" "10-11-1924" "20" "Southwestern (TX)" "6" "Houston, TX" "" 10 11 1924 "Rice (TX)"
"L" "10-18-1924" "0" "Louisiana St." "12" "Houston, TX" "" 10 18 1924 "Rice (TX)"
"W" "10-25-1924" "7" "Texas Christian" "3" "Fort Worth, TX" "" 10 25 1924 "Rice (TX)"
"W" "11-01-1924" "19" "Texas" "6" "Houston, TX" "" 11 1 1924 "Rice (TX)"
"L" "11-07-1924" "2" "Austin (TX)" "6" "Houston, TX" "" 11 7 1924 "Rice (TX)"
"L" "11-15-1924" "6" "Texas A&M" "13" "College Station, TX" "" 11 15 1924 "Rice (TX)"
"L" "11-27-1924" "9" "Baylor (TX)" "17" "Houston, TX" "" 11 27 1924 "Rice (TX)"
"W" "09-26-1925" "33" "Stephen F. Austin (TX)" "0" "Houston, TX" "" 9 26 1925 "Rice (TX)"
"W" "10-03-1925" "7" "Sam Houston St. (TX)" "0" "Houston, TX" "" 10 3 1925 "Rice (TX)"
"L" "10-10-1925" "0" "Trinity (TX)" "13" "Houston, TX" "" 10 10 1925 "Rice (TX)"
"W" "10-17-1925" "13" "Arkansas" "9" "Houston, TX" "" 10 17 1925 "Rice (TX)"
"L" "10-24-1925" "6" "Texas" "27" "Austin, TX" "" 10 24 1925 "Rice (TX)"
"W" "10-31-1925" "19" "Southwestern (TX)" "0" "Houston, TX" "" 10 31 1925 "Rice (TX)"
"L" "11-07-1925" "0" "Louisiana St." "6" "Baton Rouge, LA" "" 11 7 1925 "Rice (TX)"
"L" "11-14-1925" "0" "Texas A&M" "17" "Houston, TX" "" 11 14 1925 "Rice (TX)"
"T" "11-26-1925" "7" "Baylor (TX)" "7" "Houston, TX" "" 11 26 1925 "Rice (TX)"
"W" "09-25-1926" "25" "Stephen F. Austin (TX)" "0" "Houston, TX" "" 9 25 1926 "Rice (TX)"
"W" "10-02-1926" "20" "Sam Houston St. (TX)" "0" "Houston, TX" "" 10 2 1926 "Rice (TX)"
"T" "10-09-1926" "6" "Trinity (TX)" "6" "Houston, TX" "" 10 9 1926 "Rice (TX)"
"W" "10-16-1926" "19" "Saint Edward's (TX)" "0" "Houston, TX" "" 10 16 1926 "Rice (TX)"
"L" "10-23-1926" "0" "Texas" "20" "Houston, TX" "" 10 23 1926 "Rice (TX)"
"W" "10-30-1926" "7" "Southwestern (TX)" "6" "Houston, TX" "" 10 30 1926 "Rice (TX)"
"L" "11-06-1926" "0" "Southern Methodist (TX)" "20" "Dallas, TX" "" 11 6 1926 "Rice (TX)"
"L" "11-12-1926" "0" "Texas A&M" "20" "College Station, TX" "" 11 12 1926 "Rice (TX)"
"L" "11-25-1926" "7" "Baylor (TX)" "9" "Waco, TX" "" 11 25 1926 "Rice (TX)"
"L" "09-24-1927" "0" "Loyola (LA)" "13" "New Orleans, LA" "" 9 24 1927 "Rice (TX)"
"W" "10-01-1927" "20" "Sam Houston St. (TX)" "13" "Houston, TX" "" 10 1 1927 "Rice (TX)"
"T" "10-08-1927" "0" "Saint Edward's (TX)" "0" "Houston, TX" "" 10 8 1927 "Rice (TX)"
"L" "10-14-1927" "6" "Southern Methodist (TX)" "34" "Dallas, TX" "" 10 14 1927 "Rice (TX)"
"L" "10-22-1927" "0" "Texas" "27" "Austin, TX" "" 10 22 1927 "Rice (TX)"
"L" "10-29-1927" "12" "Southwestern (TX)" "14" "Houston, TX" "" 10 29 1927 "Rice (TX)"
"L" "11-05-1927" "7" "Centenary (LA)" "33" "Houston, TX" "" 11 5 1927 "Rice (TX)"
"L" "11-11-1927" "0" "Texas A&M" "14" "Houston, TX" "" 11 11 1927 "Rice (TX)"
"W" "11-24-1927" "19" "Baylor (TX)" "12" "Houston, TX" "" 11 24 1927 "Rice (TX)"
"W" "09-29-1928" "24" "Sam Houston St. (TX)" "6" "Houston, TX" "" 9 29 1928 "Rice (TX)"
"L" "10-06-1928" "0" "Saint Edward's (TX)" "31" "Houston, TX" "" 10 6 1928 "Rice (TX)"
"W" "10-13-1928" "20" "Trinity (TX)" "6" "Houston, TX" "" 10 13 1928 "Rice (TX)"
"L" "10-20-1928" "13" "Southern Methodist (TX)" "53" "Dallas, TX" "" 10 20 1928 "Rice (TX)"
"L" "10-27-1928" "6" "Texas" "13" "Houston, TX" "" 10 27 1928 "Rice (TX)"
"L" "11-03-1928" "6" "Southwestern (TX)" "14" "Houston, TX" "" 11 3 1928 "Rice (TX)"
"L" "11-10-1928" "0" "Texas Christian" "7" "Houston, TX" "" 11 10 1928 "Rice (TX)"
"L" "11-16-1928" "0" "Texas A&M" "19" "College Station, TX" "" 11 16 1928 "Rice (TX)"
"L" "11-27-1928" "14" "Baylor (TX)" "25" "Houston, TX" "" 11 27 1928 "Rice (TX)"
"L" "09-28-1929" "0" "Loyola (LA)" "38" "Houston, TX" "" 9 28 1929 "Rice (TX)"
"W" "10-05-1929" "7" "Sam Houston St. (TX)" "2" "Houston, TX" "" 10 5 1929 "Rice (TX)"
"W" "10-12-1929" "14" "Southwestern (TX)" "6" "Houston, TX" "" 10 12 1929 "Rice (TX)"
"L" "10-26-1929" "0" "Texas" "39" "Austin, TX" "" 10 26 1929 "Rice (TX)"
"L" "11-02-1929" "7" "Saint Edward's (TX)" "20" "Houston, TX" "" 11 2 1929 "Rice (TX)"
"L" "11-09-1929" "0" "Texas Christian" "24" "Fort Worth, TX" "" 11 9 1929 "Rice (TX)"
"L" "11-16-1929" "6" "Texas A&M" "26" "Houston, TX" "" 11 16 1929 "Rice (TX)"
"L" "11-23-1929" "0" "Southern Methodist (TX)" "34" "Dallas, TX" "" 11 23 1929 "Rice (TX)"
"L" "11-30-1929" "0" "Baylor (TX)" "19" "Houston, TX" "" 11 30 1929 "Rice (TX)"
"W" "09-20-1930" "32" "Southwestern (TX)" "6" "Houston, TX" "" 9 20 1930 "Rice (TX)"
"W" "09-27-1930" "13" "Sam Houston St. (TX)" "12" "Houston, TX" "" 9 27 1930 "Rice (TX)"
"W" "10-04-1930" "20" "Saint Edward's (TX)" "0" "Houston, TX" "" 10 4 1930 "Rice (TX)"
"W" "10-11-1930" "21" "Arizona" "0" "Houston, TX" "" 10 11 1930 "Rice (TX)"
"L" "10-18-1930" "6" "Arkansas" "7" "Fayetteville, AR" "" 10 18 1930 "Rice (TX)"
"W" "10-25-1930" "6" "Texas" "0" "Houston, TX" "" 10 25 1930 "Rice (TX)"
"W" "11-01-1930" "12" "Sewanee (TN)" "0" "Houston, TX" "" 11 1 1930 "Rice (TX)"
"L" "11-08-1930" "0" "Texas Christian" "20" "Houston, TX" "" 11 8 1930 "Rice (TX)"
"W" "11-15-1930" "7" "Texas A&M" "0" "College Station, TX" "" 11 15 1930 "Rice (TX)"
"L" "11-22-1930" "0" "Southern Methodist (TX)" "32" "Houston, TX" "" 11 22 1930 "Rice (TX)"
"L" "11-29-1930" "4" "Baylor (TX)" "7" "Waco, TX" "" 11 29 1930 "Rice (TX)"
"W" "12-06-1930" "14" "Iowa St." "7" "Houston, TX" "" 12 6 1930 "Rice (TX)"
"W" "09-19-1931" "37" "Texas A&M-Kingsville" "0" "Houston, TX" "" 9 19 1931 "Rice (TX)"
"W" "09-26-1931" "32" "Sam Houston St. (TX)" "0" "Houston, TX" "" 9 26 1931 "Rice (TX)"
"L" "10-03-1931" "6" "Oklahoma" "19" "Norman, OK" "" 10 3 1931 "Rice (TX)"
"W" "10-10-1931" "7" "Texas" "0" "Austin, TX" "" 10 10 1931 "Rice (TX)"
"L" "10-17-1931" "12" "Southern Methodist (TX)" "21" "Houston, TX" "" 10 17 1931 "Rice (TX)"
"W" "10-23-1931" "32" "Arizona" "0" "Tucson, AZ" "" 10 23 1931 "Rice (TX)"
"L" "11-07-1931" "6" "Texas Christian" "7" "Fort Worth, TX" "" 11 7 1931 "Rice (TX)"
"L" "11-14-1931" "0" "Texas A&M" "7" "Houston, TX" "" 11 14 1931 "Rice (TX)"
"W" "11-21-1931" "26" "Arkansas" "12" "Houston, TX" "" 11 21 1931 "Rice (TX)"
"W" "11-28-1931" "20" "Baylor (TX)" "0" "Houston, TX" "" 11 28 1931 "Rice (TX)"
"W" "09-24-1932" "20" "Texas A&M-Kingsville" "0" "Houston, TX" "" 9 24 1932 "Rice (TX)"
"W" "10-01-1932" "10" "Louisiana St." "8" "Houston, TX" "" 10 1 1932 "Rice (TX)"
"W" "10-08-1932" "13" "Southern Methodist (TX)" "0" "Dallas, TX" "" 10 8 1932 "Rice (TX)"
"W" "10-15-1932" "14" "Loyola (LA)" "7" "Houston, TX" "" 10 15 1932 "Rice (TX)"
"L" "10-22-1932" "6" "Texas" "18" "Houston, TX" "" 10 22 1932 "Rice (TX)"
"W" "10-29-1932" "41" "Creighton (NE)" "7" "Houston, TX" "" 10 29 1932 "Rice (TX)"
"W" "11-05-1932" "12" "Arkansas" "7" "Fayetteville, AR" "" 11 5 1932 "Rice (TX)"
"L" "11-11-1932" "7" "Texas A&M" "14" "College Station, TX" "" 11 11 1932 "Rice (TX)"
"L" "11-19-1932" "6" "Texas Christian" "16" "Houston, TX" "" 11 19 1932 "Rice (TX)"
"W" "11-26-1932" "12" "Baylor (TX)" "0" "Houston, TX" "" 11 26 1932 "Rice (TX)"
"W" "09-23-1933" "7" "Texas A&M-Kingsville" "0" "Houston, TX" "" 9 23 1933 "Rice (TX)"
"L" "09-30-1933" "0" "Louisiana St." "13" "Baton Rouge, LA" "" 9 30 1933 "Rice (TX)"
"W" "10-07-1933" "13" "Loyola (LA)" "0" "Houston, TX" "" 10 7 1933 "Rice (TX)"
"L" "10-14-1933" "7" "Southern Methodist (TX)" "13" "Houston, TX" "" 10 14 1933 "Rice (TX)"
"L" "10-21-1933" "13" "Creighton (NE)" "14" "Omaha, NE" "" 10 21 1933 "Rice (TX)"
"L" "10-28-1933" "0" "Texas" "18" "Austin, TX" "" 10 28 1933 "Rice (TX)"
"L" "11-04-1933" "0" "Santa Clara (CA)" "13" "Santa Clara, CA" "" 11 4 1933 "Rice (TX)"
"W" "11-11-1933" "7" "Arkansas" "6" "Houston, TX" "" 11 11 1933 "Rice (TX)"
"L" "11-18-1933" "0" "Texas A&M" "27" "Houston, TX" "" 11 18 1933 "Rice (TX)"
"L" "11-25-1933" "3" "Texas Christian" "26" "Fort Worth, TX" "" 11 25 1933 "Rice (TX)"
"L" "12-02-1933" "6" "Baylor (TX)" "7" "Waco, TX" "" 12 2 1933 "Rice (TX)"
