"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "11-24-1906" "0" "Oregon" "0" "Corvallis, OR" "" 11 24 1906 "Oregon St."
"L" "00-00-1906" "0" "Willamette (OR)" "4" "Salem, OR" "" 0 0 1906 "Oregon St."
"W" "00-00-1907" "26" "Astoria AC (OR)" "0" "Corvallis, OR" "" 0 0 1907 "Oregon St."
"W" "00-00-1907" "6" "Whitman (WA)" "0" "Corvallis, OR" "" 0 0 1907 "Oregon St."
"W" "00-00-1907" "49" "Pacific (OR)" "0" "Corvallis, OR" "" 0 0 1907 "Oregon St."
"W" "11-09-1907" "4" "Oregon" "0" "Eugene, OR" "" 11 9 1907 "Oregon St."
"W" "00-00-1907" "10" "Loyola Marymount (CA)" "0" "Los Angeles, CA" "" 0 0 1907 "Oregon St."
"W" "11-28-1907" "42" "Willamette (OR)" "0" "Corvallis, OR" "" 11 28 1907 "Oregon St."
"T" "00-00-1908" "0" "Oregon St. Alumni" "0" "Corvallis, OR" "" 0 0 1908 "Oregon St."
"W" "00-00-1908" "26" "Puget Sound (WA)" "0" "Corvallis, OR" "" 0 0 1908 "Oregon St."
"W" "00-00-1908" "10" "Columbia AC" "0" "Corvallis, OR" "" 0 0 1908 "Oregon St."
"W" "00-00-1908" "9" "Whitman (WA)" "0" "Corvallis, OR" "" 0 0 1908 "Oregon St."
"L" "11-21-1908" "0" "Oregon" "8" "Portland, OR" "" 11 21 1908 "Oregon St."
"W" "11-26-1908" "28" "Willamette (OR)" "0" "Corvallis, OR" "" 11 26 1908 "Oregon St."
"L" "11-28-1908" "0" "Washington" "32" "Seattle, WA" "" 11 28 1908 "Oregon St."
"L" "00-00-1908" "10" "Multnomah AC (OR)" "11" "Portland, OR" "" 0 0 1908 "Oregon St."
"T" "00-00-1909" "0" "Oregon St. Alumni" "0" "Corvallis, OR" "" 0 0 1909 "Oregon St."
"W" "00-00-1909" "21" "Pacific (OR)" "0" "Corvallis, OR" "" 0 0 1909 "Oregon St."
"W" "00-00-1909" "12" "Catholic YMCA" "0" "Corvallis, OR" "" 0 0 1909 "Oregon St."
"W" "00-00-1909" "10" "Whitman (WA)" "0" "Walla Walla, WA" "" 0 0 1909 "Oregon St."
"L" "11-13-1909" "0" "Washington" "21" "Corvallis, OR" "" 11 13 1909 "Oregon St."
"L" "11-19-1909" "0" "Oregon" "12" "Eugene, OR" "" 11 19 1909 "Oregon St."
"W" "11-25-1909" "11" "Multnomah AC (OR)" "8" "Portland, OR" "" 11 25 1909 "Oregon St."
"T" "00-00-1910" "0" "Oregon St. Alumni" "0" "Corvallis, OR" "" 0 0 1910 "Oregon St."
"W" "10-22-1910" "9" "Willamette (OR)" "6" "Salem, OR" "" 10 22 1910 "Oregon St."
"W" "10-29-1910" "9" "Washington St." "3" "Portland, OR" "" 10 29 1910 "Oregon St."
"W" "00-00-1910" "9" "Whitman (WA)" "0" "Corvallis, OR" "" 0 0 1910 "Oregon St."
"L" "11-12-1910" "0" "Oregon" "12" "Corvallis, OR" "" 11 12 1910 "Oregon St."
"L" "11-24-1910" "0" "Washington" "22" "Seattle, WA" "" 11 24 1910 "Oregon St."
"L" "00-00-1911" "2" "Oregon St. Alumni" "3" "Corvallis, OR" "" 0 0 1911 "Oregon St."
"W" "00-00-1911" "26" "Pacific (OR)" "0" "Corvallis, OR" "" 0 0 1911 "Oregon St."
"W" "00-00-1911" "75" "Chemawa Indian School (OR)" "6" "Corvallis, OR" "" 0 0 1911 "Oregon St."
"L" "11-04-1911" "0" "Washington" "34" "Seattle, WA" "" 11 4 1911 "Oregon St."
"W" "11-11-1911" "6" "Washington St." "0" "Corvallis, OR" "" 11 11 1911 "Oregon St."
"W" "00-00-1911" "5" "Willamette (OR)" "3" "Corvallis, OR" "" 0 0 1911 "Oregon St."
"W" "11-30-1911" "5" "Whitman (WA)" "3" "Walla Walla, WA" "" 11 30 1911 "Oregon St."
"W" "00-00-1912" "2" "Oregon St. Alumni" "0" "Corvallis, OR" "" 0 0 1912 "Oregon St."
"W" "10-16-1912" "20" "Whitman (WA)" "3" "Corvallis, OR" "" 10 16 1912 "Oregon St."
"L" "00-00-1912" "0" "Multnomah AC (OR)" "9" "Portland, OR" "" 0 0 1912 "Oregon St."
"L" "11-01-1912" "9" "Washington St." "10" "Pullman, WA" "" 11 1 1912 "Oregon St."
"L" "11-09-1912" "3" "Washington" "9" "Portland, OR" "" 11 9 1912 "Oregon St."
"L" "11-23-1912" "0" "Oregon" "3" "Albany, OR" "" 11 23 1912 "Oregon St."
"W" "11-28-1912" "23" "Occidental (CA)" "6" "Los Angeles, CA" "Baer Field" 11 28 1912 "Oregon St."
"T" "00-00-1913" "0" "Oregon St. Alumni" "0" "Corvallis, OR" "" 0 0 1913 "Oregon St."
"L" "00-00-1913" "0" "Multnomah AC (OR)" "6" "Portland, OR" "" 0 0 1913 "Oregon St."
"T" "00-00-1913" "7" "Multnomah AC (OR)" "7" "Corvallis, OR" "" 0 0 1913 "Oregon St."
"W" "10-18-1913" "29" "Whitman (WA)" "3" "Walla Walla, WA" "" 10 18 1913 "Oregon St."
"L" "10-25-1913" "0" "Washington" "47" "Seattle, WA" "" 10 25 1913 "Oregon St."
"T" "11-08-1913" "10" "Oregon" "10" "Albany, OR" "" 11 8 1913 "Oregon St."
"W" "11-15-1913" "10" "Washington St." "2" "Corvallis, OR" "" 11 15 1913 "Oregon St."
"W" "11-27-1913" "3" "Idaho" "0" "Corvallis, OR" "" 11 27 1913 "Oregon St."
"W" "00-00-1914" "12" "Oregon St. Alumni" "0" "Corvallis, OR" "" 0 0 1914 "Oregon St."
"W" "00-00-1914" "12" "Oregon St. Freshmen" "0" "Corvallis, OR" "" 0 0 1914 "Oregon St."
"W" "00-00-1914" "10" "Multnomah AC (OR)" "6" "Portland, OR" "" 0 0 1914 "Oregon St."
