"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-14-1921" "0" "Little Rock College (AR)" "13" "Jonesboro, AR" "" 10 14 1921 "Arkansas St."
"W" "00-00-1921" "7" "Bethel (TN)" "0" "?" "" 0 0 1921 "Arkansas St."
"W" "11-11-1921" "19" "Memphis (TN)" "0" "Jonesboro, AR" "" 11 11 1921 "Arkansas St."
"L" "11-18-1921" "7" "Central Arkansas" "13" "Jonesboro, AR" "" 11 18 1921 "Arkansas St."
"T" "11-24-1921" "0" "Southeast Missouri St." "0" "Cape Girardeau, MO" "" 11 24 1921 "Arkansas St."
"L" "11-18-1920" "0" "Little Rock College (AR)" "38" "Jonesboro, AR" "" 11 18 1920 "Arkansas St."
"L" "00-00-1922" "0" "Arkansas College" "51" "?" "" 0 0 1922 "Arkansas St."
"L" "10-20-1922" "0" "Central Arkansas" "82" "Conway, AR" "" 10 20 1922 "Arkansas St."
"L" "11-04-1922" "0" "Arkansas Tech" "69" "Russellville, AR" "" 11 4 1922 "Arkansas St."
"L" "00-00-1922" "0" "Arkansas-Monticello" "42" "Monticello, AR" "" 0 0 1922 "Arkansas St."
"L" "11-24-1922" "0" "Memphis (TN)" "68" "Memphis, TN" "" 11 24 1922 "Arkansas St."
"L" "11-30-1922" "0" "Southeast Missouri St." "51" "Cape Girardeau, MO" "" 11 30 1922 "Arkansas St."
"T" "00-00-1923" "0" "Arkansas St. Alumni" "0" "?" "" 0 0 1923 "Arkansas St."
"L" "10-06-1923" "0" "Saint Louis (MO)" "39" "Saint Louis, MO" "" 10 6 1923 "Arkansas St."
"L" "10-19-1923" "0" "Central Arkansas" "40" "Jonesboro, AR" "" 10 19 1923 "Arkansas St."
"L" "10-27-1923" "0" "Memphis (TN)" "6" "Jonesboro, AR" "" 10 27 1923 "Arkansas St."
"L" "11-09-1923" "0" "Arkansas College" "46" "Jonesboro, AR" "" 11 9 1923 "Arkansas St."
"L" "11-16-1923" "0" "Arkansas-Monticello" "27" "Jonesboro, AR" "" 11 16 1923 "Arkansas St."
"L" "11-29-1923" "0" "Southeast Missouri St." "6" "Cape Girardeau, MO" "" 11 29 1923 "Arkansas St."
"W" "00-00-1924" "24" "Arkansas St. Alumni" "0" "?" "" 0 0 1924 "Arkansas St."
"W" "00-00-1924" "12" "Will Mayfield College (MO)" "0" "?" "" 0 0 1924 "Arkansas St."
"L" "10-04-1924" "7" "Mississippi" "10" "Oxford, MS" "" 10 4 1924 "Arkansas St."
"L" "10-10-1924" "0" "Central Arkansas" "14" "Conway, AR" "" 10 10 1924 "Arkansas St."
"W" "10-24-1924" "33" "Southern Arkansas" "0" "Magnolia, AR" "" 10 24 1924 "Arkansas St."
"W" "00-00-1924" "19" "Arkansas-Monticello" "12" "Monticello, AR" "" 0 0 1924 "Arkansas St."
"L" "11-18-1924" "0" "Arkansas College" "7" "Batesville, AR" "" 11 18 1924 "Arkansas St."
"L" "11-27-1924" "0" "Southeast Missouri St." "13" "Cape Girardeau, MO" "" 11 27 1924 "Arkansas St."
"L" "09-26-1925" "0" "Mississippi" "53" "Oxford, MS" "" 9 26 1925 "Arkansas St."
"W" "10-09-1925" "19" "Memphis (TN)" "0" "Jonesboro, AR" "" 10 9 1925 "Arkansas St."
"L" "10-17-1925" "6" "Rhodes (TN)" "13" "Memphis, TN" "" 10 17 1925 "Arkansas St."
"L" "10-23-1925" "0" "Hendrix (AR)" "48" "Conway, AR" "" 10 23 1925 "Arkansas St."
"W" "10-31-1925" "27" "Southern Arkansas" "0" "Jonesboro, AR" "" 10 31 1925 "Arkansas St."
"W" "11-11-1925" "12" "Central Arkansas" "6" "Jonesboro, AR" "" 11 11 1925 "Arkansas St."
"T" "00-00-1925" "0" "Arkansas College" "0" "?" "" 0 0 1925 "Arkansas St."
"W" "00-00-1925" "1" "Arkansas-Monticello" "0" "Jonesboro, AR" "Arkansas-Monticello Forfeits" 0 0 1925 "Arkansas St."
"L" "09-25-1926" "0" "Mississippi" "28" "Oxford, MS" "" 9 25 1926 "Arkansas St."
"W" "10-09-1926" "7" "Memphis (TN)" "0" "Memphis, TN" "" 10 9 1926 "Arkansas St."
"L" "10-15-1926" "0" "Southern Arkansas" "18" "Magnolia, AR" "" 10 15 1926 "Arkansas St."
"L" "10-22-1926" "0" "Southern Illinois" "10" "Carbondale, IL" "" 10 22 1926 "Arkansas St."
"W" "10-29-1926" "13" "Lambuth (TN)" "0" "Jonesboro, AR" "" 10 29 1926 "Arkansas St."
"T" "11-10-1926" "0" "Central Arkansas" "0" "Conway, AR" "" 11 10 1926 "Arkansas St."
