"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "00-00-1904" "30" "Medico-Chirurgical College (PA)" "6" "?" "" 0 0 1904 "Temple (PA)"
"W" "10-22-1904" "14" "La Salle (PA)" "0" "?" "" 10 22 1904 "Temple (PA)"
"L" "00-00-1904" "0" "Pratt Institute (NY)" "14" "?" "" 0 0 1904 "Temple (PA)"
"W" "00-00-1904" "21" "Philadelphia Dental College (PA)" "0" "?" "" 0 0 1904 "Temple (PA)"
"L" "00-00-1904" "0" "Widener (PA)" "3" "?" "" 0 0 1904 "Temple (PA)"
"T" "00-00-1905" "12" "La Salle (PA)" "12" "?" "" 0 0 1905 "Temple (PA)"
"W" "00-00-1905" "30" "Philadelphia Dental College (PA)" "0" "?" "" 0 0 1905 "Temple (PA)"
"W" "00-00-1905" "6" "Medico-Chirurgical College (PA)" "0" "?" "" 0 0 1905 "Temple (PA)"
"W" "00-00-1907" "21" "Schuylkill College (PA)" "5" "?" "" 0 0 1907 "Temple (PA)"
"W" "00-00-1907" "17" "Widener (PA)" "6" "?" "" 0 0 1907 "Temple (PA)"
"W" "00-00-1907" "14" "Girard (PA)" "0" "?" "" 0 0 1907 "Temple (PA)"
"T" "00-00-1907" "5" "Saint Joseph's (PA)" "5" "?" "" 0 0 1907 "Temple (PA)"
"W" "00-00-1907" "13" "Loyola (MD)" "12" "?" "" 0 0 1907 "Temple (PA)"
"T" "00-00-1907" "12" "Philadelphia Pharmacy (PA)" "12" "?" "" 0 0 1907 "Temple (PA)"
"L" "00-00-1908" "0" "Widener (PA)" "22" "?" "" 0 0 1908 "Temple (PA)"
"T" "00-00-1908" "12" "La Salle (PA)" "12" "?" "" 0 0 1908 "Temple (PA)"
"W" "00-00-1908" "6" "Philadelphia Pharmacy (PA)" "5" "?" "" 0 0 1908 "Temple (PA)"
"W" "00-00-1908" "25" "Girard (PA)" "12" "?" "" 0 0 1908 "Temple (PA)"
"W" "00-00-1908" "12" "Loyola (MD)" "10" "?" "" 0 0 1908 "Temple (PA)"
"L" "00-00-1908" "0" "Villanova Prep School (PA)" "12" "?" "" 0 0 1908 "Temple (PA)"
