"W/L" "Date" "PF" "Opponent" "PA" "Bowl" "Other" "Month" "Day" "Year" "Team"
"L" "01-02-1939" 3 "Southern California" 7 "Rose Bowl" 0 1 2 1939 "Duke (NC)"
"L" "01-01-1942" 16 "Oregon St." 20 "Rose Bowl" 0 1 1 1942 "Duke (NC)"
"W" "01-01-1945" 29 "Alabama" 26 "Sugar Bowl" 0 1 1 1945 "Duke (NC)"
"W" "01-01-1955" 34 "Nebraska" 7 "Orange Bowl" 0 1 1 1955 "Duke (NC)"
"L" "01-01-1958" 21 "Oklahoma" 48 "Orange Bowl" 0 1 1 1958 "Duke (NC)"
"W" "01-02-1961" 7 "Arkansas" 6 "Cotton Bowl" 0 1 2 1961 "Duke (NC)"
"L" "12-28-1989" 21 "Texas Tech" 49 "All-American Bowl (2)" 0 12 28 1989 "Duke (NC)"
"L" "01-02-1995" 20 "Wisconsin" 34 "Hall of Fame Bowl" 0 1 2 1995 "Duke (NC)"
"L" "11-30-1991" 21 "Clemson (SC)" 33 "Coco-Cola Classic" 1 11 30 1991 "Duke (NC)"
