"W/L" "Date" "PF" "Opponent" "PA" "Bowl" "Other" "Month" "Day" "Year" "Team"
"W" "01-01-1947" 20 "Utah St." 0 "Raisin Bowl" 1 1 1 1947 "San Jose St. (CA)"
"W" "12-31-1949" 20 "Texas Tech" 13 "Raisin Bowl" 1 12 31 1949 "San Jose St. (CA)"
"L" "12-18-1971" 9 "Memphis (TN)" 28 "Pasadena Bowl" 1 12 18 1971 "San Jose St. (CA)"
"L" "12-19-1981" 25 "Toledo (OH)" 27 "California Bowl" 1 12 19 1981 "San Jose St. (CA)"
"W" "12-13-1986" 37 "Miami (OH)" 7 "California Bowl" 1 12 13 1986 "San Jose St. (CA)"
"L" "12-12-1987" 27 "Eastern Michigan" 30 "California Bowl" 1 12 12 1987 "San Jose St. (CA)"
"W" "12-08-1990" 48 "Central Michigan" 24 "California Bowl" 1 12 8 1990 "San Jose St. (CA)"
"W" "12-23-2006" 20 "New Mexico" 12 "New Mexico Bowl" 1 12 23 2006 "San Jose St. (CA)"
