"W/L" "Date" "PF" "Opponent" "PA" "Bowl" "Other" "Month" "Day" "Year" "Team"
"L" "12-30-2004" 21 "Northern Illinois" 34 "Silicon Valley Classic" 0 12 30 2004 "Troy (AL)"
"W" "12-22-2006" 41 "Rice (TX)" 17 "New Orleans Bowl" 0 12 22 2006 "Troy (AL)"
"L" "12-21-2008" 27 "Southern Mississippi" 30 "New Orleans Bowl" 0 12 21 2008 "Troy (AL)"
"L" "01-06-2010" 41 "Central Michigan" 44 "GMAC Bowl" 0 1 6 2010 "Troy (AL)"
"W" "12-18-2010" 48 "Ohio" 21 "New Orleans Bowl" 0 12 18 2010 "Troy (AL)"
"L" "12-18-1948" 0 "Jacksonville St. (AL)" 19 "Paper Bowl" 1 12 18 1948 "Troy (AL)"
"W" "12-14-1968" 43 "Texas A&M-Kingsville" 35 "Championship Bowl - NAIA Championship Game" 1 12 14 1968 "Troy (AL)"
"W" "12-08-1984" 18 "North Dakota St." 17 "Palm Bowl - Division II Championship Game" 1 12 8 1984 "Troy (AL)"
