"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-05-1892" "12" "Tufts (MA)" "10" "Hanover, NH" "" 11 5 1892 "Dartmouth (NH)"
"W" "11-19-1892" "24" "Williams (MA)" "12" "Hanover, NH" "" 11 19 1892 "Dartmouth (NH)"
"L" "11-24-1892" "2" "Amherst (MA)" "30" "Amherst, MA" "" 11 24 1892 "Dartmouth (NH)"
"L" "09-30-1893" "0" "Harvard (MA)" "16" "Cambridge, MA" "" 9 30 1893 "Dartmouth (NH)"
"W" "10-13-1893" "16" "Trinity (CT)" "6" "Hartford, CT" "" 10 13 1893 "Dartmouth (NH)"
"L" "10-14-1893" "0" "Yale (CT)" "28" "New Haven, CT" "" 10 14 1893 "Dartmouth (NH)"
"L" "10-18-1893" "0" "Harvard (MA)" "36" "Cambridge, MA" "" 10 18 1893 "Dartmouth (NH)"
"W" "10-28-1893" "20" "Williams (MA)" "0" "Williamstown, MA" "" 10 28 1893 "Dartmouth (NH)"
"W" "11-11-1893" "14" "Tufts (MA)" "4" "Hanover, NH" "" 11 11 1893 "Dartmouth (NH)"
"W" "11-18-1893" "34" "Amherst (MA)" "0" "Hanover, NH" "" 11 18 1893 "Dartmouth (NH)"
"L" "09-29-1894" "0" "Harvard (MA)" "22" "Cambridge, MA" "" 9 29 1894 "Dartmouth (NH)"
"L" "10-17-1894" "0" "Yale (CT)" "34" "Springfield, MA" "" 10 17 1894 "Dartmouth (NH)"
"W" "10-20-1894" "42" "Bowdoin (ME)" "0" "Hanover, NH" "" 10 20 1894 "Dartmouth (NH)"
"W" "10-20-1894" "12" "Tufts (MA)" "0" "Medford, MA" "" 10 20 1894 "Dartmouth (NH)"
"W" "10-24-1894" "14" "Bowdoin (ME)" "0" "Brunswick, ME" "" 10 24 1894 "Dartmouth (NH)"
"W" "11-10-1894" "12" "Williams (MA)" "0" "Hanover, NH" "" 11 10 1894 "Dartmouth (NH)"
"W" "11-17-1894" "30" "Amherst (MA)" "0" "Hanover, NH" "" 11 17 1894 "Dartmouth (NH)"
"L" "11-26-1894" "4" "Brown (RI)" "20" "Springfield, MA" "" 11 26 1894 "Dartmouth (NH)"
"L" "11-29-1894" "0" "Chicago AA (IL)" "4" "Chicago, IL" "" 11 29 1894 "Dartmouth (NH)"
"W" "09-25-1895" "50" "Phillips Exeter Academy (NH)" "0" "Hanover, NH" "" 9 25 1895 "Dartmouth (NH)"
"L" "09-28-1895" "0" "Harvard (MA)" "4" "Cambridge, MA" "" 9 28 1895 "Dartmouth (NH)"
"T" "10-05-1895" "10" "Bowdoin (ME)" "10" "Brunswick, ME" "" 10 5 1895 "Dartmouth (NH)"
"W" "10-05-1895" "10" "Berwick Academy (ME)" "6" "?" "" 10 5 1895 "Dartmouth (NH)"
"W" "10-12-1895" "38" "Bates (ME)" "0" "Hanover, NH" "" 10 12 1895 "Dartmouth (NH)"
"L" "10-16-1895" "0" "Yale (CT)" "26" "Springfield, MA" "" 10 16 1895 "Dartmouth (NH)"
"W" "10-19-1895" "30" "MIT (MA)" "0" "Hanover, NH" "" 10 19 1895 "Dartmouth (NH)"
"W" "10-23-1895" "12" "Boston (MA)" "0" "Hanover, NH" "" 10 23 1895 "Dartmouth (NH)"
"L" "10-26-1895" "0" "Army (NY)" "6" "West Point, NY" "" 10 26 1895 "Dartmouth (NH)"
"L" "10-30-1895" "0" "Yale (CT)" "32" "New Haven, CT" "" 10 30 1895 "Dartmouth (NH)"
"W" "11-09-1895" "20" "Amherst (MA)" "0" "Hanover, NH" "" 11 9 1895 "Dartmouth (NH)"
"W" "11-16-1895" "10" "Williams (MA)" "5" "Williamstown, MA" "" 11 16 1895 "Dartmouth (NH)"
"L" "11-28-1895" "4" "Brown (RI)" "10" "Providence, RI" "" 11 28 1895 "Dartmouth (NH)"
"W" "10-03-1896" "30" "Worcester AC (MA)" "0" "Worcester, MA" "" 10 3 1896 "Dartmouth (NH)"
"L" "10-10-1896" "0" "Pennsylvania" "16" "Philadelphia, PA" "" 10 10 1896 "Dartmouth (NH)"
"L" "10-17-1896" "0" "Yale (CT)" "42" "New Haven, CT" "" 10 17 1896 "Dartmouth (NH)"
