"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "00-00-1937" "6" "Benedict (SC)" "26" "?" "" 0 0 1937 "Bethune-Cookman (FL)"
"W" "00-00-1937" "13" "Savannah St. (GA)" "0" "?" "" 0 0 1937 "Bethune-Cookman (FL)"
"W" "00-00-1937" "20" "Albany St. (GA)" "0" "?" "" 0 0 1937 "Bethune-Cookman (FL)"
"W" "00-00-1937" "14" "Albany St. (GA)" "0" "?" "" 0 0 1937 "Bethune-Cookman (FL)"
"W" "00-00-1937" "12" "Fort Valley St. (GA)" "0" "?" "" 0 0 1937 "Bethune-Cookman (FL)"
"W" "00-00-1937" "18" "Edward Waters (FL)" "0" "?" "" 0 0 1937 "Bethune-Cookman (FL)"
"L" "00-00-1937" "0" "Morris (SC)" "7" "?" "" 0 0 1937 "Bethune-Cookman (FL)"
"W" "00-00-1937" "15" "Florida N&I" "7" "?" "" 0 0 1937 "Bethune-Cookman (FL)"
"L" "00-00-1938" "0" "Fayetteville St. (NC)" "6" "?" "" 0 0 1938 "Bethune-Cookman (FL)"
"W" "00-00-1938" "7" "Florida N&I" "0" "?" "" 0 0 1938 "Bethune-Cookman (FL)"
"W" "00-00-1938" "48" "Albany St. (GA)" "0" "?" "" 0 0 1938 "Bethune-Cookman (FL)"
"W" "00-00-1938" "6" "Albany St. (GA)" "0" "?" "" 0 0 1938 "Bethune-Cookman (FL)"
"L" "10-30-1938" "0" "Savannah St. (GA)" "5" "Savannah, GA" "" 10 30 1938 "Bethune-Cookman (FL)"
"W" "00-00-1938" "6" "Benedict (SC)" "0" "?" "" 0 0 1938 "Bethune-Cookman (FL)"
"L" "00-00-1939" "0" "Benedict (SC)" "13" "?" "" 0 0 1939 "Bethune-Cookman (FL)"
"W" "00-00-1939" "13" "Albany St. (GA)" "0" "?" "" 0 0 1939 "Bethune-Cookman (FL)"
"L" "00-00-1939" "0" "Savannah St. (GA)" "13" "?" "" 0 0 1939 "Bethune-Cookman (FL)"
"L" "00-00-1939" "0" "Edward Waters (FL)" "12" "?" "" 0 0 1939 "Bethune-Cookman (FL)"
"W" "00-00-1939" "6" "Florida N&I" "0" "?" "" 0 0 1939 "Bethune-Cookman (FL)"
"L" "11-25-1939" "0" "Morris Brown (GA)" "6" "Tampa, FL" "" 11 25 1939 "Bethune-Cookman (FL)"
"T" "00-00-1940" "6" "Allen (SC)" "6" "Daytona Beach, FL" "" 0 0 1940 "Bethune-Cookman (FL)"
"W" "00-00-1940" "19" "Voorhees College (SC)" "7" "Daytona Beach, FL" "" 0 0 1940 "Bethune-Cookman (FL)"
"W" "00-00-1940" "52" "Albany St. (GA)" "0" "Daytona Beach, FL" "" 0 0 1940 "Bethune-Cookman (FL)"
"T" "00-00-1940" "0" "Alabama A&M" "0" "?" "" 0 0 1940 "Bethune-Cookman (FL)"
"T" "11-02-1940" "0" "Savannah St. (GA)" "0" "Daytona Beach, FL" "" 11 2 1940 "Bethune-Cookman (FL)"
"L" "00-00-1940" "0" "Morris Brown (GA)" "6" "?" "" 0 0 1940 "Bethune-Cookman (FL)"
"T" "11-11-1940" "0" "Edward Waters (FL)" "0" "Jacksonville, FL" "" 11 11 1940 "Bethune-Cookman (FL)"
"W" "00-00-1940" "7" "Tuskegee Freshmen (AL)" "0" "Tampa, FL" "" 0 0 1940 "Bethune-Cookman (FL)"
"L" "00-00-1940" "0" "Florida N&I" "12" "Saint Augustine, FL" "" 0 0 1940 "Bethune-Cookman (FL)"
"W" "10-04-1941" "47" "Albany St. (GA)" "0" "Albany, GA" "" 10 4 1941 "Bethune-Cookman (FL)"
"L" "10-11-1941" "2" "Allen (SC)" "6" "Columbia, SC" "" 10 11 1941 "Bethune-Cookman (FL)"
"W" "10-18-1941" "26" "Voorhees College (SC)" "0" "Denmark, SC" "" 10 18 1941 "Bethune-Cookman (FL)"
"W" "10-25-1941" "6" "Claflin (SC)" "0" "Daytona Beach, FL" "" 10 25 1941 "Bethune-Cookman (FL)"
"T" "11-01-1941" "0" "Savannah St. (GA)" "0" "Savannah, GA" "" 11 1 1941 "Bethune-Cookman (FL)"
"W" "11-11-1941" "46" "Edward Waters (FL)" "0" "Daytona Beach, FL" "" 11 11 1941 "Bethune-Cookman (FL)"
"L" "11-22-1941" "0" "Tuskegee Freshmen (AL)" "25" "Tampa, FL" "" 11 22 1941 "Bethune-Cookman (FL)"
"L" "11-27-1941" "0" "Florida N&I" "7" "Daytona Beach, FL" "" 11 27 1941 "Bethune-Cookman (FL)"
"L" "10-10-1942" "0" "Allen (SC)" "9" "Daytona Beach, FL" "" 10 10 1942 "Bethune-Cookman (FL)"
"W" "10-24-1942" "33" "Claflin (SC)" "0" "Orangeburg, SC" "" 10 24 1942 "Bethune-Cookman (FL)"
"W" "10-31-1942" "41" "Paine (GA)" "7" "Daytona Beach, FL" "" 10 31 1942 "Bethune-Cookman (FL)"
"W" "11-07-1942" "13" "Savannah St. (GA)" "7" "Daytona Beach, FL" "" 11 7 1942 "Bethune-Cookman (FL)"
"W" "11-14-1942" "42" "Edward Waters (FL)" "0" "Jacksonville, FL" "" 11 14 1942 "Bethune-Cookman (FL)"
"W" "11-28-1942" "18" "Florida N&I" "6" "Daytona Beach, FL" "" 11 28 1942 "Bethune-Cookman (FL)"
