"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "00-00-1933" "6" "LeMoyne-Owen (TN)" "12" "Memphis, TN" "" 0 0 1933 "Arkansas-Pine Bluff"
"W" "11-25-1933" "32" "Bishop (TX)" "7" "Little Rock, AR" "" 11 25 1933 "Arkansas-Pine Bluff"
"L" "00-00-1933" "6" "Wiley (TX)" "18" "Marshall, TX" "" 0 0 1933 "Arkansas-Pine Bluff"
"W" "09-29-1934" "6" "Jarvis Christian (TX)" "0" "Pine Bluff, AR" "" 9 29 1934 "Arkansas-Pine Bluff"
"W" "10-06-1934" "85" "Philander-Smith (AR)" "0" "Pine Bluff, AR" "" 10 6 1934 "Arkansas-Pine Bluff"
"L" "10-13-1934" "7" "Texas College" "19" "Pine Bluff, AR" "" 10 13 1934 "Arkansas-Pine Bluff"
"W" "10-20-1934" "31" "West Kentucky Industrial" "0" "Little Rock, AR" "" 10 20 1934 "Arkansas-Pine Bluff"
"L" "10-27-1934" "6" "Prairie View A&M (TX)" "13" "Pine Bluff, AR" "" 10 27 1934 "Arkansas-Pine Bluff"
"T" "11-03-1934" "6" "Bishop (TX)" "6" "Dallas, TX" "" 11 3 1934 "Arkansas-Pine Bluff"
"L" "11-10-1934" "7" "Xavier (LA)" "9" "New Orleans, LA" "" 11 10 1934 "Arkansas-Pine Bluff"
"L" "11-17-1934" "6" "Southern (LA)" "13" "Pine Bluff, AR" "" 11 17 1934 "Arkansas-Pine Bluff"
"W" "11-29-1934" "4" "Wiley (TX)" "2" "Pine Bluff, AR" "" 11 29 1934 "Arkansas-Pine Bluff"
"T" "00-00-1934" "6" "Shorter College (AR)" "6" "?" "" 0 0 1934 "Arkansas-Pine Bluff"
"L" "09-26-1935" "6" "Texas College" "65" "Tyler, TX" "" 9 26 1935 "Arkansas-Pine Bluff"
"L" "10-05-1935" "6" "Jarvis Christian (TX)" "7" "Hawkins, TX" "" 10 5 1935 "Arkansas-Pine Bluff"
"L" "10-12-1935" "6" "Wiley (TX)" "28" "Pine Bluff, AR" "" 10 12 1935 "Arkansas-Pine Bluff"
"L" "10-19-1935" "0" "Xavier (LA)" "13" "Pine Bluff, AR" "" 10 19 1935 "Arkansas-Pine Bluff"
"L" "10-26-1935" "0" "Prairie View A&M (TX)" "19" "Prairie View, TX" "" 10 26 1935 "Arkansas-Pine Bluff"
"W" "11-02-1935" "32" "Dillard (LA)" "6" "Pine Bluff, AR" "" 11 2 1935 "Arkansas-Pine Bluff"
"W" "11-09-1935" "13" "West Kentucky Industrial" "6" "Paducah, KY" "" 11 9 1935 "Arkansas-Pine Bluff"
"W" "11-16-1935" "8" "Southern (LA)" "0" "Pine Bluff, AR" "" 11 16 1935 "Arkansas-Pine Bluff"
"W" "00-00-1935" "38" "Philander-Smith (AR)" "0" "?" "" 0 0 1935 "Arkansas-Pine Bluff"
"L" "11-28-1935" "0" "Bishop (TX)" "20" "Pine Bluff, AR" "" 11 28 1935 "Arkansas-Pine Bluff"
"T" "10-10-1936" "0" "Prairie View A&M (TX)" "0" "Pine Bluff, AR" "" 10 10 1936 "Arkansas-Pine Bluff"
"W" "10-17-1936" "13" "Southern (LA)" "6" "Baton Rouge, LA" "" 10 17 1936 "Arkansas-Pine Bluff"
"L" "10-24-1936" "0" "Bishop (TX)" "12" "Pine Bluff, AR" "" 10 24 1936 "Arkansas-Pine Bluff"
"L" "10-31-1936" "7" "Wiley (TX)" "14" "Marshall, TX" "" 10 31 1936 "Arkansas-Pine Bluff"
"L" "00-00-1936" "0" "Texas College" "2" "?" "" 0 0 1936 "Arkansas-Pine Bluff"
"W" "00-00-1936" "2" "Langston (OK)" "0" "?" "" 0 0 1936 "Arkansas-Pine Bluff"
"W" "11-21-1936" "26" "Dillard (LA)" "9" "?" "" 11 21 1936 "Arkansas-Pine Bluff"
"W" "00-00-1936" "19" "Philander-Smith (AR)" "0" "?" "" 0 0 1936 "Arkansas-Pine Bluff"
"W" "12-05-1936" "3" "Xavier (LA)" "0" "New Orleans, LA" "" 12 5 1936 "Arkansas-Pine Bluff"
"W" "10-02-1937" "2" "Bishop (TX)" "0" "Dallas, TX" "" 10 2 1937 "Arkansas-Pine Bluff"
"W" "10-09-1937" "7" "Prairie View A&M (TX)" "0" "Prairie View, TX" "" 10 9 1937 "Arkansas-Pine Bluff"
"T" "10-16-1937" "6" "Texas College" "6" "Tyler, TX" "" 10 16 1937 "Arkansas-Pine Bluff"
"T" "10-23-1937" "13" "Southern (LA)" "13" "Pine Bluff, AR" "" 10 23 1937 "Arkansas-Pine Bluff"
"T" "10-30-1937" "13" "Wiley (TX)" "13" "Pine Bluff, AR" "" 10 30 1937 "Arkansas-Pine Bluff"
"W" "11-06-1937" "18" "Philander-Smith (AR)" "0" "Pine Bluff, AR" "" 11 6 1937 "Arkansas-Pine Bluff"
"W" "11-13-1937" "7" "West Kentucky Industrial" "2" "Paducah, KY" "" 11 13 1937 "Arkansas-Pine Bluff"
"W" "11-20-1937" "15" "Xavier (LA)" "0" "Pine Bluff, AR" "" 11 20 1937 "Arkansas-Pine Bluff"
"W" "11-25-1937" "8" "LeMoyne-Owen (TN)" "0" "Memphis, TN" "" 11 25 1937 "Arkansas-Pine Bluff"
"W" "12-04-1937" "13" "Langston (OK)" "0" "Langston, OK" "" 12 4 1937 "Arkansas-Pine Bluff"
"W" "10-01-1938" "12" "Grambling St. (LA)" "0" "Pine Bluff, AR" "" 10 1 1938 "Arkansas-Pine Bluff"
"L" "10-08-1938" "0" "Wiley (TX)" "19" "Marshall, TX" "" 10 8 1938 "Arkansas-Pine Bluff"
"W" "10-15-1938" "13" "Texas College" "0" "Pine Bluff, AR" "" 10 15 1938 "Arkansas-Pine Bluff"
"W" "10-22-1938" "34" "Philander-Smith (AR)" "6" "Little Rock, AR" "" 10 22 1938 "Arkansas-Pine Bluff"
"L" "10-29-1938" "6" "Prairie View A&M (TX)" "13" "Prairie View, TX" "" 10 29 1938 "Arkansas-Pine Bluff"
"W" "11-05-1938" "13" "Bishop (TX)" "7" "Pine Bluff, AR" "" 11 5 1938 "Arkansas-Pine Bluff"
"L" "11-19-1938" "0" "Southern (LA)" "20" "Baton Rouge, LA" "" 11 19 1938 "Arkansas-Pine Bluff"
"L" "11-24-1938" "0" "LeMoyne-Owen (TN)" "12" "Pine Bluff, AR" "" 11 24 1938 "Arkansas-Pine Bluff"
"T" "12-03-1938" "0" "Langston (OK)" "0" "Pine Bluff, AR" "" 12 3 1938 "Arkansas-Pine Bluff"
"L" "09-23-1939" "7" "Lane (TN)" "30" "Pine Bluff, AR" "" 9 23 1939 "Arkansas-Pine Bluff"
"W" "09-30-1939" "2" "Grambling St. (LA)" "0" "Grambling, LA" "" 9 30 1939 "Arkansas-Pine Bluff"
"W" "10-07-1939" "3" "Wiley (TX)" "0" "Pine Bluff, AR" "" 10 7 1939 "Arkansas-Pine Bluff"
"L" "10-21-1939" "7" "Texas College" "13" "Tyler, TX" "" 10 21 1939 "Arkansas-Pine Bluff"
"L" "10-28-1939" "0" "Prairie View A&M (TX)" "22" "Pine Bluff, AR" "" 10 28 1939 "Arkansas-Pine Bluff"
