"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "00-00-1934" "13" "Texas A&M Freshmen" "6" "?" "" 0 0 1934 "Lamar (TX)"
"W" "00-00-1934" "32" "Saint Mary's (TX)" "0" "?" "" 0 0 1934 "Lamar (TX)"
"W" "00-00-1934" "54" "Westmoorland College (TX)" "7" "?" "" 0 0 1934 "Lamar (TX)"
"W" "00-00-1934" "19" "Victoria JC (TX)" "0" "?" "" 0 0 1934 "Lamar (TX)"
"W" "00-00-1934" "7" "Schreiner Institute (TX)" "6" "?" "" 0 0 1934 "Lamar (TX)"
"L" "12-07-1934" "14" "Amarillo College (TX)" "27" "?" "" 12 7 1934 "Lamar (TX)"
"T" "09-20-1935" "0" "Lon Morris (TX)" "0" "Jacksonville, TX" "" 9 20 1935 "Lamar (TX)"
"L" "00-00-1935" "0" "Rice Freshmen (TX)" "24" "?" "" 0 0 1935 "Lamar (TX)"
"W" "10-12-1935" "32" "University of Mexico" "0" "Mexico City, Mexico" "" 10 12 1935 "Lamar (TX)"
"L" "10-17-1935" "8" "Texas A&M-Kingsville" "13" "Beaumont, TX" "" 10 17 1935 "Lamar (TX)"
"W" "10-26-1935" "16" "Sam Houston St. (TX)" "0" "Beaumont, TX" "" 10 26 1935 "Lamar (TX)"
"W" "00-00-1935" "7" "Victoria JC (TX)" "6" "?" "" 0 0 1935 "Lamar (TX)"
"W" "00-00-1935" "38" "Westmoorland College (TX)" "6" "?" "" 0 0 1935 "Lamar (TX)"
"L" "11-22-1935" "0" "Schreiner Institute (TX)" "20" "Beaumont, TX" "" 11 22 1935 "Lamar (TX)"
"L" "00-00-1936" "0" "Centenary Freshmen (LA)" "6" "?" "" 0 0 1936 "Lamar (TX)"
"L" "10-02-1936" "6" "Louisiana-Lafayette" "13" "Lafayette, LA" "" 10 2 1936 "Lamar (TX)"
"L" "00-00-1936" "0" "Sam Houston St. (TX)" "14" "Huntsville, TX" "" 0 0 1936 "Lamar (TX)"
"W" "00-00-1936" "6" "Loyola Freshmen (LA)" "0" "?" "" 0 0 1936 "Lamar (TX)"
"L" "10-16-1936" "0" "Texas A&M-Kingsville" "25" "Beaumont, TX" "" 10 16 1936 "Lamar (TX)"
"W" "00-00-1936" "7" "Victoria JC (TX)" "0" "?" "" 0 0 1936 "Lamar (TX)"
"L" "10-30-1936" "7" "Stephen F. Austin (TX)" "13" "Beaumont, TX" "" 10 30 1936 "Lamar (TX)"
"L" "00-00-1936" "0" "Kilgore College (TX)" "10" "?" "" 0 0 1936 "Lamar (TX)"
"W" "11-20-1936" "7" "Schreiner Institute (TX)" "6" "Beaumont, TX" "" 11 20 1936 "Lamar (TX)"
"W" "00-00-1937" "37" "University of Mexico" "12" "?" "" 0 0 1937 "Lamar (TX)"
"W" "00-00-1937" "3" "Texas Freshmen" "0" "?" "" 0 0 1937 "Lamar (TX)"
"L" "10-02-1937" "0" "Texas A&M-Kingsville" "26" "Kingsville, TX" "" 10 2 1937 "Lamar (TX)"
"L" "10-08-1937" "12" "Southeastern Louisiana" "20" "Hammond, LA" "" 10 8 1937 "Lamar (TX)"
"W" "10-15-1937" "10" "Stephen F. Austin (TX)" "6" "Beaumont, TX" "" 10 15 1937 "Lamar (TX)"
"L" "10-22-1937" "7" "Sam Houston St. (TX)" "16" "Huntsville, TX" "" 10 22 1937 "Lamar (TX)"
"W" "00-00-1937" "32" "Centenary Freshmen (LA)" "6" "?" "" 0 0 1937 "Lamar (TX)"
"W" "00-00-1937" "18" "Louisiana-Lafayette Freshmen" "12" "?" "" 0 0 1937 "Lamar (TX)"
"L" "11-20-1937" "6" "Schreiner Institute (TX)" "14" "Kerrville, TX" "" 11 20 1937 "Lamar (TX)"
"L" "09-23-1938" "7" "Texas-Arlington" "33" "Arlington, TX" "" 9 23 1938 "Lamar (TX)"
"W" "00-00-1938" "40" "Brownsville JC (TX)" "6" "?" "" 0 0 1938 "Lamar (TX)"
"W" "10-06-1938" "33" "Texas Lutheran" "6" "Beaumont, TX" "Lamar Stadium" 10 6 1938 "Lamar (TX)"
"L" "10-13-1938" "0" "Saint Edward's (TX)" "14" "Beaumont, TX" "" 10 13 1938 "Lamar (TX)"
"L" "10-20-1938" "0" "Sam Houston St. (TX)" "18" "Beaumont, TX" "" 10 20 1938 "Lamar (TX)"
"L" "00-00-1938" "7" "Southeastern Louisiana" "20" "?" "" 0 0 1938 "Lamar (TX)"
"L" "00-00-1938" "7" "Centenary Freshmen (LA)" "12" "?" "" 0 0 1938 "Lamar (TX)"
"T" "11-11-1938" "13" "Stephen F. Austin (TX)" "13" "Beaumont, TX" "" 11 11 1938 "Lamar (TX)"
"L" "11-19-1938" "0" "Schreiner Institute (TX)" "9" "Beaumont, TX" "" 11 19 1938 "Lamar (TX)"
"L" "00-00-1939" "0" "Louisiana-Lafayette Freshmen" "6" "?" "" 0 0 1939 "Lamar (TX)"
"L" "09-28-1939" "6" "Sam Houston St. (TX)" "20" "Beaumont, TX" "" 9 28 1939 "Lamar (TX)"
"L" "10-12-1939" "0" "Baylor Freshmen (TX)" "34" "Waco, TX" "Municipal Stadium" 10 12 1939 "Lamar (TX)"
"W" "00-00-1939" "7" "Centenary Freshmen (LA)" "0" "?" "" 0 0 1939 "Lamar (TX)"
"L" "10-26-1939" "0" "Kilgore College (TX)" "20" "Kilgore, TX" "" 10 26 1939 "Lamar (TX)"
"W" "11-03-1939" "18" "Texas Lutheran" "0" "Lamar, TX" "Lamar Stadium" 11 3 1939 "Lamar (TX)"
"L" "11-11-1939" "0" "Schreiner Institute (TX)" "7" "Kerrville, TX" "" 11 11 1939 "Lamar (TX)"
"L" "00-00-1939" "6" "Texas-Arlington" "7" "?" "" 0 0 1939 "Lamar (TX)"
"L" "12-02-1939" "6" "Lon Morris (TX)" "28" "Beaumont, TX" "" 12 2 1939 "Lamar (TX)"
"W" "09-26-1940" "12" "Decatur Baptist College (TX)" "6" "?" "" 9 26 1940 "Lamar (TX)"
"T" "10-03-1940" "6" "Lon Morris (TX)" "6" "Beaumont, TX" "" 10 3 1940 "Lamar (TX)"
"L" "00-00-1940" "0" "Rice Freshmen (TX)" "6" "?" "" 0 0 1940 "Lamar (TX)"
"L" "10-19-1940" "0" "Schreiner Institute (TX)" "19" "Beaumont, TX" "" 10 19 1940 "Lamar (TX)"
"L" "10-25-1940" "0" "Kilgore College (TX)" "27" "Beaumont, TX" "" 10 25 1940 "Lamar (TX)"
"L" "11-02-1940" "9" "John Tarleton College (TX)" "14" "Beaumont, TX" "" 11 2 1940 "Lamar (TX)"
"L" "11-09-1940" "9" "Sam Houston St. (TX)" "37" "Beaumont, TX" "" 11 9 1940 "Lamar (TX)"
"W" "11-15-1940" "34" "John McNeese JC (LA)" "0" "?" "" 11 15 1940 "Lamar (TX)"
"L" "11-21-1940" "21" "Texas Lutheran" "34" "Seguin, TX" "" 11 21 1940 "Lamar (TX)"
"L" "09-18-1941" "6" "Sam Houston St. (TX)" "51" "Beaumont, TX" "" 9 18 1941 "Lamar (TX)"
"W" "09-25-1941" "12" "Decatur Baptist College (TX)" "0" "Beaumont, TX" "" 9 25 1941 "Lamar (TX)"
"L" "10-03-1941" "0" "Rice Freshmen (TX)" "20" "Houston, TX" "" 10 3 1941 "Lamar (TX)"
"W" "10-03-1941" "27" "Louisiana-Lafayette Freshmen" "0" "Beaumont, TX" "" 10 3 1941 "Lamar (TX)"
"L" "10-10-1941" "13" "Texas-Arlington" "21" "Beaumont, TX" "" 10 10 1941 "Lamar (TX)"
"W" "00-00-1941" "54" "Clifton JC (TX)" "6" "?" "" 0 0 1941 "Lamar (TX)"
"L" "10-23-1941" "6" "Kilgore College (TX)" "34" "Kilgore, TX" "" 10 23 1941 "Lamar (TX)"
"W" "11-11-1941" "6" "Schreiner Institute (TX)" "0" "Kerrville, TX" "" 11 11 1941 "Lamar (TX)"
"L" "09-17-1942" "0" "Southwestern (TX)" "13" "Beaumont, TX" "" 9 17 1942 "Lamar (TX)"
"L" "09-26-1942" "0" "Sam Houston St. (TX)" "20" "Beaumont, TX" "" 9 26 1942 "Lamar (TX)"
"L" "10-01-1942" "0" "Paris JC (TX)" "28" "Paris, TX" "" 10 1 1942 "Lamar (TX)"
"T" "10-09-1942" "0" "Texas-Arlington" "0" "Arlington, TX" "" 10 9 1942 "Lamar (TX)"
"W" "10-15-1942" "14" "Schreiner Institute (TX)" "0" "Beaumont, TX" "" 10 15 1942 "Lamar (TX)"
"L" "10-22-1942" "6" "Kilgore College (TX)" "28" "Beaumont, TX" "" 10 22 1942 "Lamar (TX)"
"W" "00-00-1942" "25" "Ellington AFB (TX)" "0" "?" "" 0 0 1942 "Lamar (TX)"
"L" "00-00-1942" "13" "Northeast Louisiana JC" "19" "?" "" 0 0 1942 "Lamar (TX)"
"L" "11-19-1942" "7" "Southeastern Louisiana" "34" "Hammond, LA" "" 11 19 1942 "Lamar (TX)"
"W" "09-21-1946" "83" "Decatur Baptist College (TX)" "0" "Beaumont, TX" "" 9 21 1946 "Lamar (TX)"
"W" "09-28-1946" "13" "Midwestern St. (TX)" "0" "Wichita Falls, TX" "" 9 28 1946 "Lamar (TX)"
"L" "10-05-1946" "7" "San Angelo JC (TX)" "13" "Beaumont, TX" "" 10 5 1946 "Lamar (TX)"
"W" "10-11-1946" "40" "Hillsboro JC (TX)" "0" "Beaumont, TX" "" 10 11 1946 "Lamar (TX)"
"W" "10-17-1946" "6" "Paris JC (TX)" "0" "Paris, TX" "" 10 17 1946 "Lamar (TX)"
"W" "10-26-1946" "19" "John Tarleton College (TX)" "7" "Beaumont, TX" "" 10 26 1946 "Lamar (TX)"
"W" "11-01-1946" "26" "Texas-Arlington" "0" "Arlington, TX" "" 11 1 1946 "Lamar (TX)"
"L" "11-09-1946" "6" "Kilgore College (TX)" "10" "Kilgore, TX" "" 11 9 1946 "Lamar (TX)"
"W" "11-16-1946" "20" "Schreiner Institute (TX)" "0" "Beaumont, TX" "" 11 16 1946 "Lamar (TX)"
"W" "11-22-1946" "21" "John McNeese JC (LA)" "7" "Lake Charles, LA" "" 11 22 1946 "Lamar (TX)"
