"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "00-00-1903" "55" "Lennox (IA)" "0" "?" "" 0 0 1903 "Northern Iowa"
"W" "00-00-1903" "28" "William Penn (IA)" "0" "?" "" 0 0 1903 "Northern Iowa"
"W" "10-24-1903" "18" "Cornell College (IA)" "5" "Cedar Falls, IA" "" 10 24 1903 "Northern Iowa"
"L" "00-00-1903" "8" "Dodge Light Guard (IA)" "17" "?" "" 0 0 1903 "Northern Iowa"
"W" "00-00-1903" "33" "Morningside (IA)" "0" "?" "" 0 0 1903 "Northern Iowa"
"L" "00-00-1903" "6" "Coe (IA)" "28" "?" "" 0 0 1903 "Northern Iowa"
"L" "00-00-1903" "5" "Des Moines (IA)" "17" "?" "" 0 0 1903 "Northern Iowa"
"W" "00-00-1904" "76" "Iowa Industrial School" "5" "?" "" 0 0 1904 "Northern Iowa"
"W" "00-00-1904" "36" "Simpson (IA)" "0" "Cedar Falls, IA" "" 0 0 1904 "Northern Iowa"
"L" "10-08-1904" "0" "Iowa St." "17" "Ames, IA" "" 10 8 1904 "Northern Iowa"
"W" "10-15-1904" "17" "Cornell College (IA)" "10" "Des Moines, IA" "" 10 15 1904 "Northern Iowa"
"L" "10-22-1904" "5" "Iowa" "11" "Iowa City, IA" "" 10 22 1904 "Northern Iowa"
"T" "10-28-1904" "6" "William Penn (IA)" "6" "Oskaloosa, IA" "" 10 28 1904 "Northern Iowa"
"W" "00-00-1904" "75" "Coe (IA)" "0" "?" "" 0 0 1904 "Northern Iowa"
"L" "11-19-1904" "6" "Drake (IA)" "26" "Des Moines, IA" "" 11 19 1904 "Northern Iowa"
"W" "11-24-1904" "6" "Creighton (NE)" "0" "Omaha, NE" "" 11 24 1904 "Northern Iowa"
"W" "00-00-1905" "23" "Waterloo HS (IA)" "6" "?" "" 0 0 1905 "Northern Iowa"
"W" "09-30-1905" "23" "Charles City College (IA)" "0" "Cedar Falls, IA" "" 9 30 1905 "Northern Iowa"
"L" "10-07-1905" "0" "Iowa St." "28" "Ames, IA" "" 10 7 1905 "Northern Iowa"
"W" "00-00-1905" "12" "Iowa Industrial School" "6" "?" "" 0 0 1905 "Northern Iowa"
"W" "10-21-1905" "6" "Cornell College (IA)" "0" "Cedar Falls, IA" "" 10 21 1905 "Northern Iowa"
"T" "10-21-1905" "6" "Coe (IA)" "6" "Cedar Rapids, IA" "" 10 21 1905 "Northern Iowa"
"L" "10-28-1905" "5" "Iowa" "41" "Iowa City, IA" "" 10 28 1905 "Northern Iowa"
"L" "11-11-1905" "6" "William Penn (IA)" "12" "Cedar Falls, IA" "" 11 11 1905 "Northern Iowa"
"W" "00-00-1905" "31" "Ellsworth CC (IA)" "0" "?" "" 0 0 1905 "Northern Iowa"
"T" "00-00-1905" "0" "Morningside (IA)" "0" "?" "" 0 0 1905 "Northern Iowa"
"W" "00-00-1908" "54" "Fairbank HS (IA)" "0" "?" "" 0 0 1908 "Northern Iowa"
"W" "00-00-1908" "22" "Lennox (IA)" "0" "?" "" 0 0 1908 "Northern Iowa"
"W" "00-00-1908" "18" "Ellsworth CC (IA)" "5" "?" "" 0 0 1908 "Northern Iowa"
"W" "00-00-1908" "15" "Ellsworth CC (IA)" "0" "?" "" 0 0 1908 "Northern Iowa"
"W" "00-00-1908" "16" "Charles City College (IA)" "0" "?" "" 0 0 1908 "Northern Iowa"
"W" "00-00-1909" "28" "Charles City College (IA)" "0" "?" "" 0 0 1909 "Northern Iowa"
"W" "00-00-1909" "36" "Lennox (IA)" "0" "?" "" 0 0 1909 "Northern Iowa"
"W" "10-23-1909" "32" "Loras (IA)" "16" "Dubuque, IA" "" 10 23 1909 "Northern Iowa"
"W" "00-00-1909" "5" "Coe (IA)" "0" "?" "" 0 0 1909 "Northern Iowa"
"W" "00-00-1909" "6" "Leander Clark (IA)" "0" "?" "" 0 0 1909 "Northern Iowa"
"W" "11-13-1909" "24" "Grinnell (IA)" "6" "Grinnell, IA" "" 11 13 1909 "Northern Iowa"
"W" "00-00-1910" "63" "Lennox (IA)" "0" "?" "" 0 0 1910 "Northern Iowa"
"L" "00-00-1910" "6" "Grinnell (IA)" "24" "?" "" 0 0 1910 "Northern Iowa"
"T" "10-15-1910" "0" "Leander Clark (IA)" "0" "Toledo, IA" "" 10 15 1910 "Northern Iowa"
"L" "10-21-1910" "3" "Simpson (IA)" "6" "Indianola, IA" "" 10 21 1910 "Northern Iowa"
"L" "00-00-1910" "0" "Ellsworth CC (IA)" "17" "?" "" 0 0 1910 "Northern Iowa"
"L" "11-19-1910" "6" "Loras (IA)" "17" "Cedar Falls, IA" "" 11 19 1910 "Northern Iowa"
"L" "10-04-1911" "6" "Cornell College (IA)" "31" "Mount Vernon, IA" "" 10 4 1911 "Northern Iowa"
"W" "00-00-1911" "27" "Waterloo HS (IA)" "0" "?" "" 0 0 1911 "Northern Iowa"
"W" "00-00-1911" "17" "Ellsworth CC (IA)" "5" "?" "" 0 0 1911 "Northern Iowa"
"L" "10-28-1911" "0" "Leander Clark (IA)" "6" "Cedar Falls, IA" "" 10 28 1911 "Northern Iowa"
"T" "11-11-1911" "0" "Loras (IA)" "0" "Dubuque, IA" "" 11 11 1911 "Northern Iowa"
"W" "00-00-1911" "11" "Simpson (IA)" "6" "Cedar Falls, IA" "" 0 0 1911 "Northern Iowa"
"W" "00-00-1911" "6" "Upper Iowa" "5" "?" "" 0 0 1911 "Northern Iowa"
"W" "09-28-1912" "39" "Waterloo HS (IA)" "0" "Cedar Falls, IA" "" 9 28 1912 "Northern Iowa"
"L" "10-07-1912" "7" "Iowa" "35" "Iowa City, IA" "" 10 7 1912 "Northern Iowa"
"L" "00-00-1912" "3" "Grinnell (IA)" "38" "?" "" 0 0 1912 "Northern Iowa"
"W" "10-19-1912" "6" "Coe (IA)" "2" "Cedar Falls, IA" "" 10 19 1912 "Northern Iowa"
"T" "11-02-1912" "0" "Leander Clark (IA)" "0" "Toledo, IA" "" 11 2 1912 "Northern Iowa"
"W" "11-09-1912" "7" "Loras (IA)" "3" "Cedar Falls, IA" "" 11 9 1912 "Northern Iowa"
"W" "11-15-1912" "6" "Ellsworth CC (IA)" "3" "Cedar Falls, IA" "" 11 15 1912 "Northern Iowa"
"W" "00-00-1912" "17" "Upper Iowa" "2" "?" "" 0 0 1912 "Northern Iowa"
"L" "10-04-1913" "3" "Iowa" "45" "Iowa City, IA" "" 10 4 1913 "Northern Iowa"
