"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "00-00-1933" "6" "Edward Waters (FL)" "0" "?" "" 0 0 1933 "Florida A&M"
"W" "12-02-1933" "9" "Howard (DC)" "6" "Miami, FL" "Orange Blossom Classic" 12 2 1933 "Florida A&M"
"W" "10-06-1934" "7" "Morehouse (GA)" "0" "Atlanta, GA" "" 10 6 1934 "Florida A&M"
"T" "10-13-1934" "6" "Claflin (SC)" "6" "Orangeburg, SC" "" 10 13 1934 "Florida A&M"
"W" "10-19-1934" "7" "Straight (LA)" "0" "Tallahassee, FL" "" 10 19 1934 "Florida A&M"
"W" "10-26-1934" "7" "Alabama St." "6" "Tallahassee, FL" "" 10 26 1934 "Florida A&M"
"L" "11-02-1934" "0" "South Carolina St." "6" "Tallahassee, FL" "" 11 2 1934 "Florida A&M"
"L" "11-09-1934" "7" "Tuskegee (AL)" "26" "Tuskegee, AL" "" 11 9 1934 "Florida A&M"
"W" "11-17-1934" "13" "Benedict (SC)" "6" "Columbia, SC" "" 11 17 1934 "Florida A&M"
"L" "11-24-1934" "6" "Morris Brown (GA)" "9" "Atlanta, GA" "" 11 24 1934 "Florida A&M"
"W" "12-13-1934" "13" "Virginia St." "12" "Miami, FL" "Orange Blossom Classic" 12 13 1934 "Florida A&M"
"L" "10-12-1935" "13" "LeMoyne-Owen (TN)" "19" "Tallahassee, FL" "" 10 12 1935 "Florida A&M"
"L" "10-19-1935" "0" "Alabama St." "7" "Montgomery, AL" "" 10 19 1935 "Florida A&M"
"W" "10-26-1935" "24" "Benedict (SC)" "6" "Tallahassee, FL" "" 10 26 1935 "Florida A&M"
"L" "11-01-1935" "6" "South Carolina St." "7" "Orangeburg, SC" "" 11 1 1935 "Florida A&M"
"W" "11-09-1935" "3" "Tuskegee (AL)" "0" "Jacksonville, FL" "" 11 9 1935 "Florida A&M"
"W" "11-16-1935" "19" "Dillard (LA)" "6" "New Orleans, LA" "" 11 16 1935 "Florida A&M"
"L" "11-23-1935" "0" "Morris Brown (GA)" "21" "Atlanta, GA" "" 11 23 1935 "Florida A&M"
"W" "11-28-1935" "7" "Alcorn St. (MS)" "0" "Tallahassee, FL" "" 11 28 1935 "Florida A&M"
"L" "12-12-1935" "9" "Kentucky St." "19" "Miami, FL" "Orange Blossom Classic" 12 12 1935 "Florida A&M"
"L" "10-10-1936" "0" "LeMoyne-Owen (TN)" "26" "Memphis, TN" "" 10 10 1936 "Florida A&M"
"L" "10-17-1936" "3" "Clark Atlanta (GA)" "6" "Tallahassee, FL" "" 10 17 1936 "Florida A&M"
"W" "10-24-1936" "6" "Alabama St." "0" "Tallahassee, FL" "" 10 24 1936 "Florida A&M"
"W" "11-06-1936" "14" "Tuskegee (AL)" "13" "Tuskegee, AL" "" 11 6 1936 "Florida A&M"
"W" "11-14-1936" "9" "South Carolina St." "0" "Tallahassee, FL" "" 11 14 1936 "Florida A&M"
"L" "11-26-1936" "7" "Alcorn St. (MS)" "12" "Lorman, MS" "" 11 26 1936 "Florida A&M"
"L" "12-05-1936" "0" "Prairie View A&M (TX)" "6" "Miami, FL" "Orange Blossom Classic" 12 5 1936 "Florida A&M"
"W" "10-02-1937" "12" "Lane (TN)" "0" "Tallahassee, FL" "" 10 2 1937 "Florida A&M"
"W" "10-09-1937" "7" "Alabama St." "0" "Montgomery, AL" "" 10 9 1937 "Florida A&M"
"W" "10-18-1937" "14" "Clark Atlanta (GA)" "6" "Atlanta, GA" "" 10 18 1937 "Florida A&M"
"W" "10-30-1937" "9" "Morris Brown (GA)" "7" "Tallahassee, FL" "" 10 30 1937 "Florida A&M"
"T" "11-13-1937" "7" "South Carolina St." "7" "Orangeburg, SC" "" 11 13 1937 "Florida A&M"
"W" "11-20-1937" "31" "Knoxville (TN)" "0" "Tallahassee, FL" "" 11 20 1937 "Florida A&M"
"W" "12-09-1937" "25" "Hampton (VA)" "20" "Miami, FL" "Orange Blossom Classic" 12 9 1937 "Florida A&M"
"L" "01-01-1938" "14" "Prairie View A&M (TX)" "27" "Houston, TX" "Prairie View Bowl" 1 1 1938 "Florida A&M"
"W" "09-30-1938" "13" "North Carolina A&T" "0" "Greensboro, NC" "" 9 30 1938 "Florida A&M"
"W" "10-15-1938" "17" "Alabama St." "0" "Tallahassee, FL" "" 10 15 1938 "Florida A&M"
"W" "10-22-1938" "33" "Clark Atlanta (GA)" "0" "Tallahassee, FL" "" 10 22 1938 "Florida A&M"
"W" "10-29-1938" "16" "Morris Brown (GA)" "0" "Atlanta, GA" "" 10 29 1938 "Florida A&M"
"W" "11-05-1938" "40" "Tuskegee (AL)" "0" "Tallahassee, FL" "" 11 5 1938 "Florida A&M"
"W" "11-12-1938" "41" "South Carolina St." "0" "Tallahassee, FL" "" 11 12 1938 "Florida A&M"
"W" "11-19-1938" "20" "Knoxville (TN)" "0" "Knoxville, TN" "" 11 19 1938 "Florida A&M"
"W" "12-08-1938" "9" "Kentucky St." "7" "Miami, FL" "Orange Blossom Classic" 12 8 1938 "Florida A&M"
"L" "10-14-1939" "6" "Alabama St." "9" "Montgomery, AL" "" 10 14 1939 "Florida A&M"
"W" "10-21-1939" "20" "Tuskegee (AL)" "6" "Tuskegee, AL" "" 10 21 1939 "Florida A&M"
"W" "10-28-1939" "14" "Morris Brown (GA)" "12" "Tallahassee, FL" "" 10 28 1939 "Florida A&M"
"L" "11-04-1939" "7" "Lane (TN)" "25" "Jackson, TN" "" 11 4 1939 "Florida A&M"
"W" "11-11-1939" "20" "North Carolina Central" "7" "Tallahassee, FL" "" 11 11 1939 "Florida A&M"
"W" "11-11-1939" "20" "LeMoyne-Owen (TN)" "7" "Tallahassee, FL" "" 11 11 1939 "Florida A&M"
"W" "11-18-1939" "13" "South Carolina St." "0" "Orangeburg, SC" "" 11 18 1939 "Florida A&M"
"W" "00-00-1939" "33" "Xavier (LA)" "0" "?" "" 0 0 1939 "Florida A&M"
"T" "11-30-1939" "0" "North Carolina A&T" "0" "Tallahassee, FL" "" 11 30 1939 "Florida A&M"
"W" "12-02-1939" "42" "Wiley (TX)" "0" "Miami, FL" "Orange Blossom Classic" 12 2 1939 "Florida A&M"
"W" "09-28-1940" "32" "Benedict (SC)" "7" "Tallahassee, FL" "" 9 28 1940 "Florida A&M"
"W" "10-05-1940" "7" "North Carolina A&T" "0" "Greensboro, NC" "" 10 5 1940 "Florida A&M"
"L" "10-12-1940" "6" "Alabama St." "7" "Tallahassee, FL" "" 10 12 1940 "Florida A&M"
"T" "10-19-1940" "7" "Kentucky St." "7" "Frankfort, KY" "" 10 19 1940 "Florida A&M"
"W" "10-26-1940" "20" "Morris Brown (GA)" "13" "Atlanta, GA" "" 10 26 1940 "Florida A&M"
"W" "11-02-1940" "7" "Lane (TN)" "6" "Tallahassee, FL" "" 11 2 1940 "Florida A&M"
"T" "11-09-1940" "7" "North Carolina Central" "7" "Durham, NC" "" 11 9 1940 "Florida A&M"
"W" "11-16-1940" "20" "South Carolina St." "0" "Tallahassee, FL" "" 11 16 1940 "Florida A&M"
"W" "11-21-1940" "14" "Xavier (LA)" "12" "New Orleans, LA" "" 11 21 1940 "Florida A&M"
"T" "12-07-1940" "0" "Wilberforce (OH)" "0" "Miami, FL" "Orange Blossom Classic" 12 7 1940 "Florida A&M"
"W" "09-27-1941" "20" "Benedict (SC)" "0" "Columbia, SC" "" 9 27 1941 "Florida A&M"
"W" "10-04-1941" "19" "North Carolina A&T" "0" "Greensboro, NC" "" 10 4 1941 "Florida A&M"
"W" "10-11-1941" "22" "Alabama St." "0" "Montgomery, AL" "" 10 11 1941 "Florida A&M"
"W" "10-18-1941" "13" "Kentucky St." "0" "Tallahassee, FL" "" 10 18 1941 "Florida A&M"
"L" "10-25-1941" "0" "Morris Brown (GA)" "20" "Tallahassee, FL" "" 10 25 1941 "Florida A&M"
"W" "11-01-1941" "48" "Lane (TN)" "0" "Jackson, TN" "" 11 1 1941 "Florida A&M"
"W" "11-15-1941" "10" "Southern (LA)" "7" "Baton Rouge, LA" "" 11 15 1941 "Florida A&M"
"W" "11-27-1941" "27" "Xavier (LA)" "0" "Tallahassee, FL" "" 11 27 1941 "Florida A&M"
"W" "12-06-1941" "15" "Tuskegee (AL)" "7" "Orlando, FL" "Orange Blossom Classic" 12 6 1941 "Florida A&M"
"W" "10-03-1942" "6" "North Carolina A&T" "0" "Greensboro, NC" "" 10 3 1942 "Florida A&M"
"W" "10-10-1942" "26" "Alabama St." "0" "Tallahassee, FL" "" 10 10 1942 "Florida A&M"
"W" "10-24-1942" "14" "Morris Brown (GA)" "6" "Atlanta, GA" "" 10 24 1942 "Florida A&M"
"W" "10-31-1942" "21" "Lane (TN)" "0" "Tallahassee, FL" "" 10 31 1942 "Florida A&M"
"W" "11-06-1942" "20" "Tuskegee (AL)" "7" "Tuskegee, AL" "" 11 6 1942 "Florida A&M"
"W" "11-14-1942" "60" "Benedict (SC)" "7" "Tallahassee, FL" "" 11 14 1942 "Florida A&M"
"W" "11-21-1942" "30" "Alabama A&M" "0" "Tallahassee, FL" "" 11 21 1942 "Florida A&M"
"W" "11-26-1942" "44" "Xavier (LA)" "14" "New Orleans, LA" "" 11 26 1942 "Florida A&M"
"W" "12-12-1942" "12" "Texas College" "6" "Miami, FL" "Orange Blossom Classic" 12 12 1942 "Florida A&M"
"T" "10-02-1943" "6" "Alabama St." "6" "Montgomery, AL" "" 10 2 1943 "Florida A&M"
"T" "10-09-1943" "0" "Morris Brown (GA)" "0" "?" "" 10 9 1943 "Florida A&M"
"L" "10-16-1943" "6" "Fort Benning (GA)" "19" "?" "" 10 16 1943 "Florida A&M"
"L" "10-23-1943" "0" "Morgan St. (MD)" "50" "Washington, DC" "" 10 23 1943 "Florida A&M"
"W" "11-06-1943" "14" "Clark Atlanta (GA)" "9" "?" "" 11 6 1943 "Florida A&M"
"L" "11-13-1943" "6" "Tuskegee (AL)" "19" "Jacksonville, FL" "" 11 13 1943 "Florida A&M"
"L" "12-04-1943" "0" "Hampton (VA)" "39" "Miami, FL" "Orange Blossom Classic" 12 4 1943 "Florida A&M"
"W" "00-00-1944" "13" "MacDill AFB (FL)" "6" "?" "" 0 0 1944 "Florida A&M"
"W" "00-00-1944" "45" "Alabama St." "6" "?" "" 0 0 1944 "Florida A&M"
"W" "00-00-1944" "21" "Morris Brown (GA)" "0" "?" "" 0 0 1944 "Florida A&M"
"W" "10-28-1944" "40" "Hampton (VA)" "0" "Hampton, VA" "" 10 28 1944 "Florida A&M"
"L" "00-00-1944" "7" "Tennessee St." "19" "?" "" 0 0 1944 "Florida A&M"
"W" "00-00-1944" "14" "Tuskegee (AL)" "13" "?" "" 0 0 1944 "Florida A&M"
"W" "00-00-1944" "14" "Clark Atlanta (GA)" "7" "?" "" 0 0 1944 "Florida A&M"
"L" "00-00-1944" "0" "Tennessee St." "12" "?" "" 0 0 1944 "Florida A&M"
"W" "00-00-1944" "33" "Morehouse (GA)" "0" "?" "" 0 0 1944 "Florida A&M"
"L" "12-09-1944" "7" "Virginia St." "15" "Miami, FL" "Orange Blossom Classic" 12 9 1944 "Florida A&M"
"W" "10-06-1945" "26" "Wilberforce (OH)" "20" "Wilberforce, OH" "" 10 6 1945 "Florida A&M"
"W" "10-13-1945" "17" "Alabama St." "2" "Montgomery, AL" "" 10 13 1945 "Florida A&M"
"W" "10-20-1945" "39" "Morris Brown (GA)" "0" "Tallahassee, FL" "" 10 20 1945 "Florida A&M"
"W" "10-27-1945" "25" "Knoxville (TN)" "0" "Tallahassee, FL" "" 10 27 1945 "Florida A&M"
"W" "11-03-1945" "20" "Tennessee St." "18" "Jacksonville, FL" "" 11 3 1945 "Florida A&M"
"W" "11-10-1945" "54" "Tuskegee (AL)" "20" "Tuskegee, AL" "" 11 10 1945 "Florida A&M"
"W" "11-17-1945" "24" "Clark Atlanta (GA)" "19" "Atlanta, GA" "" 11 17 1945 "Florida A&M"
"W" "11-24-1945" "46" "Morehouse (GA)" "6" "Atlanta, GA" "" 11 24 1945 "Florida A&M"
"W" "12-01-1945" "33" "Grambling St. (LA)" "12" "?" "" 12 1 1945 "Florida A&M"
"L" "12-08-1945" "6" "Wiley (TX)" "32" "Miami, FL" "Orange Blossom Classic" 12 8 1945 "Florida A&M"
"L" "10-05-1946" "14" "Wilberforce (OH)" "22" "Tampa, FL" "" 10 5 1946 "Florida A&M"
"W" "10-12-1946" "35" "Alabama St." "0" "Tallahassee, FL" "" 10 12 1946 "Florida A&M"
"W" "10-19-1946" "7" "Morris Brown (GA)" "0" "Atlanta, GA" "" 10 19 1946 "Florida A&M"
"W" "10-26-1946" "27" "Knoxville (TN)" "0" "Knoxville, TN" "" 10 26 1946 "Florida A&M"
"L" "11-02-1946" "6" "Kentucky St." "14" "Jacksonville, FL" "" 11 2 1946 "Florida A&M"
"W" "11-09-1946" "21" "Tuskegee (AL)" "12" "Tallahassee, FL" "" 11 9 1946 "Florida A&M"
"W" "11-16-1946" "32" "Clark Atlanta (GA)" "0" "Tallahassee, FL" "" 11 16 1946 "Florida A&M"
"L" "11-23-1946" "19" "Southern (LA)" "38" "Baton Rouge, LA" "" 11 23 1946 "Florida A&M"
"W" "00-00-1946" "18" "Fisk (TN)" "0" "?" "" 0 0 1946 "Florida A&M"
"L" "12-07-1946" "14" "Lincoln (PA)" "20" "Tampa, FL" "Orange Blossom Classic" 12 7 1946 "Florida A&M"
"T" "12-28-1946" "6" "Wiley (TX)" "6" "Los Angeles, CA" "Angel Bowl" 12 28 1946 "Florida A&M"
"W" "09-27-1947" "6" "Bethune-Cookman (FL)" "0" "Tallahassee, FL" "" 9 27 1947 "Florida A&M"
"L" "10-04-1947" "0" "Shaw (NC)" "19" "Raleigh, NC" "" 10 4 1947 "Florida A&M"
"W" "10-10-1947" "58" "Alabama St." "12" "Montgomery, AL" "" 10 10 1947 "Florida A&M"
"W" "10-18-1947" "6" "Morris Brown (GA)" "0" "Tallahassee, FL" "" 10 18 1947 "Florida A&M"
"W" "10-25-1947" "26" "Knoxville (TN)" "0" "Tallahassee, FL" "" 10 25 1947 "Florida A&M"
"W" "11-01-1947" "14" "Kentucky St." "12" "Frankfort, KY" "" 11 1 1947 "Florida A&M"
"W" "11-08-1947" "19" "Tuskegee (AL)" "6" "Tuskegee, AL" "" 11 8 1947 "Florida A&M"
"W" "11-15-1947" "33" "Clark Atlanta (GA)" "6" "Atlanta, GA" "" 11 15 1947 "Florida A&M"
"W" "11-22-1947" "13" "Southern (LA)" "9" "Tallahassee, FL" "" 11 22 1947 "Florida A&M"
"W" "12-06-1947" "7" "Hampton (VA)" "0" "Miami, FL" "Orange Blossom Classic" 12 6 1947 "Florida A&M"
"W" "09-25-1948" "20" "Benedict (SC)" "6" "Columbia, SC" "" 9 25 1948 "Florida A&M"
"W" "10-02-1948" "7" "Shaw (NC)" "6" "Tallahassee, FL" "" 10 2 1948 "Florida A&M"
"W" "10-09-1948" "41" "Alabama St." "0" "Tallahassee, FL" "" 10 9 1948 "Florida A&M"
"W" "10-16-1948" "13" "Morris Brown (GA)" "6" "Atlanta, GA" "" 10 16 1948 "Florida A&M"
"W" "10-23-1948" "26" "Xavier (LA)" "6" "New Orleans, LA" "" 10 23 1948 "Florida A&M"
"W" "10-30-1948" "23" "Kentucky St." "14" "Tallahassee, FL" "" 10 30 1948 "Florida A&M"
"W" "11-06-1948" "39" "Tuskegee (AL)" "0" "Tallahassee, FL" "" 11 6 1948 "Florida A&M"
"W" "11-13-1948" "36" "Clark Atlanta (GA)" "12" "Tallahassee, FL" "" 11 13 1948 "Florida A&M"
"L" "11-20-1948" "12" "Southern (LA)" "37" "Baton Rouge, LA" "" 11 20 1948 "Florida A&M"
"L" "12-04-1948" "18" "Virginia Union" "38" "Miami, FL" "Orange Blossom Classic" 12 4 1948 "Florida A&M"
"W" "10-01-1949" "13" "Benedict (SC)" "0" "Tallahassee, FL" "" 10 1 1949 "Florida A&M"
"W" "10-08-1949" "39" "Fort Valley St. (GA)" "0" "Fort Valley, GA" "" 10 8 1949 "Florida A&M"
