"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-03-1959" "0" "Jackson St. (MS)" "46" "Itta Bena, MS" "" 10 3 1959 "Mississippi Valley St."
"W" "10-10-1959" "28" "Mississippi Industrial Training School" "18" "Itta Bena, MS" "" 10 10 1959 "Mississippi Valley St."
"W" "10-24-1959" "14" "Paul Quinn (TX)" "8" "Dallas, TX" "" 10 24 1959 "Mississippi Valley St."
"L" "10-31-1959" "8" "Alcorn St. (MS)" "20" "Lorman, MS" "" 10 31 1959 "Mississippi Valley St."
"W" "11-07-1959" "46" "Leland (LA)" "0" "Itta Bena, MS" "" 11 7 1959 "Mississippi Valley St."
"L" "11-14-1959" "0" "Prairie View A&M (TX)" "36" "Itta Bena, MS" "" 11 14 1959 "Mississippi Valley St."
"L" "11-21-1959" "0" "Grambling St. (LA)" "93" "Grambling, LA" "" 11 21 1959 "Mississippi Valley St."
"W" "09-24-1960" "34" "Fort Valley St. (GA)" "0" "Itta Bena, MS" "" 9 24 1960 "Mississippi Valley St."
"L" "10-01-1960" "8" "Jackson St. (MS)" "30" "Jackson, MS" "" 10 1 1960 "Mississippi Valley St."
"W" "10-08-1960" "20" "Mississippi Industrial Training School" "12" "Columbia, MS" "" 10 8 1960 "Mississippi Valley St."
"L" "10-15-1960" "7" "Grambling St. (LA)" "65" "Itta Bena, MS" "" 10 15 1960 "Mississippi Valley St."
"T" "10-22-1960" "12" "Paul Quinn (TX)" "12" "Itta Bena, MS" "" 10 22 1960 "Mississippi Valley St."
"L" "10-29-1960" "6" "Alcorn St. (MS)" "8" "Itta Bena, MS" "" 10 29 1960 "Mississippi Valley St."
"L" "11-05-1960" "7" "South Carolina St." "16" "Orangeburg, SC" "" 11 5 1960 "Mississippi Valley St."
"L" "00-00-1960" "7" "Rust (MS)" "17" "?" "" 0 0 1960 "Mississippi Valley St."
"L" "09-30-1961" "0" "Jackson St. (MS)" "39" "Itta Bena, MS" "" 9 30 1961 "Mississippi Valley St."
"L" "10-07-1961" "13" "Mississippi Industrial Training School" "42" "Itta Bena, MS" "" 10 7 1961 "Mississippi Valley St."
"L" "10-14-1961" "0" "Grambling St. (LA)" "69" "Grambling, LA" "" 10 14 1961 "Mississippi Valley St."
"L" "00-00-1961" "7" "Bishop (TX)" "21" "?" "" 0 0 1961 "Mississippi Valley St."
"L" "10-28-1961" "0" "Alcorn St. (MS)" "34" "Lorman, MS" "" 10 28 1961 "Mississippi Valley St."
"W" "11-04-1961" "13" "South Carolina St." "8" "Itta Bena, MS" "" 11 4 1961 "Mississippi Valley St."
"W" "00-00-1961" "14" "Rust (MS)" "0" "?" "" 0 0 1961 "Mississippi Valley St."
"L" "09-22-1962" "12" "Bishop (TX)" "13" "Dallas, TX" "" 9 22 1962 "Mississippi Valley St."
"L" "09-29-1962" "0" "Jackson St. (MS)" "50" "Jackson, MS" "" 9 29 1962 "Mississippi Valley St."
"L" "10-06-1962" "6" "Mississippi Industrial Training School" "12" "Columbia, MS" "" 10 6 1962 "Mississippi Valley St."
"L" "10-13-1962" "6" "Grambling St. (LA)" "41" "Itta Bena, MS" "" 10 13 1962 "Mississippi Valley St."
"W" "10-20-1962" "44" "Jarvis Christian (TX)" "6" "Hawkins, TX" "" 10 20 1962 "Mississippi Valley St."
"W" "10-27-1962" "13" "Rust (MS)" "0" "Itta Bena, MS" "" 10 27 1962 "Mississippi Valley St."
"L" "11-10-1962" "13" "Alcorn St. (MS)" "23" "Itta Bena, MS" "" 11 10 1962 "Mississippi Valley St."
"W" "09-21-1963" "7" "Bishop (TX)" "6" "Itta Bena, MS" "" 9 21 1963 "Mississippi Valley St."
"L" "09-28-1963" "13" "Jackson St. (MS)" "18" "Itta Bena, MS" "" 9 28 1963 "Mississippi Valley St."
"W" "00-00-1963" "42" "Alabama St." "0" "?" "" 0 0 1963 "Mississippi Valley St."
"L" "10-12-1963" "6" "Grambling St. (LA)" "39" "Grambling, LA" "" 10 12 1963 "Mississippi Valley St."
"W" "10-19-1963" "65" "Jarvis Christian (TX)" "6" "Itta Bena, MS" "" 10 19 1963 "Mississippi Valley St."
"W" "10-26-1963" "65" "Mississippi Industrial Training School" "6" "Itta Bena, MS" "" 10 26 1963 "Mississippi Valley St."
"W" "11-02-1963" "40" "Rust (MS)" "0" "Holly Springs, MS" "" 11 2 1963 "Mississippi Valley St."
"L" "11-09-1963" "18" "Alcorn St. (MS)" "32" "Lorman, MS" "" 11 9 1963 "Mississippi Valley St."
"W" "11-23-1963" "46" "Arkansas-Pine Bluff" "15" "Greenville, MS" "" 11 23 1963 "Mississippi Valley St."
"L" "09-19-1964" "6" "Arkansas-Pine Bluff" "12" "Pine Bluff, AR" "" 9 19 1964 "Mississippi Valley St."
"L" "09-26-1964" "9" "Jackson St. (MS)" "11" "Jackson, MS" "" 9 26 1964 "Mississippi Valley St."
"W" "10-03-1964" "27" "Alabama St." "8" "Itta Bena, MS" "" 10 3 1964 "Mississippi Valley St."
"W" "00-00-1964" "53" "Mississippi Industrial Training School" "0" "?" "" 0 0 1964 "Mississippi Valley St."
"L" "10-17-1964" "7" "Grambling St. (LA)" "20" "Itta Bena, MS" "" 10 17 1964 "Mississippi Valley St."
"W" "00-00-1964" "40" "Rust (MS)" "6" "?" "" 0 0 1964 "Mississippi Valley St."
"W" "00-00-1964" "53" "Savannah St. (GA)" "0" "?" "" 0 0 1964 "Mississippi Valley St."
"W" "11-07-1964" "8" "Alcorn St. (MS)" "6" "Itta Bena, MS" "" 11 7 1964 "Mississippi Valley St."
"L" "11-21-1964" "18" "Texas Southern" "42" "Houston, TX" "" 11 21 1964 "Mississippi Valley St."
"W" "09-18-1965" "19" "Arkansas-Pine Bluff" "15" "Itta Bena, MS" "" 9 18 1965 "Mississippi Valley St."
"W" "09-25-1965" "26" "Bishop (TX)" "6" "Dallas, TX" "" 9 25 1965 "Mississippi Valley St."
"W" "10-02-1965" "52" "Alabama St." "7" "Montgomery, AL" "" 10 2 1965 "Mississippi Valley St."
"W" "10-09-1965" "7" "Texas Southern" "6" "Itta Bena, MS" "" 10 9 1965 "Mississippi Valley St."
"L" "10-16-1965" "14" "Grambling St. (LA)" "30" "Grambling, LA" "" 10 16 1965 "Mississippi Valley St."
"W" "10-23-1965" "42" "Edward Waters (FL)" "19" "Jacksonville, FL" "" 10 23 1965 "Mississippi Valley St."
"L" "11-06-1965" "14" "Alcorn St. (MS)" "15" "Lorman, MS" "" 11 6 1965 "Mississippi Valley St."
"W" "11-13-1965" "67" "Savannah St. (GA)" "2" "Itta Bena, MS" "" 11 13 1965 "Mississippi Valley St."
"L" "11-20-1965" "14" "Jackson St. (MS)" "18" "Itta Bena, MS" "" 11 20 1965 "Mississippi Valley St."
"L" "09-17-1966" "20" "Arkansas-Pine Bluff" "59" "Pine Bluff, AR" "" 9 17 1966 "Mississippi Valley St."
"L" "10-01-1966" "14" "Alabama St." "21" "Itta Bena, MS" "" 10 1 1966 "Mississippi Valley St."
"L" "10-08-1966" "8" "Texas Southern" "32" "Houston, TX" "" 10 8 1966 "Mississippi Valley St."
"L" "10-15-1966" "34" "Grambling St. (LA)" "55" "Itta Bena, MS" "" 10 15 1966 "Mississippi Valley St."
"W" "10-22-1966" "27" "Edward Waters (FL)" "2" "Itta Bena, MS" "" 10 22 1966 "Mississippi Valley St."
"L" "10-29-1966" "8" "Prairie View A&M (TX)" "17" "Prairie View, TX" "" 10 29 1966 "Mississippi Valley St."
"L" "11-05-1966" "19" "Alcorn St. (MS)" "34" "Itta Bena, MS" "" 11 5 1966 "Mississippi Valley St."
"W" "00-00-1966" "42" "Paul Quinn (TX)" "0" "?" "" 0 0 1966 "Mississippi Valley St."
"L" "11-19-1966" "12" "Jackson St. (MS)" "28" "Jackson, MS" "" 11 19 1966 "Mississippi Valley St."
"L" "09-16-1967" "0" "Arkansas-Pine Bluff" "34" "Itta Bena, MS" "" 9 16 1967 "Mississippi Valley St."
"W" "00-00-1967" "36" "Paul Quinn (TX)" "6" "?" "" 0 0 1967 "Mississippi Valley St."
"L" "09-30-1967" "14" "Southern (LA)" "50" "Baton Rouge, LA" "" 9 30 1967 "Mississippi Valley St."
"L" "10-07-1967" "0" "Texas Southern" "64" "Itta Bena, MS" "" 10 7 1967 "Mississippi Valley St."
"L" "10-14-1967" "0" "Grambling St. (LA)" "68" "Grambling, LA" "" 10 14 1967 "Mississippi Valley St."
"W" "10-21-1967" "13" "Edward Waters (FL)" "10" "Jacksonville, FL" "" 10 21 1967 "Mississippi Valley St."
