"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "10-22-1932" "0" "Sewanee (TN)" "0" "Sewanee, TN" "" 10 22 1932 "Tennessee Tech"
"W" "11-04-1932" "27" "Union (TN)" "7" "Cookeville, TN" "" 11 4 1932 "Tennessee Tech"
"T" "11-11-1932" "0" "Murray St. (KY)" "0" "Murray, KY" "" 11 11 1932 "Tennessee Tech"
"W" "11-24-1932" "32" "Middle Tennessee St." "6" "Murfreesboro, TN" "" 11 24 1932 "Tennessee Tech"
"L" "10-07-1933" "6" "Western Kentucky" "7" "Cookeville, TN" "" 10 7 1933 "Tennessee Tech"
"W" "10-14-1933" "38" "Lambuth (TN)" "0" "?" "" 10 14 1933 "Tennessee Tech"
"W" "10-20-1933" "12" "Arkansas St." "0" "Jonesboro, AR" "" 10 20 1933 "Tennessee Tech"
"W" "10-27-1933" "14" "Union (TN)" "7" "Jackson, TN" "" 10 27 1933 "Tennessee Tech"
"L" "11-04-1933" "0" "Sewanee (TN)" "13" "Sewanee, TN" "" 11 4 1933 "Tennessee Tech"
"L" "11-11-1933" "6" "Murray St. (KY)" "9" "Cookeville, TN" "" 11 11 1933 "Tennessee Tech"
"L" "11-18-1933" "0" "Memphis (TN)" "13" "Memphis, TN" "" 11 18 1933 "Tennessee Tech"
"W" "11-30-1933" "6" "Middle Tennessee St." "0" "Cookeville, TN" "" 11 30 1933 "Tennessee Tech"
"W" "09-29-1934" "6" "Arkansas St." "0" "Cookeville, TN" "" 9 29 1934 "Tennessee Tech"
"L" "10-05-1934" "0" "Union (TN)" "19" "Jackson, TN" "" 10 5 1934 "Tennessee Tech"
"L" "10-13-1934" "0" "Western Kentucky" "27" "Bowling Green, KY" "" 10 13 1934 "Tennessee Tech"
"L" "10-20-1934" "7" "Murray St. (KY)" "40" "Murray, KY" "" 10 20 1934 "Tennessee Tech"
"W" "10-27-1934" "19" "Hiwassee College (TN)" "7" "Cookeville, TN" "" 10 27 1934 "Tennessee Tech"
"L" "11-03-1934" "6" "Sewanee (TN)" "7" "Sewanee, TN" "" 11 3 1934 "Tennessee Tech"
"L" "11-10-1934" "0" "Samford (AL)" "27" "Cookeville, TN" "" 11 10 1934 "Tennessee Tech"
"T" "11-16-1934" "0" "Memphis (TN)" "0" "Cookeville, TN" "" 11 16 1934 "Tennessee Tech"
"W" "11-29-1934" "12" "Middle Tennessee St." "0" "Murfreesboro, TN" "" 11 29 1934 "Tennessee Tech"
"W" "00-00-1935" "20" "Milligan (TN)" "0" "?" "" 0 0 1935 "Tennessee Tech"
"L" "10-05-1935" "0" "Louisiana Tech" "44" "Ruston, LA" "" 10 5 1935 "Tennessee Tech"
"L" "10-11-1935" "6" "Western Kentucky" "31" "Cookeville, TN" "" 10 11 1935 "Tennessee Tech"
"L" "10-19-1935" "0" "Murray St. (KY)" "13" "Cookeville, TN" "" 10 19 1935 "Tennessee Tech"
"L" "11-02-1935" "0" "Sewanee (TN)" "6" "Sewanee, TN" "" 11 2 1935 "Tennessee Tech"
"L" "11-09-1935" "0" "Union (TN)" "33" "Cookeville, TN" "" 11 9 1935 "Tennessee Tech"
"T" "11-16-1935" "0" "Memphis (TN)" "0" "Memphis, TN" "" 11 16 1935 "Tennessee Tech"
"L" "11-28-1935" "6" "Middle Tennessee St." "7" "Cookeville, TN" "" 11 28 1935 "Tennessee Tech"
"W" "00-00-1936" "33" "Troy (AL)" "0" "?" "" 0 0 1936 "Tennessee Tech"
"L" "10-03-1936" "0" "Western Kentucky" "27" "Bowling Green, KY" "" 10 3 1936 "Tennessee Tech"
"W" "10-09-1936" "25" "Memphis (TN)" "0" "Cookeville, TN" "" 10 9 1936 "Tennessee Tech"
"L" "10-16-1936" "0" "Union (TN)" "25" "Jackson, TN" "" 10 16 1936 "Tennessee Tech"
"T" "10-24-1936" "0" "Sewanee (TN)" "0" "Sewanee, TN" "" 10 24 1936 "Tennessee Tech"
"L" "11-07-1936" "0" "Morehead St. (KY)" "14" "Morehead, KY" "" 11 7 1936 "Tennessee Tech"
"L" "11-13-1936" "0" "Murray St. (KY)" "47" "Cookeville, TN" "" 11 13 1936 "Tennessee Tech"
"L" "11-26-1936" "6" "Middle Tennessee St." "7" "Murfreesboro, TN" "" 11 26 1936 "Tennessee Tech"
