"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-01-1960" "13" "Austin Peay St. (TN)" "7" "Martin, TN" "" 10 1 1960 "Tennessee-Martin"
"W" "10-08-1960" "20" "Missouri-Rolla" "12" "Rolla, MO" "" 10 8 1960 "Tennessee-Martin"
"W" "10-15-1960" "14" "West Alabama" "12" "Livingston, AL" "" 10 15 1960 "Tennessee-Martin"
"W" "10-22-1960" "55" "Millsaps (MS)" "6" "Martin, TN" "" 10 22 1960 "Tennessee-Martin"
"L" "10-29-1960" "8" "Delta St. (MS)" "34" "Martin, TN" "" 10 29 1960 "Tennessee-Martin"
"W" "11-05-1960" "26" "Carson-Newman (TN)" "21" "Martin, TN" "" 11 5 1960 "Tennessee-Martin"
"W" "11-12-1960" "21" "Troy (AL)" "16" "Martin, TN" "" 11 12 1960 "Tennessee-Martin"
"L" "11-19-1960" "20" "North Alabama" "21" "Florence, AL" "" 11 19 1960 "Tennessee-Martin"
"L" "09-23-1961" "8" "Central Arkansas" "15" "Martin, TN" "" 9 23 1961 "Tennessee-Martin"
"W" "09-30-1961" "14" "Austin Peay St. (TN)" "7" "Clarksville, TN" "" 9 30 1961 "Tennessee-Martin"
"W" "10-07-1961" "55" "Missouri-Rolla" "22" "Martin, TN" "" 10 7 1961 "Tennessee-Martin"
"L" "10-14-1961" "15" "Murray St. (KY)" "25" "Murray, KY" "" 10 14 1961 "Tennessee-Martin"
"W" "10-21-1961" "33" "West Alabama" "0" "Martin, TN" "" 10 21 1961 "Tennessee-Martin"
"L" "10-28-1961" "8" "Delta St. (MS)" "22" "Cleveland, MS" "" 10 28 1961 "Tennessee-Martin"
"L" "11-04-1961" "8" "Carson-Newman (TN)" "10" "Jefferson City, TN" "" 11 4 1961 "Tennessee-Martin"
"W" "11-11-1961" "22" "Troy (AL)" "8" "Troy, AL" "" 11 11 1961 "Tennessee-Martin"
"L" "11-18-1961" "14" "North Alabama" "17" "Martin, TN" "" 11 18 1961 "Tennessee-Martin"
"W" "09-22-1962" "13" "Central Arkansas" "6" "Conway, AR" "" 9 22 1962 "Tennessee-Martin"
"W" "09-29-1962" "16" "Austin Peay St. (TN)" "0" "Martin, TN" "" 9 29 1962 "Tennessee-Martin"
