"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-08-1948" "0" "Miles (AL)" "19" "Birmingham, AL" "" 10 8 1948 "Jackson St. (MS)"
"W" "00-00-1948" "9" "Campbell College (MS)" "0" "?" "" 0 0 1948 "Jackson St. (MS)"
"W" "10-23-1948" "12" "Alcorn St. (MS)" "0" "?" "" 10 23 1948 "Jackson St. (MS)"
"L" "10-30-1948" "6" "Alabama A&M" "12" "Normal, AL" "" 10 30 1948 "Jackson St. (MS)"
"L" "11-06-1948" "0" "Philander-Smith (AR)" "29" "Little Rock, AR" "" 11 6 1948 "Jackson St. (MS)"
"L" "11-13-1948" "0" "Dillard (LA)" "34" "?" "" 11 13 1948 "Jackson St. (MS)"
"W" "00-00-1948" "12" "Tougaloo (MS)" "6" "?" "" 0 0 1948 "Jackson St. (MS)"
"W" "00-00-1949" "38" "Arkansas Baptist" "6" "?" "" 0 0 1949 "Jackson St. (MS)"
"W" "10-01-1949" "31" "Rust (MS)" "6" "Holly Springs, MS" "" 10 1 1949 "Jackson St. (MS)"
"W" "00-00-1949" "37" "Campbell College (MS)" "0" "?" "" 0 0 1949 "Jackson St. (MS)"
"W" "00-00-1949" "38" "Miles (AL)" "0" "?" "" 0 0 1949 "Jackson St. (MS)"
"L" "00-00-1949" "0" "Alcorn St. (MS)" "6" "?" "" 0 0 1949 "Jackson St. (MS)"
"L" "00-00-1949" "7" "Alabama A&M" "12" "?" "" 0 0 1949 "Jackson St. (MS)"
"W" "00-00-1949" "31" "Philander-Smith (AR)" "12" "?" "" 0 0 1949 "Jackson St. (MS)"
"W" "00-00-1949" "46" "Dillard (LA)" "6" "?" "" 0 0 1949 "Jackson St. (MS)"
"W" "11-24-1949" "25" "Tougaloo (MS)" "6" "?" "" 11 24 1949 "Jackson St. (MS)"
"L" "00-00-1949" "13" "Tennessee St." "48" "?" "" 0 0 1949 "Jackson St. (MS)"
"W" "09-22-1950" "14" "Alabama St." "6" "Montgomery, AL" "" 9 22 1950 "Jackson St. (MS)"
"W" "09-30-1950" "53" "Rust (MS)" "0" "Jackson, MS" "" 9 30 1950 "Jackson St. (MS)"
"W" "10-07-1950" "69" "Campbell College (MS)" "0" "Jackson, MS" "" 10 7 1950 "Jackson St. (MS)"
"W" "10-14-1950" "34" "Tillotson (TX)" "6" "Austin, TX" "" 10 14 1950 "Jackson St. (MS)"
"L" "10-21-1950" "14" "Alcorn St. (MS)" "19" "Jackson, MS" "" 10 21 1950 "Jackson St. (MS)"
"W" "10-28-1950" "67" "Lane (TN)" "0" "Jackson, MS" "" 10 28 1950 "Jackson St. (MS)"
"W" "11-04-1950" "12" "Alabama A&M" "6" "Normal, AL" "" 11 4 1950 "Jackson St. (MS)"
"W" "11-11-1950" "40" "Dillard (LA)" "7" "Jackson, MS" "" 11 11 1950 "Jackson St. (MS)"
"W" "11-23-1950" "38" "Tougaloo (MS)" "0" "Jackson, MS" "" 11 23 1950 "Jackson St. (MS)"
"L" "12-01-1950" "0" "Tennessee St." "34" "Jackson, MS" "" 12 1 1950 "Jackson St. (MS)"
"W" "09-22-1951" "12" "Alabama St." "7" "Jackson, MS" "" 9 22 1951 "Jackson St. (MS)"
"L" "00-00-1951" "0" "Morris Brown (GA)" "40" "?" "" 0 0 1951 "Jackson St. (MS)"
"L" "00-00-1951" "6" "Texas Southern" "21" "?" "" 0 0 1951 "Jackson St. (MS)"
"L" "10-20-1951" "6" "Alcorn St. (MS)" "18" "Jackson, MS" "" 10 20 1951 "Jackson St. (MS)"
"W" "10-27-1951" "13" "Lane (TN)" "7" "Jackson, TN" "" 10 27 1951 "Jackson St. (MS)"
"W" "11-03-1951" "7" "Alabama A&M" "6" "Jackson, MS" "" 11 3 1951 "Jackson St. (MS)"
"W" "11-10-1951" "37" "Dillard (LA)" "0" "New Orleans, LA" "" 11 10 1951 "Jackson St. (MS)"
"W" "11-17-1951" "20" "Paul Quinn (TX)" "6" "Jackson, MS" "" 11 17 1951 "Jackson St. (MS)"
"W" "11-22-1951" "26" "Tougaloo (MS)" "0" "Tougaloo, MS" "" 11 22 1951 "Jackson St. (MS)"
"L" "12-01-1951" "0" "Tennessee St." "25" "Jackson, MS" "" 12 1 1951 "Jackson St. (MS)"
"W" "09-20-1952" "25" "Bishop (TX)" "0" "Jackson, MS" "" 9 20 1952 "Jackson St. (MS)"
"L" "09-26-1952" "18" "Morris Brown (GA)" "31" "Jackson, MS" "" 9 26 1952 "Jackson St. (MS)"
"L" "10-04-1952" "6" "Texas Southern" "20" "Jackson, MS" "" 10 4 1952 "Jackson St. (MS)"
"W" "10-11-1952" "27" "Alabama A&M" "12" "Normal, AL" "" 10 11 1952 "Jackson St. (MS)"
"L" "10-25-1952" "0" "Alcorn St. (MS)" "13" "Jackson, MS" "" 10 25 1952 "Jackson St. (MS)"
"T" "11-01-1952" "13" "Grambling St. (LA)" "13" "Grambling, LA" "" 11 1 1952 "Jackson St. (MS)"
"L" "11-08-1952" "0" "Lincoln (MO)" "61" "Jackson, MS" "" 11 8 1952 "Jackson St. (MS)"
"W" "11-15-1952" "14" "Paul Quinn (TX)" "12" "Dallas, TX" "" 11 15 1952 "Jackson St. (MS)"
"L" "11-29-1952" "6" "Arkansas-Pine Bluff" "12" "Pine Bluff, AR" "" 11 29 1952 "Jackson St. (MS)"
"W" "09-26-1953" "20" "Alabama A&M" "0" "Jackson, MS" "" 9 26 1953 "Jackson St. (MS)"
"W" "00-00-1953" "7" "Mississippi Valley St." "6" "?" "" 0 0 1953 "Jackson St. (MS)"
"L" "10-10-1953" "0" "Prairie View A&M (TX)" "61" "Jackson, MS" "" 10 10 1953 "Jackson St. (MS)"
"L" "10-17-1953" "0" "Texas Southern" "33" "Houston, TX" "" 10 17 1953 "Jackson St. (MS)"
"W" "10-24-1953" "45" "Tougaloo (MS)" "0" "Jackson, MS" "" 10 24 1953 "Jackson St. (MS)"
"L" "10-31-1953" "12" "Grambling St. (LA)" "21" "Jackson, MS" "" 10 31 1953 "Jackson St. (MS)"
"L" "11-07-1953" "13" "Lincoln (MO)" "27" "Jackson, MS" "" 11 7 1953 "Jackson St. (MS)"
"W" "00-00-1953" "14" "Keesler Field (MS)" "10" "?" "" 0 0 1953 "Jackson St. (MS)"
"W" "11-26-1953" "19" "Alcorn St. (MS)" "0" "Jackson, MS" "" 11 26 1953 "Jackson St. (MS)"
"T" "09-18-1954" "6" "Arkansas-Pine Bluff" "6" "Pine Bluff, AR" "" 9 18 1954 "Jackson St. (MS)"
"L" "00-00-1954" "8" "Mississippi Valley St." "19" "?" "" 0 0 1954 "Jackson St. (MS)"
"L" "10-09-1954" "6" "Prairie View A&M (TX)" "26" "Jackson, MS" "" 10 9 1954 "Jackson St. (MS)"
"L" "10-16-1954" "7" "Texas Southern" "22" "Jackson, MS" "" 10 16 1954 "Jackson St. (MS)"
"W" "10-23-1954" "61" "Tougaloo (MS)" "0" "?" "" 10 23 1954 "Jackson St. (MS)"
"L" "10-30-1954" "12" "Grambling St. (LA)" "44" "Grambling, LA" "" 10 30 1954 "Jackson St. (MS)"
"L" "11-06-1954" "13" "Lincoln (MO)" "34" "Jefferson City, MO" "" 11 6 1954 "Jackson St. (MS)"
"L" "11-13-1954" "7" "Kentucky St." "20" "Frankfort, KY" "" 11 13 1954 "Jackson St. (MS)"
"L" "11-25-1954" "13" "Alcorn St. (MS)" "19" "Jackson, MS" "" 11 25 1954 "Jackson St. (MS)"
"L" "09-24-1955" "6" "Prairie View A&M (TX)" "31" "Prairie View, TX" "" 9 24 1955 "Jackson St. (MS)"
"W" "10-01-1955" "7" "Mississippi Valley St." "6" "Itta Bena, MS" "" 10 1 1955 "Jackson St. (MS)"
"W" "10-08-1955" "30" "Miles (AL)" "12" "Birmingham, AL" "" 10 8 1955 "Jackson St. (MS)"
"W" "10-17-1955" "14" "Alcorn St. (MS)" "0" "Jackson, MS" "" 10 17 1955 "Jackson St. (MS)"
"W" "10-22-1955" "38" "Tougaloo (MS)" "6" "Jackson, MS" "" 10 22 1955 "Jackson St. (MS)"
"L" "10-29-1955" "7" "Grambling St. (LA)" "48" "Jackson, MS" "" 10 29 1955 "Jackson St. (MS)"
"L" "11-05-1955" "6" "Lincoln (MO)" "27" "Jackson, MS" "" 11 5 1955 "Jackson St. (MS)"
"L" "11-12-1955" "0" "Kentucky St." "7" "Jackson, MS" "" 11 12 1955 "Jackson St. (MS)"
"W" "11-19-1955" "25" "Wiley (TX)" "19" "Marshall, TX" "" 11 19 1955 "Jackson St. (MS)"
"W" "09-15-1956" "45" "Tougaloo (MS)" "0" "Tougaloo, MS" "" 9 15 1956 "Jackson St. (MS)"
"W" "09-22-1956" "20" "Prairie View A&M (TX)" "12" "Jackson, MS" "" 9 22 1956 "Jackson St. (MS)"
