"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "00-00-1937" "0" "Piedmont (GA)" "7" "?" "" 0 0 1937 "Campbell (NC)"
"W" "10-09-1937" "7" "East Carolina (NC)" "6" "Buies Creek, NC" "" 10 9 1937 "Campbell (NC)"
"W" "00-00-1937" "32" "Louisburg (NC)" "7" "?" "" 0 0 1937 "Campbell (NC)"
"T" "00-00-1937" "14" "Gardner-Webb JC (NC)" "14" "?" "" 0 0 1937 "Campbell (NC)"
"T" "10-30-1937" "6" "Mars Hill JC (NC)" "6" "Buies Creek, NC" "" 10 30 1937 "Campbell (NC)"
"W" "00-00-1937" "39" "Presbyterian JC (NC)" "0" "?" "" 0 0 1937 "Campbell (NC)"
"L" "00-00-1937" "0" "Brevard College (NC)" "18" "?" "" 0 0 1937 "Campbell (NC)"
"L" "00-00-1937" "7" "Belmont Abbey (NC)" "38" "?" "" 0 0 1937 "Campbell (NC)"
"W" "00-00-1937" "7" "Western Carolina (NC)" "6" "Cullowhee, NC" "" 0 0 1937 "Campbell (NC)"
"W" "10-08-1938" "19" "East Carolina (NC)" "6" "Greenville, NC" "" 10 8 1938 "Campbell (NC)"
"L" "00-00-1938" "0" "Fort Benning (GA)" "6" "?" "" 0 0 1938 "Campbell (NC)"
"W" "10-15-1938" "59" "Presbyterian JC (NC)" "0" "Maxton, NC" "" 10 15 1938 "Campbell (NC)"
"W" "10-22-1938" "12" "Wingate (NC)" "0" "Wingate, NC" "" 10 22 1938 "Campbell (NC)"
"T" "00-00-1938" "0" "Newberry Freshmen (SC)" "0" "?" "" 0 0 1938 "Campbell (NC)"
"W" "00-00-1938" "6" "Lees-McRae JC (NC)" "0" "?" "" 0 0 1938 "Campbell (NC)"
"W" "11-24-1938" "13" "Gardner-Webb JC (NC)" "0" "Buies Creek, NC" "" 11 24 1938 "Campbell (NC)"
"L" "00-00-1938" "0" "Belmont Abbey (NC)" "47" "?" "" 0 0 1938 "Campbell (NC)"
"W" "10-07-1939" "13" "East Carolina (NC)" "0" "Buies Creek, NC" "" 10 7 1939 "Campbell (NC)"
"W" "00-00-1939" "48" "Edwards Military Institute (NC)" "0" "?" "" 0 0 1939 "Campbell (NC)"
"W" "10-21-1939" "25" "Wingate (NC)" "0" "Buies Creek, NC" "" 10 21 1939 "Campbell (NC)"
"L" "10-28-1939" "0" "Bluefield College (VA)" "13" "Bluefield, VA" "" 10 28 1939 "Campbell (NC)"
"W" "11-04-1939" "12" "Lees-McRae JC (NC)" "0" "Buies Creek, NC" "" 11 4 1939 "Campbell (NC)"
"W" "11-07-1939" "20" "Western Carolina (NC)" "0" "Cullowhee, NC" "" 11 7 1939 "Campbell (NC)"
"W" "11-17-1939" "6" "Appalachian St. JV (NC)" "0" "Boone, NC" "" 11 17 1939 "Campbell (NC)"
"W" "11-25-1939" "60" "Presbyterian JC (NC)" "0" "Buies Creek, NC" "" 11 25 1939 "Campbell (NC)"
"L" "11-30-1939" "6" "Belmont Abbey (NC)" "13" "Gastonia, NC" "" 11 30 1939 "Campbell (NC)"
"W" "10-05-1946" "25" "Brevard College (NC)" "0" "Brevard, NC" "" 10 5 1946 "Campbell (NC)"
"W" "00-00-1946" "32" "Belmont Abbey (NC)" "0" "?" "" 0 0 1946 "Campbell (NC)"
"L" "10-17-1946" "6" "Atlantic Christian (NC)" "19" "Wilson, NC" "" 10 17 1946 "Campbell (NC)"
"W" "00-00-1946" "32" "Lees-McRae JC (NC)" "0" "?" "" 0 0 1946 "Campbell (NC)"
"W" "00-00-1946" "19" "Mars Hill JC (NC)" "0" "?" "" 0 0 1946 "Campbell (NC)"
"W" "10-04-1947" "12" "Brevard College (NC)" "7" "Buies Creek, NC" "" 10 4 1947 "Campbell (NC)"
"W" "00-00-1947" "38" "Presbyterian JC (NC)" "12" "?" "" 0 0 1947 "Campbell (NC)"
"W" "00-00-1947" "26" "Edwards Military Institute (NC)" "0" "?" "" 0 0 1947 "Campbell (NC)"
"W" "10-25-1947" "19" "Lees-McRae JC (NC)" "0" "Buies Creek, NC" "" 10 25 1947 "Campbell (NC)"
"W" "00-00-1947" "47" "Belmont Abbey (NC)" "0" "?" "" 0 0 1947 "Campbell (NC)"
"L" "00-00-1947" "13" "Fort Bragg (NC)" "19" "?" "" 0 0 1947 "Campbell (NC)"
"L" "00-00-1947" "7" "South Georgia College" "46" "?" "" 0 0 1947 "Campbell (NC)"
"W" "11-15-1947" "6" "Atlantic Christian (NC)" "0" "Buies Creek, NC" "" 11 15 1947 "Campbell (NC)"
"W" "10-09-1948" "33" "Presbyterian JC (NC)" "0" "Buies Creek, NC" "" 10 9 1948 "Campbell (NC)"
"W" "00-00-1948" "19" "Belmont Abbey (NC)" "18" "?" "" 0 0 1948 "Campbell (NC)"
"W" "00-00-1948" "26" "Gardner-Webb JC (NC)" "6" "?" "" 0 0 1948 "Campbell (NC)"
"L" "00-00-1948" "19" "South Georgia College" "27" "?" "" 0 0 1948 "Campbell (NC)"
"T" "10-22-1949" "0" "Belmont Abbey (NC)" "0" "Buies Creek, NC" "" 10 22 1949 "Campbell (NC)"
"L" "00-00-1949" "0" "Gardner-Webb JC (NC)" "35" "?" "" 0 0 1949 "Campbell (NC)"
"L" "08-30-2008" "6" "Birmingham-Southern (AL)" "12" "Buies Creek, NC" "" 8 30 2008 "Campbell (NC)"
"L" "09-06-2008" "21" "Methodist (NC)" "32" "Fayetteville, NC" "" 9 6 2008 "Campbell (NC)"
"L" "09-13-2008" "0" "Jacksonville (FL)" "52" "Jacksonville, FL" "" 9 13 2008 "Campbell (NC)"
"L" "09-20-2008" "7" "San Diego (CA)" "43" "Buies Creek, NC" "" 9 20 2008 "Campbell (NC)"
"W" "09-27-2008" "36" "Carthage (WI)" "27" "Kenosha, WI" "" 9 27 2008 "Campbell (NC)"
"L" "10-04-2008" "0" "Dayton (OH)" "42" "Dayton, OH" "" 10 4 2008 "Campbell (NC)"
"L" "10-11-2008" "7" "Butler (IN)" "56" "Buies Creek, NC" "" 10 11 2008 "Campbell (NC)"
"L" "10-18-2008" "0" "Drake (IA)" "45" "Des Moines, IA" "" 10 18 2008 "Campbell (NC)"
"L" "11-01-2008" "0" "Davidson (NC)" "49" "Buies Creek, NC" "" 11 1 2008 "Campbell (NC)"
"L" "11-15-2008" "14" "Valparaiso (IN)" "47" "Buies Creek, NC" "" 11 15 2008 "Campbell (NC)"
"L" "11-22-2008" "7" "Morehead St. (KY)" "42" "Morehead, KY" "" 11 22 2008 "Campbell (NC)"
"W" "09-05-2009" "48" "Methodist (NC)" "28" "Buies Creek, NC" "" 9 5 2009 "Campbell (NC)"
"L" "09-12-2009" "28" "Birmingham-Southern (AL)" "35" "Birmingham, AL" "" 9 12 2009 "Campbell (NC)"
"L" "09-19-2009" "7" "Davidson (NC)" "24" "Davidson, NC" "" 9 19 2009 "Campbell (NC)"
"L" "10-03-2009" "13" "Marist (NY)" "34" "Poughkeepsie, NY" "" 10 3 2009 "Campbell (NC)"
"L" "10-10-2009" "17" "Dayton (OH)" "35" "Buies Creek, NC" "" 10 10 2009 "Campbell (NC)"
"L" "10-17-2009" "17" "Old Dominion (VA)" "28" "Norfolk, VA" "" 10 17 2009 "Campbell (NC)"
"L" "10-24-2009" "16" "Butler (IN)" "23" "Buies Creek, NC" "" 10 24 2009 "Campbell (NC)"
"W" "10-31-2009" "31" "Morehead St. (KY)" "22" "Buies Creek, NC" "" 10 31 2009 "Campbell (NC)"
"L" "11-07-2009" "6" "Drake (IA)" "49" "Des Moines, IA" "" 11 7 2009 "Campbell (NC)"
"W" "11-14-2009" "17" "Valparaiso (IN)" "3" "Valparaiso, IN" "" 11 14 2009 "Campbell (NC)"
"L" "11-21-2009" "14" "Jacksonville (FL)" "34" "Buies Creek, NC" "" 11 21 2009 "Campbell (NC)"
