"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-16-1916" "3" "Guntersville (AL)" "6" "?" "" 10 16 1916 "Jacksonville St. (AL)"
"L" "00-00-1916" "6" "Marshall County HS (AL)" "12" "?" "" 0 0 1916 "Jacksonville St. (AL)"
"W" "00-00-1916" "3" "Oneonta (AL)" "0" "?" "" 0 0 1916 "Jacksonville St. (AL)"
"L" "00-00-1916" "0" "Birmingham College (AL)" "57" "?" "" 0 0 1916 "Jacksonville St. (AL)"
"L" "11-17-1916" "0" "Samford (AL)" "27" "Birmingham, AL" "" 11 17 1916 "Jacksonville St. (AL)"
"T" "11-30-1916" "0" "Alabama Presbyterian" "0" "?" "" 11 30 1916 "Jacksonville St. (AL)"
"W" "00-00-1917" "27" "Fort McClelland (AL)" "0" "?" "" 0 0 1917 "Jacksonville St. (AL)"
"W" "00-00-1917" "34" "Albertville Agriculture School (AL)" "0" "?" "" 0 0 1917 "Jacksonville St. (AL)"
"W" "00-00-1917" "59" "Lineville HS (AL)" "0" "?" "" 0 0 1917 "Jacksonville St. (AL)"
"W" "00-00-1917" "6" "Alabama Presbyterian" "2" "?" "" 0 0 1917 "Jacksonville St. (AL)"
"W" "10-03-1917" "13" "Etowah County HS (AL)" "0" "?" "" 10 3 1917 "Jacksonville St. (AL)"
"W" "00-00-1917" "60" "Virginia Artillery" "0" "?" "" 0 0 1917 "Jacksonville St. (AL)"
"W" "00-00-1917" "63" "Talladega (AL)" "0" "?" "" 0 0 1917 "Jacksonville St. (AL)"
"W" "00-00-1917" "81" "Oneonta (AL)" "0" "?" "" 0 0 1917 "Jacksonville St. (AL)"
"T" "00-00-1917" "7" "Alabama Presbyterian" "7" "?" "" 0 0 1917 "Jacksonville St. (AL)"
"T" "00-00-1918" "0" "Howard" "0" "?" "" 0 0 1918 "Jacksonville St. (AL)"
"L" "00-00-1918" "0" "Fort McClelland (AL)" "39" "?" "" 0 0 1918 "Jacksonville St. (AL)"
"W" "00-00-1918" "5" "Alabama Presbyterian" "0" "?" "" 0 0 1918 "Jacksonville St. (AL)"
"L" "00-00-1918" "6" "Auburn Freshmen (AL)" "25" "?" "" 0 0 1918 "Jacksonville St. (AL)"
"L" "10-04-1919" "6" "Anniston Independents (AL)" "12" "?" "" 10 4 1919 "Jacksonville St. (AL)"
"L" "10-11-1919" "0" "Etowah County HS (AL)" "7" "?" "" 10 11 1919 "Jacksonville St. (AL)"
"T" "10-18-1919" "0" "Anniston Independents (AL)" "0" "?" "" 10 18 1919 "Jacksonville St. (AL)"
"W" "11-03-1919" "20" "Guntersville (AL)" "0" "?" "" 11 3 1919 "Jacksonville St. (AL)"
"W" "11-08-1919" "49" "Alabama School for the Deaf" "6" "?" "" 11 8 1919 "Jacksonville St. (AL)"
"W" "11-14-1919" "14" "Oneonta (AL)" "0" "?" "" 11 14 1919 "Jacksonville St. (AL)"
"L" "11-18-1919" "0" "Albertville Agriculture School (AL)" "67" "?" "" 11 18 1919 "Jacksonville St. (AL)"
"L" "11-27-1919" "0" "Anniston Independents (AL)" "7" "?" "" 11 27 1919 "Jacksonville St. (AL)"
"W" "00-00-1920" "35" "Centre (AL)" "0" "?" "" 0 0 1920 "Jacksonville St. (AL)"
"L" "00-00-1920" "0" "Albertville Agriculture School (AL)" "14" "?" "" 0 0 1920 "Jacksonville St. (AL)"
"W" "10-15-1920" "28" "Oxford (AL)" "0" "?" "" 10 15 1920 "Jacksonville St. (AL)"
"W" "10-25-1920" "12" "Guntersville (AL)" "0" "?" "" 10 25 1920 "Jacksonville St. (AL)"
"W" "10-31-1920" "6" "Anniston Independents (AL)" "0" "?" "" 10 31 1920 "Jacksonville St. (AL)"
"W" "00-00-1920" "82" "Centre (AL)" "0" "?" "" 0 0 1920 "Jacksonville St. (AL)"
"W" "00-00-1920" "14" "Ashland (AL)" "12" "?" "" 0 0 1920 "Jacksonville St. (AL)"
"T" "11-25-1920" "0" "Anniston Independents (AL)" "0" "?" "" 11 25 1920 "Jacksonville St. (AL)"
"W" "00-00-1921" "55" "Gadsden Independents (AL)" "0" "?" "" 0 0 1921 "Jacksonville St. (AL)"
"W" "00-00-1921" "48" "Lineville HS (AL)" "0" "?" "" 0 0 1921 "Jacksonville St. (AL)"
"T" "00-00-1921" "0" "Anniston Independents (AL)" "0" "?" "" 0 0 1921 "Jacksonville St. (AL)"
"L" "10-14-1921" "7" "Samford (AL)" "39" "Birmingham, AL" "" 10 14 1921 "Jacksonville St. (AL)"
"W" "10-21-1921" "55" "Oneonta (AL)" "0" "?" "" 10 21 1921 "Jacksonville St. (AL)"
"W" "00-00-1921" "42" "Blount County" "0" "?" "" 0 0 1921 "Jacksonville St. (AL)"
"L" "11-05-1921" "0" "Oxford (AL)" "68" "?" "" 11 5 1921 "Jacksonville St. (AL)"
"T" "00-00-1921" "0" "Marion Military Institute (AL)" "0" "?" "" 0 0 1921 "Jacksonville St. (AL)"
"W" "00-00-1921" "68" "Sylacauga Agriculture School (AL)" "0" "?" "" 0 0 1921 "Jacksonville St. (AL)"
"L" "00-00-1922" "7" "Marion Military Institute (AL)" "18" "?" "" 0 0 1922 "Jacksonville St. (AL)"
"L" "09-23-1922" "0" "Samford (AL)" "12" "Birmingham, AL" "" 9 23 1922 "Jacksonville St. (AL)"
"L" "09-30-1922" "0" "Birmingham-Southern (AL)" "31" "Birmingham, AL" "" 9 30 1922 "Jacksonville St. (AL)"
"W" "00-00-1922" "20" "Talladega (AL)" "0" "?" "" 0 0 1922 "Jacksonville St. (AL)"
"W" "00-00-1922" "20" "Anniston Independents (AL)" "0" "?" "" 0 0 1922 "Jacksonville St. (AL)"
"W" "00-00-1922" "13" "Alabama Presbyterian" "0" "?" "" 0 0 1922 "Jacksonville St. (AL)"
"W" "00-00-1922" "14" "Georgia Tech Freshmen" "7" "?" "" 0 0 1922 "Jacksonville St. (AL)"
"T" "09-29-1923" "0" "Birmingham-Southern (AL)" "0" "Birmingham, AL" "" 9 29 1923 "Jacksonville St. (AL)"
"W" "10-06-1923" "20" "Blountsville Agriculture School (AL)" "0" "?" "" 10 6 1923 "Jacksonville St. (AL)"
"L" "00-00-1923" "13" "Marion Military Institute (AL)" "14" "?" "" 0 0 1923 "Jacksonville St. (AL)"
"W" "00-00-1923" "45" "Fort McClelland (AL)" "0" "?" "" 0 0 1923 "Jacksonville St. (AL)"
"W" "11-03-1923" "6" "Auburn Freshmen (AL)" "0" "?" "" 11 3 1923 "Jacksonville St. (AL)"
"L" "11-10-1923" "0" "Samford (AL)" "27" "Anniston, AL" "" 11 10 1923 "Jacksonville St. (AL)"
"W" "00-00-1924" "50" "Fort McClelland (AL)" "0" "?" "" 0 0 1924 "Jacksonville St. (AL)"
"W" "09-27-1924" "14" "Tennessee-Chattanooga" "13" "Chattanooga, TN" "" 9 27 1924 "Jacksonville St. (AL)"
"L" "10-04-1924" "0" "Samford (AL)" "35" "Birmingham, AL" "" 10 4 1924 "Jacksonville St. (AL)"
"L" "10-18-1924" "7" "Spring Hill (AL)" "23" "Mobile, AL" "" 10 18 1924 "Jacksonville St. (AL)"
"W" "00-00-1924" "12" "Huntsville College" "3" "?" "" 0 0 1924 "Jacksonville St. (AL)"
"L" "11-01-1924" "6" "Birmingham-Southern (AL)" "25" "Anniston, AL" "" 11 1 1924 "Jacksonville St. (AL)"
"W" "00-00-1924" "20" "Marion Military Institute (AL)" "7" "?" "" 0 0 1924 "Jacksonville St. (AL)"
"W" "00-00-1924" "35" "Bryson (TN)" "13" "?" "" 0 0 1924 "Jacksonville St. (AL)"
"W" "11-27-1924" "14" "Troy (AL)" "9" "Jacksonville, AL" "" 11 27 1924 "Jacksonville St. (AL)"
"L" "09-26-1925" "0" "Tennessee-Chattanooga" "40" "Chattanooga, TN" "" 9 26 1925 "Jacksonville St. (AL)"
"L" "10-03-1925" "0" "Spring Hill (AL)" "7" "Mobile, AL" "" 10 3 1925 "Jacksonville St. (AL)"
"L" "00-00-1925" "0" "Marion Military Institute (AL)" "7" "?" "" 0 0 1925 "Jacksonville St. (AL)"
"L" "10-16-1925" "0" "Samford (AL)" "13" "Jacksonville, AL" "" 10 16 1925 "Jacksonville St. (AL)"
"L" "10-30-1925" "0" "Birmingham-Southern (AL)" "33" "Birmingham, AL" "" 10 30 1925 "Jacksonville St. (AL)"
"W" "00-00-1925" "12" "Huntsville College" "6" "?" "" 0 0 1925 "Jacksonville St. (AL)"
"L" "00-00-1925" "0" "Bryson (TN)" "56" "?" "" 0 0 1925 "Jacksonville St. (AL)"
"L" "10-02-1926" "3" "Tennessee-Chattanooga" "71" "Chattanooga, TN" "" 10 2 1926 "Jacksonville St. (AL)"
"L" "00-00-1926" "0" "Huntsville College" "13" "?" "" 0 0 1926 "Jacksonville St. (AL)"
"L" "10-15-1926" "0" "Samford (AL)" "13" "Anniston, AL" "" 10 15 1926 "Jacksonville St. (AL)"
"L" "10-23-1926" "7" "Marion Military Institute (AL)" "47" "?" "" 10 23 1926 "Jacksonville St. (AL)"
"L" "10-30-1926" "6" "Birmingham-Southern (AL)" "29" "Jacksonville, AL" "" 10 30 1926 "Jacksonville St. (AL)"
"L" "00-00-1926" "6" "Bryson (TN)" "21" "?" "" 0 0 1926 "Jacksonville St. (AL)"
"W" "00-00-1926" "3" "North Georgia" "0" "?" "" 0 0 1926 "Jacksonville St. (AL)"
"L" "11-25-1926" "7" "Spring Hill (AL)" "30" "Mobile, AL" "" 11 25 1926 "Jacksonville St. (AL)"
"T" "00-00-1927" "0" "Piedmont (GA)" "0" "?" "" 0 0 1927 "Jacksonville St. (AL)"
"L" "00-00-1927" "0" "Middle Tennessee St." "13" "Murfreesboro, TN" "" 0 0 1927 "Jacksonville St. (AL)"
"L" "10-14-1927" "0" "Samford (AL)" "43" "Birmingham, AL" "" 10 14 1927 "Jacksonville St. (AL)"
"W" "10-28-1927" "26" "Troy (AL)" "12" "?" "" 10 28 1927 "Jacksonville St. (AL)"
"L" "00-00-1927" "0" "Marion Military Institute (AL)" "7" "?" "" 0 0 1927 "Jacksonville St. (AL)"
