"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "00-00-1953" "19" "Lower Columbia JC (WA)" "6" "?" "" 0 0 1953 "Portland St. (OR)"
"L" "09-25-1954" "7" "Linfield (OR)" "12" "McMinnville, OR" "" 9 25 1954 "Portland St. (OR)"
"L" "10-02-1954" "19" "Southern Oregon" "32" "Ashland, OR" "" 10 2 1954 "Portland St. (OR)"
"L" "10-09-1954" "19" "Lewis & Clark (OR)" "44" "Portland, OR" "" 10 9 1954 "Portland St. (OR)"
"W" "00-00-1954" "13" "Western Oregon" "0" "Portland, OR" "" 0 0 1954 "Portland St. (OR)"
"L" "00-00-1954" "18" "Oregon Tech" "54" "?" "" 0 0 1954 "Portland St. (OR)"
"W" "10-30-1954" "27" "Eastern Oregon" "13" "Portland, OR" "" 10 30 1954 "Portland St. (OR)"
"W" "00-00-1954" "20" "Los Angeles City College (CA)" "0" "?" "" 0 0 1954 "Portland St. (OR)"
"L" "00-00-1954" "13" "Lower Columbia JC (WA)" "19" "?" "" 0 0 1954 "Portland St. (OR)"
"W" "09-24-1955" "20" "Linfield (OR)" "13" "Coos Bays, OR" "" 9 24 1955 "Portland St. (OR)"
"L" "10-01-1955" "6" "Southern Oregon" "20" "Portland, OR" "" 10 1 1955 "Portland St. (OR)"
"L" "10-08-1955" "14" "Western Oregon" "36" "Monmouth, OR" "" 10 8 1955 "Portland St. (OR)"
"L" "10-15-1955" "7" "Pacific (OR)" "14" "Forest Grove, OR" "" 10 15 1955 "Portland St. (OR)"
"W" "10-22-1955" "18" "Oregon Tech" "14" "Portland, OR" "" 10 22 1955 "Portland St. (OR)"
"L" "10-29-1955" "20" "Eastern Oregon" "26" "La Grande, OR" "" 10 29 1955 "Portland St. (OR)"
"L" "11-05-1955" "13" "Humboldt St. (CA)" "48" "Arcata, CA" "" 11 5 1955 "Portland St. (OR)"
"L" "00-00-1955" "12" "Seattle Ramblers (WA)" "27" "?" "" 0 0 1955 "Portland St. (OR)"
"T" "09-22-1956" "0" "Linfield (OR)" "0" "McMinnville, OR" "" 9 22 1956 "Portland St. (OR)"
"L" "09-29-1956" "6" "Central Washington" "23" "Ellensburg, WA" "" 9 29 1956 "Portland St. (OR)"
"W" "10-06-1956" "39" "Oregon Tech" "14" "Klamath Falls, OR" "" 10 6 1956 "Portland St. (OR)"
"L" "10-13-1956" "6" "Southern Oregon" "13" "Ashland, OR" "" 10 13 1956 "Portland St. (OR)"
"L" "10-20-1956" "0" "Western Oregon" "6" "Portland, OR" "" 10 20 1956 "Portland St. (OR)"
"L" "10-27-1956" "6" "Eastern Oregon" "14" "Portland, OR" "" 10 27 1956 "Portland St. (OR)"
"W" "11-03-1956" "33" "Pacific (OR)" "14" "Portland, OR" "" 11 3 1956 "Portland St. (OR)"
"L" "11-10-1956" "19" "Lewis & Clark (OR)" "46" "Portland, OR" "" 11 10 1956 "Portland St. (OR)"
"L" "09-28-1957" "18" "Pacific (OR)" "25" "Forest Grove, OR" "" 9 28 1957 "Portland St. (OR)"
"L" "10-05-1957" "0" "Oregon Tech" "14" "Portland, OR" "" 10 5 1957 "Portland St. (OR)"
"L" "10-12-1957" "6" "Southern Oregon" "7" "Portland, OR" "" 10 12 1957 "Portland St. (OR)"
"L" "10-19-1957" "6" "Western Oregon" "31" "Monmouth, OR" "" 10 19 1957 "Portland St. (OR)"
"W" "10-26-1957" "13" "Eastern Oregon" "0" "La Grande, OR" "" 10 26 1957 "Portland St. (OR)"
"W" "11-02-1957" "33" "British Columbia (Canada)" "13" "Portland, OR" "" 11 2 1957 "Portland St. (OR)"
"L" "11-09-1957" "12" "Linfield (OR)" "35" "McMinnville, OR" "" 11 9 1957 "Portland St. (OR)"
"L" "11-16-1957" "0" "Lewis & Clark (OR)" "14" "Portland, OR" "" 11 16 1957 "Portland St. (OR)"
"L" "09-20-1958" "7" "Lewis & Clark (OR)" "12" "Portland, OR" "" 9 20 1958 "Portland St. (OR)"
"W" "09-27-1958" "20" "Pacific (OR)" "19" "Portland, OR" "" 9 27 1958 "Portland St. (OR)"
"W" "10-04-1958" "21" "Oregon Tech" "31" "Klamath Falls, OR" "Oregon Tech Forfeits" 10 4 1958 "Portland St. (OR)"
"L" "10-11-1958" "14" "Southern Oregon" "21" "Ashland, OR" "" 10 11 1958 "Portland St. (OR)"
"L" "10-18-1958" "7" "Western Oregon" "22" "Portland, OR" "" 10 18 1958 "Portland St. (OR)"
"W" "10-25-1958" "34" "Eastern Oregon" "14" "Portland, OR" "" 10 25 1958 "Portland St. (OR)"
"L" "11-01-1958" "7" "Linfield (OR)" "34" "Portland, OR" "" 11 1 1958 "Portland St. (OR)"
"L" "11-08-1958" "6" "Whitworth (WA)" "26" "Spokane, WA" "" 11 8 1958 "Portland St. (OR)"
"W" "11-15-1958" "18" "Westminster College (UT)" "14" "Portland, OR" "" 11 15 1958 "Portland St. (OR)"
"L" "09-18-1959" "0" "Lewis & Clark (OR)" "13" "Portland, OR" "" 9 18 1959 "Portland St. (OR)"
"L" "09-26-1959" "0" "Linfield (OR)" "34" "Portland, OR" "" 9 26 1959 "Portland St. (OR)"
"L" "10-03-1959" "7" "Oregon Tech" "20" "Portland, OR" "" 10 3 1959 "Portland St. (OR)"
"L" "10-10-1959" "7" "Southern Oregon" "12" "Portland, OR" "" 10 10 1959 "Portland St. (OR)"
"W" "10-17-1959" "10" "Western Oregon" "0" "Monmouth, OR" "" 10 17 1959 "Portland St. (OR)"
"L" "10-24-1959" "0" "Eastern Oregon" "7" "La Grande, OR" "" 10 24 1959 "Portland St. (OR)"
"L" "10-31-1959" "0" "Pacific (OR)" "40" "Forest Grove, OR" "" 10 31 1959 "Portland St. (OR)"
"L" "11-07-1959" "0" "Whitworth (WA)" "66" "Portland, OR" "" 11 7 1959 "Portland St. (OR)"
"L" "11-14-1959" "13" "Westminster College (UT)" "14" "Salt Lake City, UT" "" 11 14 1959 "Portland St. (OR)"
"L" "09-17-1960" "7" "Lewis & Clark (OR)" "40" "Portland, OR" "" 9 17 1960 "Portland St. (OR)"
"T" "09-24-1960" "13" "Puget Sound (WA)" "13" "Portland, OR" "" 9 24 1960 "Portland St. (OR)"
"L" "10-01-1960" "14" "Oregon Tech" "19" "Klamath Falls, OR" "" 10 1 1960 "Portland St. (OR)"
"L" "10-08-1960" "20" "Southern Oregon" "39" "Ashland, OR" "" 10 8 1960 "Portland St. (OR)"
"W" "10-15-1960" "24" "Western Oregon" "6" "Portland, OR" "" 10 15 1960 "Portland St. (OR)"
