OvrRank,Team,Division,Rating,W,L,SchScore,SchRank,Wtop10,Ltop10,Wtop30,Ltop30,Year
139,Brown,AA,54.86,7,3,48.06,189,0,0,0,0,2008
140,SC State,AA,54.59,10,3,44.34,203,0,0,0,1,2008
141,McNeese State,AA,54.44,7,4,53.77,155,0,0,0,1,2008
142,Lafayette,AA,54.42,7,4,48.07,188,0,0,0,0,2008
143,Montana State,AA,54.34,7,5,56.29,144,0,0,0,0,2008
144,Colgate,AA,54.24,9,3,50.01,171,0,0,0,0,2008
145,Northern Arizona,AA,54.14,6,5,55.69,149,0,0,0,0,2008
146,New Mexico State,A,54.13,3,9,63.14,111,0,0,0,2,2008
147,Eastern Michigan,A,54.06,3,9,62.86,115,0,0,0,0,2008
148,Tulane,A,53.78,2,10,68.69,78,0,1,0,2,2008
149,SMU,A,53.66,1,11,70.05,64,0,2,0,2,2008
150,North Dakota State,AA,53.6,6,5,47.78,190,0,0,0,0,2008
151,Pennsylvania,AA,53.36,6,4,49.15,179,0,0,0,0,2008
152,Yale,AA,53.2,6,4,46.75,195,0,0,0,0,2008
153,Western Illinois,AA,52.34,6,5,50.62,167,0,0,0,0,2008
154,Texas State,AA,51.96,8,5,48.57,185,0,0,0,0,2008
155,Hofstra,AA,51.94,4,8,59.9,129,0,0,0,0,2008
156,Citadel,AA,51.84,4,8,62.07,118,0,1,0,2,2008
157,Miami-Ohio,A,51.34,2,10,64.11,101,0,0,0,0,2008
158,Sacramento State,AA,51,6,6,55.87,147,0,0,0,0,2008
159,Jacksonville State,AA,50.9,8,3,43.14,206,0,0,0,0,2008
160,Lehigh,AA,50.82,5,6,49.33,178,0,0,0,0,2008
161,Western Kentucky,A,50.54,2,10,64.08,102,0,1,0,2,2008
162,Idaho,A,49.5,2,10,64.32,99,0,0,0,2,2008
163,Northwestern State,AA,48.91,7,5,53.09,157,0,0,0,0,2008
164,Eastern Kentucky,AA,48.78,8,4,47.26,194,0,0,0,0,2008
165,Grambling,AA,48.76,11,2,33.62,239,0,0,0,0,2008
166,UC Davis,AA,48.62,5,7,50.42,168,0,0,0,0,2008
167,Tennessee-Martin,AA,48.52,8,4,48.12,186,0,0,0,0,2008
168,Northeastern,AA,48.31,2,10,59.76,131,0,0,0,0,2008
169,Charleston Southern,AA,47.81,7,5,50.78,166,0,0,0,0,2008
170,Sam Houston State,AA,47.65,4,6,52.68,160,0,0,0,0,2008
171,North Texas,A,47.61,1,11,65.96,89,0,0,0,1,2008
172,Portland State,AA,47.15,4,7,54.87,153,0,0,0,0,2008
173,Stony Brook,AA,47.01,5,6,49.56,177,0,0,0,0,2008
174,Southern Utah,AA,46.87,4,7,56.94,141,0,0,0,0,2008
175,Monmouth-NJ,AA,46.65,7,4,41.73,208,0,0,0,0,2008
176,South Dakota,AA,46.63,6,5,55.4,151,0,0,0,0,2008
177,Coastal Carolina,AA,46.52,6,6,47.35,192,0,1,0,1,2008
178,Nicholls State,AA,46.46,3,6,53.59,156,0,0,0,0,2008
179,Rhode Island,AA,46.38,3,9,58.35,136,0,0,0,1,2008
180,Princeton,AA,46.16,4,6,49.69,174,0,0,0,0,2008
181,SE Louisiana,AA,45.92,5,7,49.94,172,0,0,0,0,2008
182,Fordham,AA,45.6,5,6,45.88,196,0,0,0,0,2008
183,San Diego,AA,45.4,9,2,34.09,238,0,0,0,0,2008
184,Tennessee State,AA,45.33,8,4,39.75,212,0,0,0,0,2008
185,VMI,AA,45.16,4,7,50.41,169,0,0,0,0,2008
186,Towson,AA,45.06,3,9,58.88,133,0,0,0,0,2008
187,Central Connecticut,AA,45.04,7,4,38.77,215,0,0,0,0,2008
188,Florida A&M,AA,45.03,9,3,35.68,232,0,0,0,0,2008
189,Jacksonville,AA,44.85,9,4,38.17,217,0,0,0,0,2008
190,Western Carolina,AA,44.85,3,9,58.72,135,0,0,0,1,2008
191,North Dakota,AA,44.68,6,4,49.61,176,0,0,0,0,2008
192,Dayton,AA,44.22,9,3,34.77,235,0,0,0,0,2008
193,Gardner-Webb,AA,44.17,5,6,48.12,187,0,0,0,0,2008
194,Northern Colorado,AA,43.87,1,10,55.85,148,0,0,0,0,2008
195,Cornell,AA,43.78,4,6,48.88,181,0,0,0,0,2008
196,Missouri State,AA,43.72,4,7,52.3,161,0,0,0,1,2008
197,Stephen F. Austin,AA,43.63,4,8,54.94,152,0,1,0,1,2008
198,Youngstown State,AA,43.52,4,8,53.87,154,0,0,0,1,2008
199,Illinois State,AA,43.31,3,8,49.62,175,0,0,0,0,2008
200,Eastern Illinois,AA,42.69,5,7,45.31,198,0,0,0,0,2008
201,Prairie View A&M,AA,42.25,9,1,28.07,245,0,0,0,0,2008
202,Bucknell,AA,41.36,5,6,44.91,202,0,0,0,0,2008
203,Bethune-Cookman,AA,41.16,8,3,33.01,242,0,0,0,0,2008
204,Columbia,AA,40.72,2,8,49.05,180,0,0,0,0,2008
205,Sacred Heart,AA,40.37,8,3,36.45,227,0,0,0,0,2008
206,Idaho State,AA,40.35,1,11,57.93,138,0,0,0,1,2008
207,Morgan State,AA,39.02,6,6,40.25,210,0,0,0,0,2008
208,Bryant,AA,38.65,7,4,37.78,219,0,0,0,0,2008
209,Presbyterian College,AA,38.64,4,8,52.06,163,0,0,0,0,2008
210,Hampton,AA,38.6,6,5,37.9,218,0,0,0,0,2008
211,Chattanooga,AA,38.58,1,11,63.69,108,0,1,0,2,2008
212,Robert Morris,AA,38.31,5,6,38.87,213,0,0,0,0,2008
213,Southern University,AA,38.09,6,5,35.91,230,0,0,0,0,2008
214,Murray State,AA,37.26,5,7,44.94,201,0,0,0,0,2008
215,Norfolk State,AA,37.19,5,7,43.31,204,0,0,0,0,2008
216,Delaware State,AA,36.56,5,6,38.84,214,0,0,0,0,2008
217,SE Missouri State,AA,35.68,4,8,45.2,199,0,0,0,1,2008
218,Duquesne,AA,35.55,3,7,39.88,211,0,0,0,0,2008
219,Austin Peay,AA,34.93,2,9,45.45,197,0,0,0,0,2008
220,Butler,AA,34.8,6,5,34.38,236,0,0,0,0,2008
221,Drake,AA,34.22,6,5,36.56,226,0,0,0,0,2008
222,Morehead State,AA,34.14,6,6,35.06,234,0,0,0,0,2008
223,Dartmouth,AA,34.06,0,10,52.9,158,0,0,0,0,2008
224,Tennessee Tech,AA,33.05,3,9,47.57,191,0,0,0,0,2008
225,Georgetown,AA,33.05,2,8,48.65,183,0,0,0,0,2008
226,Marist,AA,33.03,4,7,36.31,228,0,0,0,0,2008
227,Davidson,AA,32.32,4,7,34.22,237,0,0,0,0,2008
228,Jackson State,AA,32.08,7,5,32.24,243,0,0,0,0,2008
229,NC Central,AA,29.97,4,7,43.27,205,0,0,0,0,2008
230,Alabama A&M,AA,29.95,5,7,36.79,224,0,0,0,0,2008
231,Wagner,AA,27.98,3,8,37.65,220,0,0,0,0,2008
232,Winston-Salem State,AA,26.78,3,8,35.12,233,0,0,0,0,2008
233,Indiana State,AA,26.64,0,12,51.5,164,0,0,0,0,2008
234,Ark.-Pine Bluff,AA,25.2,3,9,33.4,240,0,0,0,0,2008
235,Alabama State,AA,25.07,3,8,38.28,216,0,0,0,0,2008
236,Valparaiso,AA,24.34,3,8,35.69,231,0,0,0,0,2008
237,NC A&T,AA,23.12,3,9,37.53,221,0,0,0,0,2008
238,Iona,AA,22.69,3,8,42.82,207,0,0,0,0,2008
239,Howard,AA,22.65,1,10,36.01,229,0,0,0,0,2008
240,Alcorn State,AA,22.14,2,10,37.44,222,0,0,0,0,2008
241,Savannah State,AA,21.08,5,7,33.4,241,0,0,0,0,2008
242,State Francis-Pa.,AA,20.22,0,11,40.32,209,0,0,0,0,2008
243,Texas Southern,AA,17.41,4,8,37.27,223,0,0,0,0,2008
244,Campbell,AA,15.57,1,10,36.79,225,0,0,0,0,2008
245,Miss. Valley State,AA,15.36,3,8,30.2,244,0,0,0,0,2008
1,LSU,A,93.39,12,2,76.26,11,2,0,5,2,2007
2,Kansas,A,92.78,12,1,67.68,74,1,1,2,1,2007
3,West Virginia,A,92.29,11,2,73.61,40,1,0,2,1,2007
4,Southern California,A,90.94,11,2,74.45,29,0,1,4,1,2007
5,Oklahoma,A,90.66,11,3,73.1,44,2,1,4,2,2007
6,Missouri,A,90.48,12,2,75.19,25,1,2,4,2,2007
7,Georgia,A,89.83,11,2,75.35,23,1,0,4,1,2007
8,Oregon,A,88.19,9,4,77.4,5,1,0,4,2,2007
9,Virginia Tech,A,87.84,11,3,73.9,36,0,2,2,3,2007
10,Florida,A,87.59,9,4,77.47,3,0,2,2,4,2007
11,Ohio State,A,87.48,11,2,71.25,53,0,1,2,2,2007
12,Texas,A,85.14,10,3,72.27,47,0,1,3,1,2007
13,Auburn,A,84.42,9,4,74.01,35,1,2,3,3,2007
14,Arizona State,A,84.35,10,3,75.73,19,0,2,2,3,2007
15,Tennessee,A,84.31,10,4,76.79,9,1,2,3,3,2007
16,Oregon State,A,83.18,9,4,75.8,16,1,1,2,3,2007
17,BYU,A,83.18,11,2,70.66,59,0,0,0,0,2007
18,Kentucky,A,83.02,8,5,75.78,17,1,2,2,3,2007
19,Cincinnati,A,82.81,10,3,68.39,69,0,1,2,1,2007
20,South Florida,A,82.45,9,4,75.6,21,1,1,2,2,2007
21,Michigan,A,82.27,9,4,73.89,37,1,1,3,2,2007
22,Clemson,A,81.93,9,4,73.14,41,0,1,1,3,2007
23,Boston College,A,81.61,11,3,72.87,45,1,1,3,1,2007
24,Texas Tech,A,81.46,9,4,68.51,68,1,1,1,3,2007
25,Arkansas,A,81.39,8,5,73.12,43,1,1,1,4,2007
26,Penn State,A,80.6,9,4,70,63,0,0,0,3,2007
27,Oklahoma State,A,79.56,7,6,75.76,18,0,3,1,4,2007
28,Wake Forest,A,79.5,9,4,72.14,49,0,0,0,2,2007
29,California,A,79.33,7,6,76.9,7,1,1,2,3,2007
30,Illinois,A,79.27,9,4,73.12,42,0,2,2,3,2007
31,Alabama,A,79.26,7,6,74.37,30,0,2,2,3,2007
32,South Carolina,A,79.23,6,6,76.88,8,1,2,2,5,2007
33,UCLA,A,78.74,6,7,78.9,1,1,1,4,3,2007
34,Utah,A,78.46,9,4,70.58,60,0,0,0,2,2007
35,Hawaii,A,78.1,12,1,58.47,132,0,1,0,1,2007
36,Wisconsin,A,77.83,9,4,70.84,57,0,0,1,4,2007
37,Mississippi State,A,77.69,8,5,74.18,33,0,2,2,4,2007
38,Rutgers,A,77.24,8,5,69.16,65,0,1,1,2,2007
39,Connecticut,A,77.05,9,4,70.19,61,0,1,1,3,2007
40,Florida State,A,77.01,7,6,75.36,22,0,2,1,5,2007
41,Virginia,A,76.93,9,4,72.19,48,0,1,1,2,2007
42,Texas A&M,A,76.41,7,6,74.96,26,0,3,2,5,2007
43,Arizona,A,76.4,5,7,77.22,6,1,1,1,5,2007
44,Appalachian State,AA,75.73,13,2,59.66,123,0,0,1,0,2007
45,Louisville,A,75.58,6,6,71.73,51,0,1,1,3,2007
46,Central Florida,A,75.46,10,4,65.2,83,0,0,0,2,2007
47,Michigan State,A,75.29,7,6,71.35,52,0,0,1,3,2007
48,Boise State,A,75.13,10,3,61.12,113,0,0,0,0,2007
49,Air Force,A,74.94,9,4,67.79,72,0,0,0,2,2007
50,TCU,A,74.78,8,5,68.58,67,0,0,0,2,2007
51,Maryland,A,74.75,6,7,74.85,27,0,1,1,4,2007
52,Kansas State,A,74.59,5,7,73.7,38,0,2,1,4,2007
53,Troy,A,74.31,8,4,66.83,78,0,2,1,3,2007
54,Vanderbilt,A,74.19,5,7,75.8,15,0,2,0,6,2007
55,Washington,A,73.81,4,9,78.44,2,0,2,1,5,2007
56,Colorado,A,73.81,6,7,75.86,14,1,2,2,3,2007
57,Purdue,A,73.76,8,5,67.8,71,0,0,0,3,2007
58,New Mexico,A,73.48,9,4,65.17,85,0,0,0,1,2007
59,Georgia Tech,A,73.07,7,6,70,62,0,2,1,3,2007
60,Fresno State,A,72.71,9,4,64.32,95,0,1,0,1,2007
61,Nebraska,A,72.69,5,7,77.45,4,0,3,1,5,2007
62,Northern Iowa,AA,72.33,12,1,53.39,146,0,0,0,0,2007
63,Washington State,A,72.29,5,7,76.04,12,0,2,0,5,2007
64,East Carolina,A,71.37,8,5,67.31,76,0,2,0,2,2007
65,Tulsa,A,70.69,10,4,63.46,99,0,1,1,1,2007
66,Pittsburgh,A,70.43,5,7,72.39,46,1,0,2,1,2007
67,Richmond,AA,70.13,11,3,58.62,131,0,0,0,0,2007
68,NC State,A,69.69,5,7,74.33,31,0,0,0,3,2007
69,North Carolina,A,69.61,4,8,74.11,34,0,1,0,3,2007
70,Stanford,A,69.05,4,8,76.29,10,1,1,2,3,2007
71,North Dakota State,AA,68.8,10,1,50.03,160,0,0,0,0,2007
72,Indiana,A,68.7,7,6,65.69,82,0,0,0,3,2007
73,Delaware,AA,68.64,11,4,60.12,121,0,0,0,0,2007
74,Navy,A,68.4,8,5,64.99,89,0,0,0,1,2007
75,Miami-Florida,A,68.18,5,7,71.87,50,0,2,0,3,2007
76,Southern Illinois,AA,68.14,12,2,51.09,158,0,0,0,0,2007
77,Massachusetts,AA,67.97,10,3,57.46,134,0,0,0,1,2007
78,Florida Atlantic,A,67.78,8,5,66.21,80,0,1,0,4,2007
79,Iowa,A,67.7,6,6,67.61,75,0,0,1,1,2007
80,Mississippi,A,67.64,3,9,75.93,13,0,4,0,6,2007
81,James Madison,AA,66.66,8,4,57.12,135,0,0,0,0,2007
82,Central Michigan,A,66.44,8,6,65.09,86,0,1,0,2,2007
83,Ball State,A,65.9,7,6,64.55,94,0,0,0,1,2007
84,Houston,A,65.76,8,5,60.04,122,0,1,0,1,2007
85,Wyoming,A,65.4,5,7,69.66,64,0,0,0,1,2007
86,Northwestern,A,65.3,6,6,67.92,70,0,0,0,3,2007
87,Wofford,AA,65.24,9,4,57.68,133,0,0,0,0,2007
88,Southern Miss,A,64.8,7,6,62.03,109,0,0,0,2,2007
89,San Diego State,A,64.66,4,8,71.11,55,0,0,0,3,2007
90,Notre Dame,A,64.55,3,9,75.27,24,0,1,0,4,2007
91,Colorado State,A,64.02,3,9,71.02,56,0,0,0,2,2007
92,Iowa State,A,63.88,3,9,75.62,20,0,3,0,5,2007
93,Villanova,AA,63.55,7,4,59.37,125,0,0,0,0,2007
94,Elon,AA,62.81,7,4,60.33,120,0,0,0,1,2007
95,Louisiana-Monroe,A,62.59,6,6,64.61,93,0,0,0,1,2007
96,New Hampshire,AA,62.48,7,5,57.09,136,0,0,0,0,2007
97,Georgia Southern,AA,62.35,7,4,58.79,128,0,0,0,0,2007
98,South Dakota State,AA,62.3,7,4,53.2,147,0,0,0,0,2007
99,Bowling Green,A,62.27,8,5,61.85,111,0,0,0,1,2007
100,McNeese State,AA,61.81,11,1,44.69,185,0,0,0,0,2007
101,Middle Tennessee,A,61.78,5,7,64.97,90,0,1,0,1,2007
102,Nevada,A,61.58,6,7,62.58,106,0,0,0,0,2007
103,Citadel,AA,60.94,7,4,55.92,140,0,0,0,0,2007
104,Montana,AA,60.86,11,1,44.8,184,0,0,0,0,2007
105,Youngstown State,AA,60.83,7,4,55,141,0,0,0,1,2007
106,Western Michigan,A,60.23,5,7,63.4,101,0,2,0,2,2007
107,Furman,AA,60.11,6,5,58.66,130,0,0,0,1,2007
108,Hofstra,AA,59.94,7,4,54.77,142,0,0,0,0,2007
109,Duke,A,59.7,1,11,74.54,28,0,1,0,3,2007
110,Eastern Washington,AA,59.67,9,4,52.16,152,0,0,0,1,2007
111,Louisiana Tech,A,59.47,5,7,65.86,81,0,1,0,2,2007
112,San Jose State,A,59.23,5,7,65.06,87,0,0,0,1,2007
113,Syracuse,A,59.12,2,10,74.26,32,0,1,0,4,2007
114,Ohio University,A,59.11,6,6,58.94,127,0,1,0,1,2007
115,Buffalo,A,58.88,5,7,62.4,107,0,0,0,1,2007
116,Miami-Ohio,A,58.78,6,7,63.83,97,0,0,0,1,2007
117,Baylor,A,58.75,3,9,73.62,39,0,2,0,5,2007
118,Western Kentucky,A,58.71,7,5,54.08,145,0,1,0,1,2007
119,Arkansas State,A,58.71,5,7,62.89,104,0,0,0,2,2007
120,UNLV,A,58.63,2,10,70.75,58,0,0,0,1,2007
121,Yale,AA,58.15,9,1,42.48,199,0,0,0,0,2007
122,Western Illinois,AA,57.83,6,5,56.25,139,0,0,0,1,2007
123,Minnesota,A,57.72,1,11,71.12,54,0,0,0,3,2007
124,Memphis,A,57.69,7,6,58.74,129,0,0,0,0,2007
125,Marshall,A,57.6,3,9,67.71,73,0,1,0,2,2007
126,Toledo,A,57.49,5,7,63.44,100,0,1,0,1,2007
127,Akron,A,56.67,4,8,64.05,96,0,0,0,1,2007
128,Eastern Michigan,A,56.25,4,8,62.87,105,0,0,0,1,2007
129,Liberty,AA,56.1,8,3,42.73,197,0,0,0,0,2007
130,UTEP,A,55.94,4,8,60.4,119,0,0,0,1,2007
131,Army,A,55.51,3,9,67.21,77,0,0,0,2,2007
132,Harvard,AA,54.77,8,2,45.04,180,0,0,0,0,2007
133,Holy Cross,AA,54.72,7,4,47.22,171,0,0,0,0,2007
134,Dayton,AA,54.44,11,1,35.77,227,0,0,0,0,2007
135,Temple,A,54.31,4,8,61.81,112,0,0,0,1,2007
136,Eastern Kentucky,AA,54.07,9,3,44.91,182,0,0,0,1,2007
137,Louisiana-Lafayette,A,53.98,3,9,65,88,0,0,0,1,2007
138,Cal Poly-SLO,AA,53.74,7,4,45.72,177,0,0,0,0,2007
139,Kent State,A,53.41,3,9,63.27,102,0,0,0,2,2007
140,William & Mary,AA,53.4,4,7,60.82,118,0,1,0,1,2007
141,Tulane,A,52.97,4,8,60.9,117,0,1,0,1,2007
142,Utah State,A,52.55,2,10,66.77,79,0,1,0,1,2007
143,Delaware State,AA,52.43,10,2,42.82,196,0,0,0,0,2007
144,Sam Houston State,AA,51.77,7,4,52.02,153,0,0,0,1,2007
145,Northeastern,AA,51.75,3,8,59.51,124,0,0,0,0,2007
146,UC Davis,AA,51.35,5,6,52.89,149,0,0,0,0,2007
147,Illinois State,AA,51.03,4,7,54.72,143,0,1,0,1,2007
148,Fordham,AA,51.03,8,4,44.43,188,0,0,0,0,2007
149,Missouri State,AA,50.98,6,5,51.76,154,0,0,0,0,2007
150,Northern Illinois,A,50.86,2,10,61.94,110,0,0,0,0,2007
151,SC State,AA,50.81,7,4,45.74,176,0,0,0,0,2007
152,Rice,A,50.78,3,9,62.1,108,0,0,0,2,2007
153,New Mexico State,A,50.73,4,9,61.04,116,0,0,0,1,2007
154,Grambling,AA,50.46,8,4,43.99,191,0,0,0,0,2007
155,Colgate,AA,50.41,7,4,46.05,174,0,0,0,0,2007
156,Albany-NY,AA,50.24,8,4,42.03,203,0,0,0,0,2007
157,UAB,A,50.23,2,10,65.2,84,0,0,0,0,2007
158,Northern Arizona,AA,50.03,6,5,51.56,156,0,0,0,0,2007
159,Chattanooga,AA,49.66,2,9,61.08,114,0,0,0,1,2007
160,Rhode Island,AA,49.38,3,8,59.15,126,0,0,0,0,2007
161,Maine,AA,49.29,4,7,56.45,138,0,0,0,0,2007
162,Central Arkansas,AA,48.76,6,5,48.12,167,0,0,0,0,2007
163,Towson,AA,48.73,3,8,56.71,137,0,0,0,0,2007
164,San Diego,AA,48.72,9,2,33.47,235,0,0,0,0,2007
165,Jackson State,AA,48.7,8,4,38.84,218,0,0,0,0,2007
166,Stony Brook,AA,48.15,6,5,48.74,164,0,0,0,0,2007
167,Lafayette,AA,48.11,7,4,41.01,206,0,0,0,0,2007
168,North Texas,A,47.45,2,10,64.86,91,0,1,0,2,2007
169,SMU,A,47.44,1,11,63.04,103,0,0,0,1,2007
170,Fla. International,A,47.42,1,11,69.12,66,0,1,0,3,2007
171,Lehigh,AA,47.05,5,6,46,175,0,0,0,0,2007
172,Nicholls State,AA,47.01,6,5,48.55,165,0,0,0,0,2007
173,Eastern Illinois,AA,46.54,8,4,42.22,202,0,0,0,0,2007
174,Norfolk State,AA,46.19,8,3,42.57,198,0,0,0,0,2007
175,Idaho,A,45.97,1,11,64.78,92,0,1,0,1,2007
176,Alabama A&M,AA,45.78,8,3,38.49,219,0,0,0,0,2007
177,Montana State,AA,45.33,6,5,47.7,169,0,0,0,0,2007
178,Southern University,AA,45.26,8,3,37.22,222,0,0,0,0,2007
179,Hampton,AA,44.86,6,5,41.94,204,0,0,0,0,2007
180,Brown,AA,44.71,5,5,43.91,192,0,0,0,0,2007
181,Texas State,AA,44.6,4,7,49.4,163,0,0,0,0,2007
182,Prairie View A&M,AA,44.57,7,3,37.03,223,0,0,0,0,2007
183,Coastal Carolina,AA,44.51,5,6,48.1,168,0,0,0,0,2007
184,Weber State,AA,43.96,5,6,49.84,161,0,0,0,0,2007
185,Pennsylvania,AA,43.94,4,6,44.89,183,0,0,0,0,2007
186,Western Carolina,AA,42.55,1,10,63.6,98,0,1,0,1,2007
187,Jacksonville State,AA,42.22,6,5,40.02,213,0,0,0,0,2007
188,Gardner-Webb,AA,41.96,5,6,46.55,173,0,0,0,0,2007
189,Winston-Salem State,AA,41.51,6,5,39.07,216,0,0,0,0,2007
190,Cornell,AA,41.5,5,5,42.36,201,0,0,0,0,2007
191,Sacramento State,AA,41.07,3,8,51.58,155,0,0,0,0,2007
192,Portland State,AA,40.92,3,8,49.8,162,0,0,0,0,2007
193,Princeton,AA,40.88,4,6,45.44,178,0,0,0,0,2007
194,Northwestern State,AA,40.86,4,7,52.9,148,0,0,0,1,2007
195,Dartmouth,AA,40.39,3,7,48.25,166,0,0,0,0,2007
196,SE Louisiana,AA,39.49,3,8,52.6,151,0,1,0,1,2007
197,Tennessee-Martin,AA,38.86,4,7,40.59,208,0,0,0,0,2007
198,Alabama State,AA,38.13,5,6,39.29,215,0,0,0,0,2007
199,Davidson,AA,38.06,6,4,35.12,231,0,0,0,0,2007
200,Ark.-Pine Bluff,AA,38.03,4,7,43.64,193,0,0,0,0,2007
201,Tennessee State,AA,37.95,5,6,40.14,212,0,0,0,0,2007
202,Morehead State,AA,37.77,7,4,35.38,230,0,0,0,0,2007
203,Drake,AA,37.65,6,5,40.5,209,0,0,0,0,2007
204,Southern Utah,AA,37.58,0,11,61.06,115,0,0,0,0,2007
205,Morgan State,AA,37.56,5,6,37,224,0,0,0,0,2007
206,Presbyterian College,AA,36.98,6,5,43.23,194,0,0,0,0,2007
207,Austin Peay,AA,36.55,7,4,35.56,228,0,0,0,0,2007
208,Idaho State,AA,36.24,3,8,50.9,159,0,0,0,1,2007
209,Monmouth-NJ,AA,35.94,4,6,38.43,220,0,0,0,0,2007
210,Charleston Southern,AA,35.33,5,6,47,172,0,0,0,0,2007
211,Bethune-Cookman,AA,35.13,5,6,35.55,229,0,0,0,0,2007
212,Central Connecticut,AA,33.66,6,5,38.39,221,0,0,0,0,2007
213,Howard,AA,33.54,4,7,41.73,205,0,0,0,0,2007
214,Bucknell,AA,33.5,3,8,44.04,190,0,0,0,0,2007
215,Florida A&M,AA,32.99,3,8,40.2,211,0,0,0,0,2007
216,Samford,AA,32.02,4,7,42.39,200,0,0,0,0,2007
217,Tennessee Tech,AA,31.77,4,7,44.63,186,0,0,0,1,2007
218,Iona,AA,30.97,7,4,30.39,238,0,0,0,0,2007
219,Columbia,AA,30.95,1,9,44.39,189,0,0,0,0,2007
220,Alcorn State,AA,30.92,2,8,40.95,207,0,0,0,0,2007
221,Northern Colorado,AA,30.26,1,11,51.49,157,0,0,0,0,2007
222,Wagner,AA,29.91,7,4,25.94,242,0,0,0,0,2007
223,Robert Morris,AA,29.57,4,6,33.93,234,0,0,0,0,2007
224,Duquesne,AA,29.54,6,4,27.11,240,0,0,0,0,2007
225,Stephen F. Austin,AA,29.54,0,11,52.84,150,0,0,0,0,2007
226,Miss. Valley State,AA,28.42,3,8,39.96,214,0,0,0,0,2007
227,VMI,AA,27.58,2,9,47.25,170,0,0,0,0,2007
228,NC Central,AA,27.03,6,4,34.7,232,0,0,0,0,2007
229,Murray State,AA,26.42,2,9,44.57,187,0,0,0,0,2007
230,Valparaiso,AA,26.3,5,6,36.07,226,0,0,0,0,2007
231,SE Missouri State,AA,25.93,3,8,42.98,195,0,0,0,1,2007
232,Georgetown,AA,25.92,1,10,45.42,179,0,0,0,0,2007
233,Jacksonville,AA,22.64,3,8,36.57,225,0,0,0,0,2007
234,State Francis-Pa.,AA,21.92,3,7,32.19,237,0,0,0,0,2007
235,Marist,AA,20.46,3,8,32.32,236,0,0,0,0,2007
236,Texas Southern,AA,19.87,0,11,44.96,181,0,0,0,0,2007
237,NC A&T,AA,19.59,0,11,40.37,210,0,0,0,0,2007
238,Indiana State,AA,19.3,0,11,54.09,144,0,0,0,0,2007
239,Sacred Heart,AA,18.27,3,8,28.31,239,0,0,0,0,2007
240,Butler,AA,15.78,4,7,39.04,217,0,0,0,0,2007
241,Savannah State,AA,8.98,1,9,34.24,233,0,0,0,0,2007
242,La Salle,AA,0.89,0,10,26.04,241,0,0,0,0,2007
1,Florida,A,96.18,13,1,77.19,8,2,0,7,1,2006
2,Southern California,A,95.57,11,2,79.39,2,2,0,5,1,2006
3,LSU,A,94.29,11,2,74.79,20,0,1,4,2,2006
4,Ohio State,A,93.88,12,1,73.07,38,1,1,3,1,2006
5,Louisville,A,93.81,12,1,74.12,27,1,0,3,1,2006
6,Boise State,A,91.13,13,0,65.92,90,0,0,3,0,2006
7,Michigan,A,90.74,11,2,76.31,12,1,2,3,2,2006
8,California,A,89.9,10,3,76.92,9,0,1,1,2,2006
9,Wisconsin,A,88.73,12,1,67.39,82,0,1,2,1,2006
10,West Virginia,A,88.64,11,2,73.08,37,0,1,1,1,2006
11,Auburn,A,88.42,11,2,74.5,23,2,0,4,2,2006
12,Rutgers,A,88.17,11,2,70.87,58,1,1,1,1,2006
13,BYU,A,87.44,11,2,68.36,74,0,0,1,1,2006
14,Arkansas,A,85.64,10,4,74.27,26,0,4,3,4,2006
15,Tennessee,A,85.41,9,4,78.41,4,1,2,4,4,2006
16,Oklahoma,A,84.83,11,3,73.47,32,0,1,1,2,2006
17,Georgia,A,84.4,9,4,74.4,24,0,1,3,3,2006
18,Penn State,A,84.38,9,4,73.09,36,0,3,1,4,2006
19,Texas,A,84.02,10,3,70.51,61,0,1,2,1,2006
20,Oregon State,A,83.32,10,4,75.75,15,1,2,2,2,2006
21,Notre Dame,A,83,10,3,75.3,18,0,3,1,3,2006
22,Virginia Tech,A,82.83,10,3,70.95,57,0,0,2,2,2006
23,Hawaii,A,82.51,11,3,64.6,98,0,1,0,2,2006
24,South Carolina,A,82.49,8,5,75.73,16,0,1,2,5,2006
25,Boston College,A,82.4,10,3,71.95,44,0,0,3,1,2006
26,TCU,A,81.98,11,2,66.94,85,0,0,0,1,2006
27,Wake Forest,A,81.84,11,3,71.78,46,0,1,1,3,2006
28,Kentucky,A,80.25,8,5,76.26,13,0,3,2,5,2006
29,Clemson,A,80.18,8,5,70.8,59,0,0,1,4,2006
30,Nebraska,A,79.69,9,5,71.38,51,0,1,0,4,2006
31,South Florida,A,79.33,9,4,70.42,62,1,1,1,2,2006
32,Georgia Tech,A,79.29,9,5,71.07,56,0,1,1,5,2006
33,Florida State,A,78.73,7,6,73.05,39,0,1,0,4,2006
34,UCLA,A,78.52,7,6,77.77,7,1,1,2,2,2006
35,Oregon,A,78.27,7,6,77.86,6,0,2,1,4,2006
36,Texas Tech,A,78,8,5,69.73,66,0,0,0,3,2006
37,Washington State,A,77.59,6,6,76.59,10,0,2,1,3,2006
38,Maryland,A,77.11,9,4,71.18,55,0,1,1,3,2006
39,Texas A&M,A,76.98,9,4,69.99,64,0,1,1,3,2006
40,Arizona State,A,76.73,7,6,76.34,11,0,2,0,4,2006
41,Oklahoma State,A,76.37,7,6,70,63,0,0,1,2,2006
