OvrRank,Team,Division,Rating,W,L,SchScore,SchRank,Wtop10,Ltop10,Wtop30,Ltop30,Year
 102,Marshall,A,61.62 ,5,7,66.31,88,0,1,0,2,2006
 103,UTEP,A,61.57 ,5,7,63.52,107,0,0,0,0,2006
 104,Stanford,A,61.42 ,1,11,80.25,1,0,2,0,4,2006
 105,Akron,A,61.14 ,5,7,64.06,104,0,0,0,1,2006
 106,South Dakota State,AA,61.12 ,7,4,58.22,128,0,0,0,0,2006
 107,Cal Poly-SLO,AA,60.95 ,7,4,55.95,142,0,0,0,0,2006
 108,Illinois,A,60.66 ,2,10,72.99,40,0,2,0,4,2006
 109,Maine,AA,60.56 ,6,5,60.31,120,0,0,0,1,2006
 110,San Diego,AA,60.54 ,11,1,34.59,223,0,0,0,0,2006
 111,Central Florida(UCF),A,60.12 ,4,8,68.18,75,0,1,0,1,2006
 112,Toledo,A,59.47 ,5,7,62.78,112,0,0,0,0,2006
 113,UAB,A,59.17 ,3,9,67.46,79,0,0,0,2,2006
 114,San Diego State,A,59.15 ,3,9,70.54,60,0,1,0,3,2006
 115,Arkansas State,A,59.00 ,6,6,61.87,114,0,0,0,1,2006
 116,Tulane,A,58.96 ,4,8,69.77,65,0,1,0,2,2006
 117,Montana State,AA,58.96 ,8,5,56.33,133,0,0,0,0,2006
 118,Louisiana-Monroe,A,58.92 ,4,8,62.85,110,0,0,0,2,2006
 119,Kent State,A,58.77 ,6,6,60.55,119,0,0,0,1,2006
 120,Northern Arizona,AA,58.68 ,6,5,57.81,130,0,0,0,0,2006
 121,Wofford,AA,57.59 ,7,4,51.82,160,0,0,0,1,2006
 122,Army,A,57.57 ,3,9,65.78,91,0,0,0,2,2006
 123,Princeton,AA,57.56 ,9,1,47.07,175,0,0,0,0,2006
 124,Louisiana-Lafayette,A,57.52 ,6,6,59.08,125,0,1,0,1,2006
 125,Northeastern,AA,56.92 ,5,6,61.17,116,0,0,0,1,2006
 126,Yale,AA,56.56 ,8,2,48.94,169,0,0,0,0,2006
 127,Villanova,AA,56.54 ,6,5,56.32,134,0,0,0,0,2006
 128,UNLV,A,56.49 ,2,10,69.02,71,0,0,0,3,2006
 129,New Mexico State,A,56.15 ,4,8,59.86,121,0,1,0,2,2006
 130,Florida Atlantic,A,56.09 ,5,7,63.4,108,0,0,0,2,2006
 131,Richmond,AA,55.77 ,6,5,51.51,161,0,0,0,0,2006
 132,Towson,AA,55.38 ,7,4,53.19,155,0,0,0,0,2006
 133,Miami-Ohio,A,55.22 ,2,10,64.08,103,0,0,0,0,2006
 134,Furman,AA,55.15 ,8,4,52.37,158,0,0,0,0,2006
 135,Memphis,A,54.50 ,2,10,64.91,96,0,0,0,1,2006
 136,Idaho,A,54.48 ,4,8,67.03,84,0,1,0,3,2006
 137,Harvard,AA,54.15 ,7,3,47.75,174,0,0,0,0,2006
 138,Coastal Carolina,AA,53.67 ,9,3,44.57,187,0,0,0,0,2006
 139,Bowling Green,A,53.64 ,4,8,62.84,111,0,2,0,2,2006
 140,Central Arkansas,AA,52.96 ,8,3,53.64,151,0,0,0,0,2006
 141,Western Kentucky,AA,52.46 ,6,5,52.48,156,0,0,0,1,2006
 142,Hampton,AA,52.01 ,10,2,37.63,216,0,0,0,0,2006
 143,Delaware,AA,51.81 ,5,6,53.93,148,0,0,0,0,2006
 144,Sacramento State,AA,51.45 ,4,7,58.73,126,0,1,0,1,2006
 145,Tennessee-Martin,AA,51.33 ,9,3,43.24,192,0,0,0,0,2006
 146,Eastern Michigan,A,51.20 ,1,11,64.55,99,0,0,0,0,2006
 147,McNeese State,AA,50.95 ,7,5,51.48,162,0,0,0,0,2006
 148,North Texas,A,50.83 ,3,9,61.38,115,0,0,0,1,2006
 149,Eastern Illinois,AA,50.42 ,8,5,47.8,173,0,0,0,1,2006
 150,Buffalo,A,50.27 ,2,10,67.19,83,0,1,0,3,2006
 151,Pennsylvania,AA,49.84 ,5,5,48.31,171,0,0,0,0,2006
 152,Eastern Washington,AA,49.80 ,3,8,60.65,118,0,1,0,2,2006
 153,Duke,A,49.76 ,0,12,73.43,33,0,0,0,3,2006
 154,Weber State,AA,49.66 ,4,7,54.28,146,0,0,0,0,2006
 155,Lehigh,AA,49.48 ,6,5,45.97,180,0,0,0,0,2006
 156,Western Illinois,AA,49.35 ,5,6,53.47,153,0,1,0,1,2006
 157,Louisiana Tech,A,49.18 ,3,10,66.7,86,0,1,0,4,2006
 158,Citadel,AA,48.69 ,5,6,53.26,154,0,0,0,0,2006
 159,William & Mary,AA,48.57 ,3,8,56.42,132,0,0,0,0,2006
 160,Jacksonville State,AA,48.51 ,6,5,44.5,189,0,0,0,0,2006
 161,Lafayette,AA,47.91 ,6,6,46.34,179,0,0,0,0,2006
 162,Stephen F. Austin,AA,47.88 ,4,7,52.46,157,0,0,0,0,2006
 163,Rhode Island,AA,47.63 ,4,7,58.59,127,0,0,0,0,2006
 164,Hofstra,AA,47.60 ,2,9,56.08,137,0,0,0,0,2006
 165,Temple,A,47.06 ,1,11,71.23,53,0,1,0,3,2006
 166,Utah State,A,46.51 ,1,11,71.58,48,0,1,0,4,2006
 167,Holy Cross,AA,46.21 ,7,4,41.85,197,0,0,0,0,2006
 168,SC State,AA,46.20 ,7,4,39.83,210,0,0,0,0,2006
 169,Georgia Southern,AA,46.12 ,3,8,52.15,159,0,0,0,0,2006
 170,Liberty,AA,45.57 ,6,5,45.46,183,0,0,0,1,2006
 171,Monmouth-NJ,AA,45.54 ,10,2,33.04,225,0,0,0,0,2006
 172,Elon,AA,45.30 ,5,6,48.33,170,0,0,0,0,2006
 173,Cornell,AA,45.17 ,5,5,46.55,178,0,0,0,0,2006
 174,Sam Houston State,AA,44.97 ,6,5,50.19,166,0,0,0,1,2006
 175,Eastern Kentucky,AA,44.87 ,6,5,44.51,188,0,0,0,0,2006
 176,Alabama A&M,AA,44.37 ,9,3,38.58,212,0,0,0,0,2006
 177,Southern Utah,AA,44.33 ,3,8,58.14,129,0,0,0,0,2006
 178,Charleston Southern,AA,44.14 ,9,2,38.18,214,0,0,0,0,2006
 179,Fla. International,A,43.67 ,0,12,64.42,101,0,0,0,0,2006
 180,Northwestern State,AA,43.38 ,4,7,50.88,164,0,0,0,0,2006
 181,Idaho State,AA,43.29 ,2,9,55.21,144,0,0,0,0,2006
 182,Albany (NY),AA,43.23 ,7,4,36.41,220,0,0,0,0,2006
 183,Delaware State,AA,43.18 ,8,3,35.58,221,0,0,0,0,2006
 184,Chattanooga,AA,43.08 ,3,8,51,163,0,0,0,0,2006
 185,Colgate,AA,42.84 ,4,7,45.86,182,0,0,0,0,2006
 186,Tennessee State,AA,42.22 ,6,5,42.39,195,0,0,0,0,2006
 187,Brown,AA,42.14 ,3,7,47,176,0,0,0,0,2006
 188,Ark.-Pine Bluff,AA,42.11 ,8,4,40.15,209,0,0,0,0,2006
 189,Columbia,AA,42.02 ,5,5,42.31,196,0,0,0,0,2006
 190,Texas State,AA,41.96 ,5,6,45.31,185,0,0,0,1,2006
 191,Gardner-Webb,AA,41.47 ,6,5,45.43,184,0,0,0,0,2006
 192,Central Connecticut,AA,41.47 ,8,3,30.4,233,0,0,0,0,2006
 193,Drake,AA,41.32 ,9,2,32.41,227,0,0,0,0,2006
 194,Florida A&M,AA,41.30 ,7,4,40.43,207,0,0,0,0,2006
 195,Missouri State,AA,40.78 ,2,9,56.71,131,0,0,0,0,2006
 196,Dartmouth,AA,40.59 ,2,8,50.09,167,0,0,0,0,2006
 197,Bucknell,AA,40.46 ,6,5,41.34,201,0,0,0,0,2006
 198,Alcorn State,AA,39.95 ,6,5,40.91,203,0,0,0,0,2006
 199,Jackson State,AA,38.78 ,6,5,38.2,213,0,0,0,0,2006
 200,Miss. Valley State,AA,38.55 ,6,5,41.76,198,0,0,0,0,2006
 201,Nicholls State,AA,38.53 ,4,7,50.65,165,0,0,0,1,2006
 202,Alabama State,AA,38.42 ,5,6,41.42,200,0,0,0,0,2006
 203,Grambling,AA,38.20 ,3,8,42.93,193,0,0,0,0,2006
 204,Southern University,AA,38.15 ,5,6,37.99,215,0,0,0,0,2006
 205,Tennessee Tech,AA,37.09 ,4,7,43.77,191,0,0,0,0,2006
 206,Morgan State,AA,36.93 ,5,6,40.47,206,0,0,0,0,2006
 207,Bethune-Cookman,AA,36.62 ,5,6,34.6,222,0,0,0,0,2006
 208,Western Carolina,AA,36.43 ,2,9,55.98,140,0,1,0,1,2006
 209,Stony Brook,AA,36.35 ,5,6,40.58,205,0,0,0,0,2006
 210,Duquesne,AA,35.57 ,7,3,23.61,240,0,0,0,0,2006
 211,Indiana State,AA,35.52 ,1,10,56.15,136,0,0,0,0,2006
 212,Northern Colorado,AA,35.35 ,1,10,54.32,145,0,0,0,0,2006
 213,SE Louisiana,AA,34.75 ,2,9,49.59,168,0,0,0,0,2006
 214,Winston-Salem State,AA,34.27 ,4,7,36.67,217,0,0,0,0,2006
 215,Howard,AA,34.21 ,5,6,42.7,194,0,0,0,1,2006
 216,Robert Morris,AA,34.10 ,7,4,30.97,231,0,0,0,0,2006
 217,SE Missouri State,AA,33.40 ,4,7,44.93,186,0,0,0,1,2006
 218,Texas Southern,AA,32.72 ,3,8,41.15,202,0,0,0,0,2006
 219,Davidson,AA,32.13 ,6,4,29.41,235,0,0,0,0,2006
 220,Fordham,AA,31.91 ,3,8,40.3,208,0,0,0,0,2006
 221,Samford,AA,31.35 ,3,8,44.11,190,0,0,0,0,2006
 222,Prairie View A&M,AA,31.18 ,3,8,38.81,211,0,0,0,0,2006
 223,Norfolk State,AA,30.60 ,4,7,36.46,219,0,0,0,0,2006
 224,Georgetown,AA,30.29 ,2,9,40.65,204,0,0,0,0,2006
 225,VMI,AA,29.94 ,1,10,48.29,172,0,0,0,0,2006
 226,Murray State,AA,28.24 ,1,10,46.8,177,0,0,0,0,2006
 227,Jacksonville,AA,26.83 ,4,6,32.09,229,0,0,0,0,2006
 228,Austin Peay,AA,25.77 ,3,8,36.53,218,0,0,0,0,2006
 229,Dayton,AA,24.16 ,4,6,30.14,234,0,0,0,0,2006
 230,Morehead State,AA,22.59 ,2,9,32.44,226,0,0,0,0,2006
 231,Wagner,AA,22.27 ,4,7,27.88,237,0,0,0,0,2006
 232,Marist,AA,21.74 ,4,7,28.17,236,0,0,0,0,2006
 233,Sacred Heart,AA,21.71 ,2,9,33.07,224,0,0,0,0,2006
 234,Iona,AA,18.82 ,3,7,24.6,239,0,0,0,0,2006
 235,St. Francis-Pa.,AA,18.72 ,3,8,31.32,230,0,0,0,0,2006
 236,Butler,AA,16.76 ,3,8,30.89,232,0,0,0,0,2006
 237,Savannah State,AA,15.73 ,2,9,45.87,181,0,0,0,0,2006
 238,NC A&T,AA,13.86 ,0,11,41.65,199,0,0,0,0,2006
 239,Valparaiso,AA,13.17 ,3,8,32.32,228,0,0,0,0,2006
 240,La Salle,AA,12.73 ,3,7,21.24,241,0,0,0,0,2006
 241,Saint Peter's,AA,10.34 ,2,8,27.59,238,0,0,0,0,2006
